symbol,open_time,return_1d,atr_pct,obv_z_1d,vwap_slope_96,bars_since_high,bars_since_high_xs_rank,autocorr_pctile_7d,corr_to_btc_1d,beta_to_btc_change_5d,idio_vol_to_btc_1h,idio_vol_to_btc_1d,funding_rate,funding_rate_z_7d,funding_rate_1d_change,rvol_7d,ret_3d,btc_rvol_7d,resid_rev_2,resid_rev_3,pred_long,pred_short
HYPEUSDT,2026-06-03 04:00:00+00:00,-0.046894856,0.008222704,1.4675095,0.000253567,296.0,0.25142857,0.5843254,0.50365794,-1.0612477,0.0052455137,0.0036270337,5e-05,0.62968946,0.0,0.0036711045540869236,0.026614146307110786,0.0011464593699201941,-0.021425567101687193,-0.006330836098641157,-0.022379719,-0.04373143
POLYXUSDT,2026-06-03 04:00:00+00:00,-0.080058224,0.006423882,-0.36773783,-0.0011947814,826.0,0.76,0.6810516,0.79461646,-0.041245773,0.0018804112,0.001859136,-0.00019013,-1.0842257,0.0,0.0024986593052744865,-0.10881992429494858,0.0011464593699201941,0.0011191461235284805,-0.0040477728471159935,-0.22110341,-0.16068077
SEIUSDT,2026-06-03 04:00:00+00:00,-0.11681315,0.0071582217,-0.6010472,-0.0031639957,380.0,0.31142858,0.21279761,0.7311739,-0.507893,0.002432909,0.0025602567,-0.0001373,-0.4331376,0.0,0.0036127218045294285,-0.07254042476415634,0.0011464593699201941,0.02141480054706335,0.02548312721773982,0.007271897,-0.002335973
SKRUSDT,2026-06-03 04:00:00+00:00,-0.06578063,0.0065735746,-0.4011313,-0.0014869352,583.0,0.5542857,0.4732143,0.77565336,0.30669388,0.002504086,0.0021568437,5e-05,0.30070594,0.0,0.0020798423793166876,-0.10520969331264496,0.0011464593699201941,-0.0059046330861747265,-0.012075051665306091,0.40576535,0.33179516
XLMUSDT,2026-06-03 04:00:00+00:00,-0.06510682,0.0064066476,-0.31609052,6.377273e-05,594.0,0.6457143,0.36855158,0.46256807,-0.26515672,0.002389336,0.004332924,-0.0001145,-0.5266298,0.0,0.0071388049982488155,-0.08927459269762039,0.0011464593699201941,-0.012752813287079334,-0.01912891259416938,0.28908047,0.2333107
ZROUSDT,2026-06-03 04:00:00+00:00,-0.008347101,0.0076330565,-0.312081,-9.238482e-05,95.0,0.045714285,0.37996033,0.65001076,0.15153643,0.0026328133,0.0035790775,5e-05,0.31464657,0.0,0.0030187468510121107,-0.020932858809828758,0.0011464593699201941,-0.016013643238693476,-0.06609345087781549,-0.16063735,-0.0954141
HYPEUSDT,2026-06-03 08:00:00+00:00,0.020235687,0.005232323,0.36867416,0.0018659915,344.0,0.31428573,0.18551587,0.48606536,-1.2877691,0.0029043194,0.0036721413,5e-05,0.60850996,0.0,0.003692095633596182,0.05557321012020111,0.0011977511458098888,-0.0403238907456398,-0.03508934332057834,0.07262752,0.038799025
POLYXUSDT,2026-06-03 08:00:00+00:00,-0.033417936,0.002908338,0.38795492,0.0016645916,874.0,0.7714286,0.9722222,0.81107515,0.074840784,0.0008624276,0.0019018068,-0.00019013,-1.0337701,0.0,0.002545548602938652,-0.09804695099592209,0.0011977511458098888,-0.02244052244350314,-0.016886090859770775,-0.040888593,0.030279096
SEIUSDT,2026-06-03 08:00:00+00:00,-0.058607522,0.004189616,0.53187203,0.0010299736,428.0,0.37428573,0.8720238,0.75896305,-0.46319482,0.0020469483,0.002489869,-0.0001373,-0.41940045,0.0,0.0035815287847071886,-0.026638414710760117,0.0011977511458098888,-0.01823178306221962,0.00955449603497982,0.034872305,0.048329793
SKRUSDT,2026-06-03 08:00:00+00:00,-0.033032354,0.0025981185,0.22078241,0.001592168,631.0,0.58285713,0.7708333,0.7939518,0.318768,0.001231639,0.0021377932,5e-05,0.30070594,0.0,0.0021294227335602045,-0.05814209207892418,0.0011977511458098888,-0.020869127474725246,-0.016763147432357073,0.26458776,0.23814574
XLMUSDT,2026-06-03 08:00:00+00:00,0.009274246,0.008510602,-0.04952312,0.0028006684,642.0,0.6628571,0.9255952,0.43795246,-0.31020784,0.005966899,0.0046244087,-0.0001145,-0.49634367,0.0,0.007189406082034111,-0.005664375144988298,0.0011977511458098888,-0.020401746965944767,-0.04489723313599825,0.49263537,0.4160075
ZROUSDT,2026-06-03 08:00:00+00:00,0.048948545,0.004591625,0.14264743,0.0012928356,7.0,0.08,0.55109125,0.6189007,-0.061999664,0.0020122745,0.0037049716,5e-05,0.31464657,0.0,0.0030570344533771276,0.02186601608991623,0.0011977511458098888,-0.019697430543601513,-0.02502605365589261,-0.0729917,-0.07423694
HYPEUSDT,2026-06-03 12:00:00+00:00,-0.004364295,0.0047561447,-0.3807287,0.0037837785,392.0,0.3942857,0.4236111,0.4807577,-1.3551854,0.0026770097,0.0036858146,5e-05,0.5908708,0.0,0.0037046049255877733,0.06707083433866501,0.001211618771776557,-0.007045242935419083,-0.03370535746216774,-0.0072838515,0.019689284
POLYXUSDT,2026-06-03 12:00:00+00:00,-0.013856321,0.0034463338,1.3442764,0.002731393,922.0,0.7942857,0.5019841,0.8013199,0.13654676,0.0020281828,0.0019629525,-0.00019013,-0.9859254,0.0,0.0025554632302373648,-0.07029523700475693,0.001211618771776557,-0.03249678201973438,-0.03693206747993827,-0.20305654,-0.11716013
SEIUSDT,2026-06-03 12:00:00+00:00,-0.06099707,0.0044153123,0.8213581,0.002682136,476.0,0.4485714,0.68501985,0.7673517,-0.38290188,0.0023766828,0.0024719348,-0.0001373,-0.4696697,0.0,0.00353147997520864,-0.05719747021794319,0.001211618771776557,-0.013543587760068476,-0.019915066310204566,0.047564276,0.04691879
SKRUSDT,2026-06-03 12:00:00+00:00,-0.032177657,0.0026145934,0.09823555,0.0043678633,679.0,0.61714286,0.8030754,0.8154695,0.3539694,0.0018129048,0.0020199972,5e-05,0.30070594,0.0,0.0021460517309606075,-0.059208109974861145,0.001211618771776557,-0.010262111900374293,-0.020272725028917193,0.30401206,0.29113036
XLMUSDT,2026-06-03 12:00:00+00:00,-0.01314644,0.0071898103,-0.4943573,0.0014696062,690.0,0.69142854,0.4875992,0.4480829,-0.18464732,0.0032136955,0.004490357,-0.0001145,-0.46113062,0.0,0.0072100418619811535,-0.1382567137479782,0.001211618771776557,-0.01666889153420925,-0.004926218651235104,0.26423967,0.3187617
ZROUSDT,2026-06-03 12:00:00+00:00,0.026008492,0.0056216195,-0.50161636,0.0014602634,10.0,0.12571429,0.14285715,0.60830253,-0.08832077,0.0042820154,0.0037881385,5e-05,0.31464657,0.0,0.0030836889054626226,0.009348221123218536,0.001211618771776557,-0.0009005451574921608,-0.011585565283894539,-0.10186622,-0.12688985
HYPEUSDT,2026-06-03 16:00:00+00:00,0.0027742714,0.0063581546,-1.1639781,-0.000791574,440.0,0.46857142,0.8472222,0.5149514,-1.2457393,0.0034365281,0.003441562,5e-05,0.5546143,0.0,0.003690022509545088,0.050698764622211456,0.001227830071002245,-0.004022710956633091,-0.017686487175524235,0.0886889,0.075710185
POLYXUSDT,2026-06-03 16:00:00+00:00,0.014015573,0.005460555,0.3333331,-0.00025883294,970.0,0.81714284,0.032738097,0.79678035,-0.040123515,0.0019140394,0.0018970293,-0.00019013,-0.9400116,0.0,0.002562218112871051,-0.05995893105864525,0.001227830071002245,-0.0184475751593709,-0.036452812142670155,-0.34278685,-0.2546625
SEIUSDT,2026-06-03 16:00:00+00:00,-0.044400368,0.006329286,-1.1401285,-0.0011319052,524.0,0.5114286,0.24454366,0.76891994,-0.3797835,0.0025003296,0.002389591,-0.0001373,-0.5271962,0.0,0.0035246319603174925,-0.04824760928750038,0.001227830071002245,-0.000777666864451021,-0.012637971376534551,-0.007083915,-0.0037598088
SKRUSDT,2026-06-03 16:00:00+00:00,-0.0001584033,0.004473429,-0.89653856,-0.0008477963,727.0,0.66,0.061507937,0.8242529,-0.016538063,0.0016381431,0.0018021552,5e-05,0.30070594,0.0,0.002154766349121928,-0.06404269486665726,0.001227830071002245,-0.004704050486907363,-0.01556256483308971,0.38818383,0.33901703
XLMUSDT,2026-06-03 16:00:00+00:00,0.0014490784,0.00848501,-0.82756525,-0.0022726937,738.0,0.72,0.609127,0.4452798,-1.034565,0.0045894827,0.0043821526,-0.0001145,-0.42536518,0.0,0.007183440495282412,-0.09386104345321655,0.001227830071002245,0.024038802832365036,-0.008105617016553879,0.4157077,0.39743492
ZROUSDT,2026-06-03 16:00:00+00:00,0.09917958,0.012456207,2.1570284,0.0015179083,4.0,0.022857143,0.59126985,0.52929395,-0.5556947,0.0068708593,0.0039335545,5e-05,0.31464657,0.0,0.0031450267415493727,0.06378820538520813,0.001227830071002245,-0.05207583960145712,-0.061088250018656254,-0.14588192,-0.12525447
HYPEUSDT,2026-06-03 20:00:00+00:00,0.03641528,0.005981496,0.31905773,0.0005569981,12.0,0.045714285,0.49007937,0.51609313,-0.93695325,0.0027504896,0.0034788114,5e-05,0.517897,0.0,0.003710608696565032,0.05967499688267708,0.0012558106100186706,-0.038634669966995716,-0.032016136683523655,0.099891625,0.06007347
POLYXUSDT,2026-06-03 20:00:00+00:00,-0.003330373,0.0043716794,-0.41328537,-0.0016579427,1018.0,0.82285714,0.67956346,0.7940889,0.05033802,0.0021145004,0.0018823964,-0.00019013,-0.89648324,0.0,0.00259805703535676,-0.08639967441558838,0.0012558106100186706,-0.00509277347009629,-0.019584318506531417,-0.28449416,-0.19564012
SEIUSDT,2026-06-03 20:00:00+00:00,-0.064615384,0.0052091237,0.44948027,-0.002277634,572.0,0.54,0.6765873,0.7781929,-0.43590745,0.0017848816,0.0022606777,-0.0001373,-0.4924526,0.0,0.0035319169983267784,-0.07134164869785309,0.0012558106100186706,0.011543869215529412,0.009860585967544466,0.007669883,0.0072932895
SKRUSDT,2026-06-03 20:00:00+00:00,-0.017215509,0.005268389,-0.56921154,-0.0022479738,775.0,0.67714286,0.84424603,0.8274314,0.05300732,0.0016824679,0.0017497058,5e-05,0.30070594,0.0,0.0022011857945472,-0.0686669647693634,0.0012558106100186706,-0.00805150275118649,-0.007455100305378437,0.37341017,0.30789658
XLMUSDT,2026-06-03 20:00:00+00:00,-0.038411193,0.00548722,-1.7888186,-0.0036923415,786.0,0.73714286,0.68154764,0.42758566,-1.0934418,0.002763563,0.004237108,-0.0001145,-0.39079234,0.0,0.007132883183658123,-0.12094419449567795,0.0012558106100186706,0.03102894127368927,0.04650446958839893,0.027508989,0.18922149
ZROUSDT,2026-06-03 20:00:00+00:00,0.06605089,0.014715923,-0.739379,0.001724193,12.0,0.045714285,0.18898809,0.40019467,-0.48222333,0.017275345,0.0053325924,5e-05,0.31464657,0.0,0.003527740016579628,0.1015128493309021,0.0012558106100186706,-0.09063377790153027,-0.08252191264182329,-0.3484538,-0.27047867
HYPEUSDT,2026-06-04 00:00:00+00:00,0.08049358,0.0061379,-0.14176816,0.0016718747,18.0,0.028571429,0.43700397,0.5477846,-0.8696907,0.002021235,0.0033744785,5e-05,0.48152468,0.0,0.0037148157134652138,0.03442775458097458,0.0012848402839154005,-0.07047310844063759,-0.08111435268074274,0.14637709,0.07092206
POLYXUSDT,2026-06-04 00:00:00+00:00,0.015130985,0.004484985,-0.6044728,-0.0010712815,1066.0,0.82857144,0.3874008,0.80888164,0.031608444,0.002263702,0.0018134486,-0.00019013,-0.85427326,0.0,0.0026291469112038612,-0.10562112182378769,0.0012848402839154005,-0.020910612191073596,-0.02486664231400937,-0.35000086,-0.23001242
SEIUSDT,2026-06-04 00:00:00+00:00,-0.04077701,0.0045241793,-0.3258037,-0.0022765868,620.0,0.55714285,0.08928572,0.76163304,-0.5320591,0.002196851,0.0023045195,-0.0001373,-0.455121,0.0,0.0035420567728579044,-0.12764394283294678,0.0012848402839154005,0.006926609668880701,0.007832226052414626,-0.0050959736,-0.00054092705
SKRUSDT,2026-06-04 00:00:00+00:00,-0.011960186,0.008178043,1.502606,-0.006973495,823.0,0.68857145,0.46478173,0.8481967,0.03117892,0.0016175172,0.0016419514,5e-05,0.30070594,0.0,0.002249041572213173,-0.09139864146709442,0.0012848402839154005,-0.010862622642889619,-0.016163075575605035,0.38391465,0.30711585
XLMUSDT,2026-06-04 00:00:00+00:00,-0.06412656,0.005512941,-0.62557393,-0.0025781607,834.0,0.74857146,0.29910713,0.43209916,-1.087062,0.0027475702,0.0040900363,-0.0001145,-0.35559037,0.0,0.007092934567481279,-0.19634053111076355,0.0012848402839154005,0.021663739811629057,0.03022701432928443,0.07333228,0.15817113
ZROUSDT,2026-06-04 00:00:00+00:00,0.098142765,0.0094809495,-0.8488188,0.0025800944,60.0,0.14,0.115079366,0.33818927,-0.57187575,0.0036679017,0.0057953037,5e-05,0.31464657,0.0,0.0036370723973959684,0.08847861737012863,0.0012848402839154005,-0.06749607063829899,-0.12768377549946308,-0.3433629,-0.23085481
HYPEUSDT,2026-06-04 04:00:00+00:00,0.042550206,0.0067524263,0.61152,0.0003149491,66.0,0.045714285,0.2733135,0.60050696,-0.7926849,0.0030483613,0.003548625,5e-05,0.46177337,0.0,0.0038107605651021004,0.0065141706727445126,0.0014425539411604404,-0.02617860585451126,-0.054172031581401825,0.07705311,0.058903273
POLYXUSDT,2026-06-04 04:00:00+00:00,-0.011754069,0.0049927016,0.1669405,-0.00096393004,1114.0,0.82857144,0.14732143,0.8427385,0.24969397,0.0030621316,0.0024792405,-0.00019013,-0.81347203,0.0,0.002911364659667015,-0.13263073563575745,0.0014425539411604404,0.010733796283602715,0.009597052936442196,-0.11871134,-0.13261849
SEIUSDT,2026-06-04 04:00:00+00:00,-0.08683788,0.0060524032,0.4928634,-0.0026785624,668.0,0.55714285,0.4107143,0.8263758,-0.3807274,0.0032659704,0.002598153,-0.0001373,-0.435873,0.0,0.0036868455354124308,-0.16915641725063324,0.0014425539411604404,0.047571716364473104,0.05820996919646859,0.026842188,-0.0045085326
SKRUSDT,2026-06-04 04:00:00+00:00,-0.032528773,0.0053590746,0.6402465,-0.0013013133,871.0,0.68857145,0.1279762,0.8390132,0.15828392,0.003903495,0.0024232399,5e-05,0.30070594,0.0,0.002550392411649227,-0.13108021020889282,0.0014425539411604404,0.011712626554071903,0.008961576735600829,0.4373306,0.43562108
XLMUSDT,2026-06-04 04:00:00+00:00,-0.0262967,0.010837838,1.1532254,0.00031847775,882.0,0.74857146,0.9722222,0.6058116,-0.7767348,0.007140527,0.004222581,-0.0001145,-0.3700051,0.0,0.007123472169041634,-0.18946729600429535,0.0014425539411604404,-0.020950176287442446,0.0015154904685914516,0.20847048,0.28764766
ZROUSDT,2026-06-04 04:00:00+00:00,0.0869794,0.008762412,0.048265085,0.00036427155,108.0,0.14571428,0.012896826,0.48269567,-0.29590496,0.0073826453,0.00639396,5e-05,0.31464657,0.0,0.003933983389288187,0.08206290006637573,0.0014425539411604404,-0.02809902373701334,-0.05854509677737951,-0.19546738,-0.16191979
HYPEUSDT,2026-06-04 08:00:00+00:00,-0.058682814,0.010035684,-3.3904998,-0.005017978,114.0,0.074285716,0.3829365,0.5925536,-0.79261816,0.0054885256,0.0036664188,5e-05,0.4352282,0.0,0.0038551511242985725,-0.06248791143298149,0.0014788561966270208,0.07923395559191704,0.03675427287817001,-0.0656028,0.008624539
POLYXUSDT,2026-06-04 08:00:00+00:00,-0.07702407,0.00530474,0.04984898,-0.001010514,1162.0,0.82857144,0.90525794,0.83619875,0.118433,0.001702821,0.002489027,-0.00019013,-0.7738827,0.0,0.002929502632468939,-0.13800905644893646,0.0014788561966270208,0.05119755119085312,0.03142368234694004,0.07475145,-0.04153992
SEIUSDT,2026-06-04 08:00:00+00:00,-0.15041348,0.005682613,-0.20765384,-0.002150588,716.0,0.55714285,0.4796627,0.8116384,-0.4195188,0.0028670896,0.002651995,-0.0001373,-0.41719818,0.0,0.003635393688455224,-0.1803179383277893,0.0014788561966270208,0.07971401326358318,0.0760023701004684,0.0004131943,-0.045714907
SKRUSDT,2026-06-04 08:00:00+00:00,-0.084584855,0.0048477296,-0.009015012,-0.01251025,919.0,0.68857145,0.08184524,0.81644714,0.07249999,0.0016894442,0.0025385993,5e-05,0.30070594,0.0,0.0025743984151631594,-0.1229846253991127,0.0014788561966270208,0.03405164647847414,0.025940073654055595,0.42400485,0.42390546
XLMUSDT,2026-06-04 08:00:00+00:00,-0.08712236,0.0075226715,-0.18904853,1.9165288e-06,930.0,0.74857146,0.93005955,0.6628134,-0.97177625,0.0036776003,0.0037818402,-0.0001145,-0.38581666,0.0,0.007095069158822298,-0.183126762509346,0.0014788561966270208,-0.013044873718172312,-0.013846800662577152,0.059149176,0.0022307932
ZROUSDT,2026-06-04 08:00:00+00:00,-0.049394302,0.008259687,-0.7302989,-0.005900631,156.0,0.16285715,0.62748015,0.4987661,-0.27714074,0.0052211233,0.006505977,5e-05,0.31464657,0.0,0.004005910828709602,-0.01194828376173973,0.0014788561966270208,0.09680975507944822,0.05975975748151541,0.07807876,-0.0016195262
HYPEUSDT,2026-06-04 12:00:00+00:00,-0.08460838,0.008997309,0.8975032,-0.0037729822,162.0,0.074285716,0.73710316,0.60785574,-0.6730693,0.0051791207,0.0041125035,5e-05,0.4352282,0.0,0.003984495066106319,-0.08974499255418777,0.0015284864930436015,0.07886993326246738,0.09517101012170315,-0.14968523,-0.079323046
POLYXUSDT,2026-06-04 12:00:00+00:00,-0.09922179,0.005193649,-0.3569606,-0.0018001385,1210.0,0.82857144,0.7609127,0.84186035,0.058369163,0.001999234,0.002542993,-0.00019013,-0.73531795,0.0,0.0029663601890206337,-0.15027602016925812,0.0015284864930436015,0.005451486445963383,0.035959151573479176,-0.040626723,-0.018917432
SEIUSDT,2026-06-04 12:00:00+00:00,-0.16630231,0.005277301,0.738187,-0.0034410434,764.0,0.55714285,0.10615079,0.8169862,-0.46119574,0.0025416312,0.0027045086,-0.0001373,-0.40793723,0.0,0.003651887644082308,-0.19927917420864105,0.0015284864930436015,0.020999711006879807,0.0722830705344677,-0.03577356,-0.032180116
SKRUSDT,2026-06-04 12:00:00+00:00,-0.09599625,0.0064197723,0.30834138,-0.004055844,967.0,0.68857145,0.54960316,0.8172753,0.023429897,0.0026135682,0.002627732,5e-05,0.30070594,0.0,0.0026248672511428595,-0.13920263946056366,0.0015284864930436015,0.0037740860134363174,0.023598285391926765,0.5151174,0.48940104
XLMUSDT,2026-06-04 12:00:00+00:00,-0.08363476,0.007147463,0.006887561,-0.0025658465,978.0,0.74857146,0.09325397,0.68905467,-1.009591,0.0032741819,0.0038100255,-0.0001145,-0.3725584,0.0,0.007103790063410997,-0.20990638434886932,0.0015284864930436015,-0.0036898734979331493,-0.023838122840970755,0.23417778,0.105455495
ZROUSDT,2026-06-04 12:00:00+00:00,-0.021296775,0.0072510573,-0.3893785,-0.0091251945,204.0,0.16285715,0.19394842,0.5202271,-0.30066636,0.0025291045,0.006556242,5e-05,0.26842088,0.0,0.00406287144869566,-0.011108195409178734,0.0015284864930436015,0.04193437844514847,0.050885352306067944,0.021620229,-0.0356013
HYPEUSDT,2026-06-04 16:00:00+00:00,-0.06479368,0.007400555,0.45487925,-0.0013346288,210.0,0.08571429,0.38244048,0.6280337,-0.34554875,0.0062957103,0.004401453,5e-05,0.4170337,0.0,0.004031694028526545,-0.04950690269470215,0.0015878020785748959,0.01722224964760244,0.08015512838028371,0.0037317425,0.009466857
POLYXUSDT,2026-06-04 16:00:00+00:00,-0.0555068,0.004022351,0.5204438,0.0004642195,1258.0,0.83428574,0.65029764,0.8528583,0.018915918,0.0012265774,0.002555049,-0.00019013,-0.6988029,0.0,0.0029913291800767183,-0.10273972898721695,0.0015878020785748959,-0.024417792446911335,-0.003727906383574009,-0.07072464,0.00856792
SEIUSDT,2026-06-04 16:00:00+00:00,-0.14529778,0.0059817084,0.30655938,-0.00069235713,812.0,0.56857145,0.9206349,0.82195455,-0.89959675,0.0018238063,0.0026706005,-0.0001373,-0.3987428,0.0,0.003632656531408429,-0.19943444430828094,0.0015878020785748959,0.013405749574303627,0.04183640331029892,-0.07157108,-0.069380626
SKRUSDT,2026-06-04 16:00:00+00:00,-0.05988593,0.0045342147,0.7013898,0.0007397787,1015.0,0.7,0.53720236,0.8222461,0.08214411,0.0018093324,0.0027002855,5e-05,0.30070594,0.0,0.0026799081824719906,-0.10076174885034561,0.0015878020785748959,-0.01250507589429617,0.0017223712056875229,0.48257172,0.49034256
XLMUSDT,2026-06-04 16:00:00+00:00,-0.06506896,0.006890308,0.055598713,-0.00042841648,1026.0,0.7542857,0.99404764,0.6865143,-1.2572368,0.0038702693,0.0038272184,-0.0001145,-0.3593965,0.0,0.0069318064488470554,-0.16985444724559784,0.0015878020785748959,0.016095860861241817,0.02319923648610711,-0.047289327,0.027137965
ZROUSDT,2026-06-04 16:00:00+00:00,-0.053325593,0.0059823813,-0.4049321,0.002548172,252.0,0.17428571,0.17113096,0.54340637,-0.33954233,0.0043936116,0.006428687,5e-05,0.25795507,0.0,0.004077001474797726,0.019562510773539543,0.0015878020785748959,-0.02716522105038166,0.06069356016814709,0.022165816,-0.04822812
