symbol,open_time,funding_rate,funding_rate_z_7d,funding_rate_1d_change
MELANIAUSDT,2026-05-20 08:00:00+00:00,5e-05,-0.04517626,0.0
MELANIAUSDT,2026-05-20 12:00:00+00:00,5e-05,-0.04517626,0.0
MELANIAUSDT,2026-05-20 16:00:00+00:00,5e-05,-0.04517626,0.0
MELANIAUSDT,2026-05-20 20:00:00+00:00,5e-05,-0.04517626,0.0
MELANIAUSDT,2026-05-21 00:00:00+00:00,5e-05,-0.04517626,0.0
MELANIAUSDT,2026-05-21 04:00:00+00:00,5e-05,-0.04517626,0.0
MELANIAUSDT,2026-05-21 08:00:00+00:00,0.00011707,1.7469678,6.707e-05
MELANIAUSDT,2026-05-21 12:00:00+00:00,5e-05,-0.08713161,0.0
MELANIAUSDT,2026-05-21 16:00:00+00:00,5e-05,-0.08713161,0.0
MELANIAUSDT,2026-05-21 20:00:00+00:00,5e-05,-0.06428691,0.0
MELANIAUSDT,2026-05-22 00:00:00+00:00,5e-05,-0.06428691,0.0
MELANIAUSDT,2026-05-22 04:00:00+00:00,5e-05,-0.06428691,0.0
MELANIAUSDT,2026-05-22 08:00:00+00:00,5e-05,-0.06428691,-6.707e-05
MELANIAUSDT,2026-05-22 12:00:00+00:00,5e-05,0.069086246,0.0
MELANIAUSDT,2026-05-22 16:00:00+00:00,5e-05,0.0734714,0.0
MELANIAUSDT,2026-05-22 20:00:00+00:00,5e-05,0.0734714,0.0
MELANIAUSDT,2026-05-23 00:00:00+00:00,5e-05,0.0734714,0.0
MELANIAUSDT,2026-05-23 04:00:00+00:00,5e-05,0.0734714,0.0
MELANIAUSDT,2026-05-23 08:00:00+00:00,5e-05,0.0734714,0.0
MELANIAUSDT,2026-05-23 12:00:00+00:00,5e-05,0.0734714,0.0
MELANIAUSDT,2026-05-23 16:00:00+00:00,5e-05,0.0734714,0.0
MELANIAUSDT,2026-05-23 20:00:00+00:00,5e-05,0.0734714,0.0
MELANIAUSDT,2026-05-24 00:00:00+00:00,5e-05,0.0734714,0.0
MELANIAUSDT,2026-05-24 04:00:00+00:00,5e-05,0.0734714,0.0
MELANIAUSDT,2026-05-24 08:00:00+00:00,5e-05,0.0734714,0.0
MELANIAUSDT,2026-05-24 12:00:00+00:00,5e-05,0.0734714,0.0
MELANIAUSDT,2026-05-24 16:00:00+00:00,5e-05,0.0734714,0.0
MELANIAUSDT,2026-05-24 20:00:00+00:00,5e-05,0.0734714,0.0
MELANIAUSDT,2026-05-25 00:00:00+00:00,5e-05,0.0734714,0.0
MELANIAUSDT,2026-05-25 04:00:00+00:00,5e-05,-0.15613502,0.0
MELANIAUSDT,2026-05-25 08:00:00+00:00,5e-05,-0.15613502,0.0
MELANIAUSDT,2026-05-25 12:00:00+00:00,5e-05,-0.15613502,0.0
MELANIAUSDT,2026-05-25 16:00:00+00:00,5e-05,-0.15613502,0.0
MELANIAUSDT,2026-05-25 20:00:00+00:00,5e-05,-0.15613502,0.0
MELANIAUSDT,2026-05-26 00:00:00+00:00,5e-05,-0.15613502,0.0
MELANIAUSDT,2026-05-26 04:00:00+00:00,-0.00024608,-6.2451134,-0.00029608
MELANIAUSDT,2026-05-26 08:00:00+00:00,5e-05,0.11917703,0.0
MELANIAUSDT,2026-05-26 12:00:00+00:00,5e-05,0.11917703,0.0
MELANIAUSDT,2026-05-26 16:00:00+00:00,5e-05,0.11917703,0.0
MELANIAUSDT,2026-05-26 20:00:00+00:00,5e-05,0.11917703,0.0
MELANIAUSDT,2026-05-27 00:00:00+00:00,5e-05,0.11917703,0.0
MELANIAUSDT,2026-05-27 04:00:00+00:00,5e-05,0.11917703,0.00029608
MELANIAUSDT,2026-05-27 08:00:00+00:00,5e-05,0.11917703,0.0
MELANIAUSDT,2026-05-27 12:00:00+00:00,5e-05,0.11917703,0.0
MELANIAUSDT,2026-05-27 16:00:00+00:00,5e-05,0.11917703,0.0
MELANIAUSDT,2026-05-27 20:00:00+00:00,5e-05,0.11917703,0.0
MELANIAUSDT,2026-05-28 00:00:00+00:00,5e-05,0.11917703,0.0
MELANIAUSDT,2026-05-28 04:00:00+00:00,5e-05,0.11917703,0.0
MELANIAUSDT,2026-05-28 08:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-28 12:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-28 16:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-28 20:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-29 00:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-29 04:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-29 08:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-29 12:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-29 16:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-29 20:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-30 00:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-30 04:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-30 08:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-30 12:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-30 16:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-30 20:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-31 00:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-31 04:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-31 08:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-31 12:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-31 16:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-05-31 20:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-06-01 00:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-06-01 04:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-06-01 08:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-06-01 12:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-06-01 16:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-06-01 20:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-06-02 00:00:00+00:00,5e-05,0.15779313,0.0
MELANIAUSDT,2026-06-02 04:00:00+00:00,5e-05,0.022271771,0.0
MELANIAUSDT,2026-06-02 08:00:00+00:00,5e-05,,0.0
MELANIAUSDT,2026-06-02 12:00:00+00:00,5e-05,,0.0
MELANIAUSDT,2026-06-02 16:00:00+00:00,5e-05,,0.0
MELANIAUSDT,2026-06-02 20:00:00+00:00,5e-05,,0.0
MELANIAUSDT,2026-06-03 00:00:00+00:00,5e-05,,0.0
MELANIAUSDT,2026-06-03 04:00:00+00:00,5e-05,,0.0
MELANIAUSDT,2026-06-03 08:00:00+00:00,5e-05,,0.0
MELANIAUSDT,2026-06-03 12:00:00+00:00,5e-05,,0.0
MELANIAUSDT,2026-06-03 16:00:00+00:00,5e-05,,0.0
MELANIAUSDT,2026-06-03 20:00:00+00:00,5e-05,,0.0
MELANIAUSDT,2026-06-04 00:00:00+00:00,5e-05,,0.0
MELANIAUSDT,2026-06-04 04:00:00+00:00,5e-05,,0.0
MELANIAUSDT,2026-06-04 08:00:00+00:00,5e-05,,0.0
MELANIAUSDT,2026-06-04 12:00:00+00:00,5e-05,,0.0
MELANIAUSDT,2026-06-04 16:00:00+00:00,5e-05,,0.0
MEMEUSDT,2026-05-15 00:00:00+00:00,5e-05,0.2277343,0.0
MEMEUSDT,2026-05-15 04:00:00+00:00,5e-05,0.2277343,0.0
MEMEUSDT,2026-05-15 08:00:00+00:00,5e-05,0.2277343,1.654e-05
MEMEUSDT,2026-05-15 12:00:00+00:00,5e-05,0.2277343,0.0
MEMEUSDT,2026-05-15 16:00:00+00:00,3.981e-05,-2.0233612,-8.71e-06
MEMEUSDT,2026-05-15 20:00:00+00:00,1.59e-05,-4.8197923,-3.41e-05
MEMEUSDT,2026-05-16 00:00:00+00:00,-1.371e-05,-5.253565,-6.371e-05
MEMEUSDT,2026-05-16 04:00:00+00:00,5e-05,0.30621272,0.0
MEMEUSDT,2026-05-16 08:00:00+00:00,1.57e-05,-2.4078345,-3.43e-05
MEMEUSDT,2026-05-16 12:00:00+00:00,1.238e-05,-2.4141624,-3.762e-05
MEMEUSDT,2026-05-16 16:00:00+00:00,5e-05,0.39200395,1.019e-05
MEMEUSDT,2026-05-16 20:00:00+00:00,5e-05,0.39200395,3.41e-05
MEMEUSDT,2026-05-17 00:00:00+00:00,3.946e-05,-0.37423602,5.317e-05
MEMEUSDT,2026-05-17 04:00:00+00:00,-1.221e-05,-3.4648945,-6.221e-05
MEMEUSDT,2026-05-17 08:00:00+00:00,5e-05,0.43970418,3.43e-05
MEMEUSDT,2026-05-17 12:00:00+00:00,3.916e-05,-0.22313938,2.678e-05
MEMEUSDT,2026-05-17 16:00:00+00:00,-6.381e-05,-4.5953593,-0.00011381
MEMEUSDT,2026-05-17 20:00:00+00:00,2.062e-05,-0.81832767,-2.938e-05
MEMEUSDT,2026-05-18 00:00:00+00:00,5e-05,0.46795493,1.054e-05
MEMEUSDT,2026-05-18 04:00:00+00:00,-5.32e-05,-3.3732023,-4.099e-05
MEMEUSDT,2026-05-18 08:00:00+00:00,5e-05,0.49046826,0.0
MEMEUSDT,2026-05-18 12:00:00+00:00,-2.759e-05,-2.2117105,-6.675e-05
MEMEUSDT,2026-05-18 16:00:00+00:00,5e-05,0.5268431,0.00011381
MEMEUSDT,2026-05-18 20:00:00+00:00,5e-05,0.5268431,2.938e-05
MEMEUSDT,2026-05-19 00:00:00+00:00,5e-05,0.5268431,0.0
MEMEUSDT,2026-05-19 04:00:00+00:00,-2.465e-05,-1.9539919,2.855e-05
MEMEUSDT,2026-05-19 08:00:00+00:00,5e-05,0.5633523,0.0
MEMEUSDT,2026-05-19 12:00:00+00:00,3.02e-06,-0.9746585,3.061e-05
MEMEUSDT,2026-05-19 16:00:00+00:00,-5.637e-05,-2.632243,-0.00010637
MEMEUSDT,2026-05-19 20:00:00+00:00,1.618e-05,-0.40149623,-3.382e-05
MEMEUSDT,2026-05-20 00:00:00+00:00,2.768e-05,-0.034624685,-2.232e-05
MEMEUSDT,2026-05-20 04:00:00+00:00,4.112e-05,0.3851533,6.577e-05
MEMEUSDT,2026-05-20 08:00:00+00:00,5e-05,0.6583363,0.0
MEMEUSDT,2026-05-20 12:00:00+00:00,5e-05,0.6583363,4.698e-05
MEMEUSDT,2026-05-20 16:00:00+00:00,5e-05,0.6583363,0.00010637
MEMEUSDT,2026-05-20 20:00:00+00:00,4.919e-05,0.6342685,3.301e-05
MEMEUSDT,2026-05-21 00:00:00+00:00,5e-05,0.6591996,2.232e-05
MEMEUSDT,2026-05-21 04:00:00+00:00,3.87e-05,0.32101825,-2.42e-06
MEMEUSDT,2026-05-21 08:00:00+00:00,5e-05,0.6548782,0.0
MEMEUSDT,2026-05-21 12:00:00+00:00,5e-05,0.6548782,0.0
MEMEUSDT,2026-05-21 16:00:00+00:00,5e-05,0.6533802,0.0
MEMEUSDT,2026-05-21 20:00:00+00:00,5e-05,0.6533802,8.1e-07
MEMEUSDT,2026-05-22 00:00:00+00:00,5e-05,0.6533802,0.0
MEMEUSDT,2026-05-22 04:00:00+00:00,5e-05,0.6533802,1.13e-05
MEMEUSDT,2026-05-22 08:00:00+00:00,5e-05,0.6533802,0.0
MEMEUSDT,2026-05-22 12:00:00+00:00,5e-05,0.6533802,0.0
MEMEUSDT,2026-05-22 16:00:00+00:00,5e-05,0.64377075,0.0
MEMEUSDT,2026-05-22 20:00:00+00:00,5e-05,0.61759543,0.0
MEMEUSDT,2026-05-23 00:00:00+00:00,1.05e-06,-0.8976811,-4.895e-05
MEMEUSDT,2026-05-23 04:00:00+00:00,3.024e-05,0.017688852,-1.976e-05
MEMEUSDT,2026-05-23 08:00:00+00:00,5e-05,0.60443276,0.0
MEMEUSDT,2026-05-23 12:00:00+00:00,-3.51e-06,-1.0318673,-5.351e-05
MEMEUSDT,2026-05-23 16:00:00+00:00,-6.574e-05,-2.618841,-0.00011574
MEMEUSDT,2026-05-23 20:00:00+00:00,5e-05,0.63647103,0.0
MEMEUSDT,2026-05-24 00:00:00+00:00,5e-05,0.6272844,4.895e-05
MEMEUSDT,2026-05-24 04:00:00+00:00,5e-05,0.5923545,1.976e-05
MEMEUSDT,2026-05-24 08:00:00+00:00,5e-05,0.59163034,0.0
MEMEUSDT,2026-05-24 12:00:00+00:00,5e-05,0.5826693,5.351e-05
MEMEUSDT,2026-05-24 16:00:00+00:00,5e-05,0.55347174,0.00011574
MEMEUSDT,2026-05-24 20:00:00+00:00,5e-05,0.53077286,0.0
MEMEUSDT,2026-05-25 00:00:00+00:00,2.357e-05,-0.26443988,-2.643e-05
MEMEUSDT,2026-05-25 04:00:00+00:00,5e-05,0.5203193,0.0
MEMEUSDT,2026-05-25 08:00:00+00:00,5e-05,0.5203193,0.0
MEMEUSDT,2026-05-25 12:00:00+00:00,5e-05,0.48412415,0.0
MEMEUSDT,2026-05-25 16:00:00+00:00,5e-05,0.4833486,0.0
MEMEUSDT,2026-05-25 20:00:00+00:00,5e-05,0.4833486,0.0
MEMEUSDT,2026-05-26 00:00:00+00:00,-1.683e-05,-1.7665635,-4.04e-05
MEMEUSDT,2026-05-26 04:00:00+00:00,4.957e-05,0.46904656,-4.3e-07
MEMEUSDT,2026-05-26 08:00:00+00:00,5e-05,0.4837376,0.0
MEMEUSDT,2026-05-26 12:00:00+00:00,5e-05,0.45115456,0.0
MEMEUSDT,2026-05-26 16:00:00+00:00,5e-05,0.424091,0.0
MEMEUSDT,2026-05-26 20:00:00+00:00,5e-05,0.39384302,0.0
MEMEUSDT,2026-05-27 00:00:00+00:00,2.163e-05,-0.84204763,3.846e-05
MEMEUSDT,2026-05-27 04:00:00+00:00,5e-05,0.3879839,4.3e-07
MEMEUSDT,2026-05-27 08:00:00+00:00,-8.13e-05,-4.0617957,-0.0001313
MEMEUSDT,2026-05-27 12:00:00+00:00,5e-05,0.40715504,0.0
MEMEUSDT,2026-05-27 16:00:00+00:00,-6.77e-06,-1.438221,-5.677e-05
MEMEUSDT,2026-05-27 20:00:00+00:00,5e-05,0.441552,0.0
MEMEUSDT,2026-05-28 00:00:00+00:00,5e-05,0.44153622,2.837e-05
MEMEUSDT,2026-05-28 04:00:00+00:00,-0.00025739,-5.348386,-0.00030739
MEMEUSDT,2026-05-28 08:00:00+00:00,5e-05,0.37712842,0.0001313
MEMEUSDT,2026-05-28 12:00:00+00:00,5e-05,0.37712842,0.0
MEMEUSDT,2026-05-28 16:00:00+00:00,4.364e-05,0.26172212,5.041e-05
MEMEUSDT,2026-05-28 20:00:00+00:00,5e-05,0.3803578,0.0
MEMEUSDT,2026-05-29 00:00:00+00:00,5e-05,0.3803578,0.0
MEMEUSDT,2026-05-29 04:00:00+00:00,3.999e-05,0.19843623,0.00029738
MEMEUSDT,2026-05-29 08:00:00+00:00,4.945e-05,0.37530923,-5.5e-07
MEMEUSDT,2026-05-29 12:00:00+00:00,5e-05,0.38558307,0.0
MEMEUSDT,2026-05-29 16:00:00+00:00,5e-05,0.38558307,6.36e-06
MEMEUSDT,2026-05-29 20:00:00+00:00,5e-05,0.38558307,0.0
MEMEUSDT,2026-05-30 00:00:00+00:00,5e-05,0.3649163,0.0
MEMEUSDT,2026-05-30 04:00:00+00:00,5e-05,0.35532495,1.001e-05
MEMEUSDT,2026-05-30 08:00:00+00:00,5e-05,0.3551308,5.5e-07
MEMEUSDT,2026-05-30 12:00:00+00:00,5e-05,0.33304927,0.0
MEMEUSDT,2026-05-30 16:00:00+00:00,5e-05,0.2934353,0.0
MEMEUSDT,2026-05-30 20:00:00+00:00,-0.00074289,-5.8794723,-0.00079289
MEMEUSDT,2026-05-31 00:00:00+00:00,5e-05,0.26208016,0.0
MEMEUSDT,2026-05-31 04:00:00+00:00,5e-05,0.26208016,0.0
MEMEUSDT,2026-05-31 08:00:00+00:00,5e-05,0.26208016,0.0
MEMEUSDT,2026-05-31 12:00:00+00:00,-9.489e-05,-0.82719076,-0.00014489
MEMEUSDT,2026-05-31 16:00:00+00:00,-0.00166141,-5.7535906,-0.00171141
MEMEUSDT,2026-05-31 20:00:00+00:00,5e-05,0.27276862,0.00079289
MEMEUSDT,2026-06-01 00:00:00+00:00,5e-05,0.2704854,0.0
MEMEUSDT,2026-06-01 04:00:00+00:00,5e-05,0.27043685,0.0
MEMEUSDT,2026-06-01 08:00:00+00:00,5e-05,0.27043685,0.0
MEMEUSDT,2026-06-01 12:00:00+00:00,5e-05,0.27043685,0.00014489
MEMEUSDT,2026-06-01 16:00:00+00:00,5e-05,0.27043685,0.00171141
MEMEUSDT,2026-06-01 20:00:00+00:00,5e-05,0.27043685,0.0
MEMEUSDT,2026-06-02 00:00:00+00:00,5e-05,0.26466063,0.0
MEMEUSDT,2026-06-02 04:00:00+00:00,5e-05,0.26462242,0.0
MEMEUSDT,2026-06-02 08:00:00+00:00,5e-05,0.26462162,0.0
MEMEUSDT,2026-06-02 12:00:00+00:00,5e-05,0.26462162,0.0
MEMEUSDT,2026-06-02 16:00:00+00:00,5e-05,0.26462162,0.0
MEMEUSDT,2026-06-02 20:00:00+00:00,5e-05,0.26462162,0.0
MEMEUSDT,2026-06-03 00:00:00+00:00,5e-05,0.26213363,0.0
MEMEUSDT,2026-06-03 04:00:00+00:00,5e-05,0.26213363,0.0
MEMEUSDT,2026-06-03 08:00:00+00:00,5e-05,0.25138807,0.0
MEMEUSDT,2026-06-03 12:00:00+00:00,5e-05,0.25115982,0.0
MEMEUSDT,2026-06-03 16:00:00+00:00,5e-05,0.24637721,0.0
MEMEUSDT,2026-06-03 20:00:00+00:00,5e-05,0.24627557,0.0
MEMEUSDT,2026-06-04 00:00:00+00:00,5e-05,0.24627557,0.0
MEMEUSDT,2026-06-04 04:00:00+00:00,5e-05,0.22300439,0.0
MEMEUSDT,2026-06-04 08:00:00+00:00,5e-05,0.22300439,0.0
MEMEUSDT,2026-06-04 12:00:00+00:00,5e-05,0.22300439,0.0
MEMEUSDT,2026-06-04 16:00:00+00:00,5e-05,0.22244802,0.0
METUSDT,2026-05-15 00:00:00+00:00,5e-05,0.25261444,0.0
METUSDT,2026-05-15 04:00:00+00:00,5e-05,0.25261444,3.785e-05
METUSDT,2026-05-15 08:00:00+00:00,5e-05,0.25261444,6.65e-05
METUSDT,2026-05-15 12:00:00+00:00,5e-05,0.25261444,0.0
METUSDT,2026-05-15 16:00:00+00:00,5e-05,0.25261444,0.0
METUSDT,2026-05-15 20:00:00+00:00,5e-05,0.25261444,0.0
METUSDT,2026-05-16 00:00:00+00:00,2.658e-05,-1.622666,-2.342e-05
METUSDT,2026-05-16 04:00:00+00:00,1.142e-05,-2.55966,-3.858e-05
METUSDT,2026-05-16 08:00:00+00:00,5e-05,0.3341437,0.0
METUSDT,2026-05-16 12:00:00+00:00,5e-05,0.3341437,0.0
METUSDT,2026-05-16 16:00:00+00:00,5e-05,0.3341437,0.0
METUSDT,2026-05-16 20:00:00+00:00,2.586e-05,-1.4021271,-2.414e-05
METUSDT,2026-05-17 00:00:00+00:00,5e-05,0.3679067,2.342e-05
METUSDT,2026-05-17 04:00:00+00:00,1.785e-05,-1.8535678,6.43e-06
METUSDT,2026-05-17 08:00:00+00:00,5e-05,0.40733266,0.0
METUSDT,2026-05-17 12:00:00+00:00,5e-05,0.40733266,0.0
METUSDT,2026-05-17 16:00:00+00:00,5e-05,0.40733266,0.0
METUSDT,2026-05-17 20:00:00+00:00,5e-05,0.40733266,2.414e-05
METUSDT,2026-05-18 00:00:00+00:00,5e-05,0.40733266,0.0
METUSDT,2026-05-18 04:00:00+00:00,-1.96e-06,-2.8421402,-1.981e-05
METUSDT,2026-05-18 08:00:00+00:00,5e-05,0.44326124,0.0
METUSDT,2026-05-18 12:00:00+00:00,3.239e-05,-0.64257526,-1.761e-05
METUSDT,2026-05-18 16:00:00+00:00,5e-05,0.46852863,0.0
METUSDT,2026-05-18 20:00:00+00:00,3.256e-05,-0.6045706,-1.744e-05
METUSDT,2026-05-19 00:00:00+00:00,5e-05,0.4933021,0.0
METUSDT,2026-05-19 04:00:00+00:00,5e-05,0.4933021,5.196e-05
METUSDT,2026-05-19 08:00:00+00:00,5e-05,0.4933021,0.0
METUSDT,2026-05-19 12:00:00+00:00,5e-05,0.4933021,1.761e-05
METUSDT,2026-05-19 16:00:00+00:00,5e-05,0.4933021,0.0
METUSDT,2026-05-19 20:00:00+00:00,5e-05,0.4933021,1.744e-05
METUSDT,2026-05-20 00:00:00+00:00,-2.96e-06,-2.5472279,-5.296e-05
METUSDT,2026-05-20 04:00:00+00:00,5e-05,0.52716994,0.0
METUSDT,2026-05-20 08:00:00+00:00,5e-05,0.52716994,0.0
METUSDT,2026-05-20 12:00:00+00:00,4.192e-05,0.07008951,-8.08e-06
METUSDT,2026-05-20 16:00:00+00:00,5e-05,0.5401202,0.0
METUSDT,2026-05-20 20:00:00+00:00,5e-05,0.51129377,0.0
METUSDT,2026-05-21 00:00:00+00:00,5e-05,0.5106832,5.296e-05
METUSDT,2026-05-21 04:00:00+00:00,5e-05,0.47457787,0.0
METUSDT,2026-05-21 08:00:00+00:00,5e-05,0.45321587,0.0
METUSDT,2026-05-21 12:00:00+00:00,5e-05,0.45321587,8.08e-06
METUSDT,2026-05-21 16:00:00+00:00,5e-05,0.45321587,0.0
METUSDT,2026-05-21 20:00:00+00:00,5e-05,0.45321587,0.0
METUSDT,2026-05-22 00:00:00+00:00,5e-05,0.45321587,0.0
METUSDT,2026-05-22 04:00:00+00:00,5e-05,0.45321587,0.0
METUSDT,2026-05-22 08:00:00+00:00,5e-05,0.45321587,0.0
METUSDT,2026-05-22 12:00:00+00:00,5e-05,0.45321587,0.0
METUSDT,2026-05-22 16:00:00+00:00,5e-05,0.45321587,0.0
METUSDT,2026-05-22 20:00:00+00:00,5e-05,0.45321587,0.0
METUSDT,2026-05-23 00:00:00+00:00,5e-05,0.42072856,0.0
METUSDT,2026-05-23 04:00:00+00:00,5e-05,0.38083953,0.0
METUSDT,2026-05-23 08:00:00+00:00,5e-05,0.38083953,0.0
METUSDT,2026-05-23 12:00:00+00:00,5e-05,0.38083953,0.0
METUSDT,2026-05-23 16:00:00+00:00,-3.968e-05,-4.5701733,-8.968e-05
METUSDT,2026-05-23 20:00:00+00:00,5e-05,0.35793856,0.0
METUSDT,2026-05-24 00:00:00+00:00,5e-05,0.35793856,0.0
METUSDT,2026-05-24 04:00:00+00:00,5e-05,0.32318535,0.0
METUSDT,2026-05-24 08:00:00+00:00,5e-05,0.3224518,0.0
METUSDT,2026-05-24 12:00:00+00:00,5e-05,0.3224518,0.0
METUSDT,2026-05-24 16:00:00+00:00,5e-05,0.3224518,8.968e-05
METUSDT,2026-05-24 20:00:00+00:00,5e-05,0.3224518,0.0
METUSDT,2026-05-25 00:00:00+00:00,3.649e-05,-0.42750415,-1.351e-05
METUSDT,2026-05-25 04:00:00+00:00,5e-05,0.29653296,0.0
METUSDT,2026-05-25 08:00:00+00:00,5e-05,0.29653296,0.0
METUSDT,2026-05-25 12:00:00+00:00,5e-05,0.27289748,0.0
METUSDT,2026-05-25 16:00:00+00:00,5e-05,0.2723932,0.0
METUSDT,2026-05-25 20:00:00+00:00,5e-05,0.24880677,0.0
METUSDT,2026-05-26 00:00:00+00:00,5e-05,0.24880677,1.351e-05
