time,fold,gross,funding,cost,net,n_open
2026-03-01 20:00:00+00:00,8,-9.088949,-0.030339999999991568,1.35,-10.469289203491202,10
2026-03-02 00:00:00+00:00,8,-13.951754,-0.3545099999999963,1.35,-15.656263616333003,10
2026-03-02 04:00:00+00:00,8,5.5683794,-1.4180200000000112,3.1500000000000004,1.0003594021606332,10
2026-03-02 08:00:00+00:00,8,-65.58751,-0.38698999999998984,2.7,-68.67449915527342,10
2026-03-02 12:00:00+00:00,8,104.24307,0.03236000000000386,3.1500000000000004,101.12543250976562,10
2026-03-02 16:00:00+00:00,8,168.50644,0.08380000000003315,1.35,167.2402392089844,10
2026-03-02 20:00:00+00:00,8,81.06423,-0.3574600000000073,0.9,79.80677187255858,10
2026-03-03 00:00:00+00:00,8,-74.433716,0.10263999999998025,0.9,-75.23107582031253,10
2026-03-03 04:00:00+00:00,8,6.402461,-0.7584500000000285,0.9,4.744011051940889,10
2026-03-03 08:00:00+00:00,8,-70.316895,-0.2399199999999907,1.8,-72.35681453124998,10
2026-03-03 12:00:00+00:00,8,-50.711,0.14700999999997694,1.35,-51.91398853515627,10
2026-03-03 16:00:00+00:00,8,-101.980034,0.08462000000000922,3.1500000000000004,-105.04541387451171,10
2026-03-03 20:00:00+00:00,8,-33.62131,-0.4025799999999875,1.35,-35.37389118774413,10
2026-03-04 00:00:00+00:00,8,-57.03337,-0.045319999999980654,1.35,-58.42869097167967,10
2026-03-04 04:00:00+00:00,8,2.5931911,0.20882000000000195,1.35,1.4520111468505879,10
2026-03-04 08:00:00+00:00,8,-0.004869461,0.09159000000000075,3.6,-3.5132794610595695,10
2026-03-04 12:00:00+00:00,8,34.703476,-0.23826999999999354,1.35,33.11520595214844,10
2026-03-04 16:00:00+00:00,8,60.785408,-0.06749999999999465,0.45,60.26790802001953,10
2026-03-04 20:00:00+00:00,8,-14.668715,0.0005800000000087124,0.9,-15.568134523315422,10
2026-03-05 00:00:00+00:00,8,-25.19096,-0.13831999999999386,0.0,-25.329279930419915,10
2026-03-05 04:00:00+00:00,8,-0.8128524,-0.20628999999999614,0.45,-1.4691423826599082,10
2026-03-05 08:00:00+00:00,8,101.548874,5.197231534026514e-15,2.25,99.29887390136719,10
2026-03-05 12:00:00+00:00,8,16.2098,0.2985099999999914,2.25,14.258310720214837,10
2026-03-05 16:00:00+00:00,8,12.620222,0.22140999999999827,2.25,10.591632091674803,10
2026-03-05 20:00:00+00:00,8,-15.567677,0.2683100000000008,2.25,-17.549366544189454,10
