feature,coef,fold,seed,intercept,alpha
funding_rate_1d_change,-0.0011312315,2,7,0.542888879776001,0.1
sym_ADAUSDT,-0.80153245,2,7,0.542888879776001,0.1
sym_APTUSDT,-0.6043185,2,7,0.542888879776001,0.1
sym_ARBUSDT,-0.8898793,2,7,0.542888879776001,0.1
sym_ASTERUSDT,0.0,2,7,0.542888879776001,0.1
sym_ATOMUSDT,-0.5895483,2,7,0.542888879776001,0.1
sym_AVAXUSDT,-0.3602144,2,7,0.542888879776001,0.1
sym_AXSUSDT,-0.6750198,2,7,0.542888879776001,0.1
sym_BCHUSDT,0.06031609,2,7,0.542888879776001,0.1
sym_BIOUSDT,-1.1281788,2,7,0.542888879776001,0.1
sym_BNBUSDT,0.14904979,2,7,0.542888879776001,0.1
sym_DOGEUSDT,-0.918801,2,7,0.542888879776001,0.1
sym_DOTUSDT,-0.5888976,2,7,0.542888879776001,0.1
sym_ENAUSDT,-0.8007261,2,7,0.542888879776001,0.1
sym_ETCUSDT,-0.37553608,2,7,0.542888879776001,0.1
sym_ETHUSDT,0.32669562,2,7,0.542888879776001,0.1
sym_FILUSDT,-0.6463168,2,7,0.542888879776001,0.1
sym_GMXUSDT,-0.38190147,2,7,0.542888879776001,0.1
sym_HBARUSDT,-0.9397593,2,7,0.542888879776001,0.1
sym_HYPEUSDT,-0.29060665,2,7,0.542888879776001,0.1
sym_ICPUSDT,-0.59048533,2,7,0.542888879776001,0.1
sym_INJUSDT,-0.4649302,2,7,0.542888879776001,0.1
sym_JTOUSDT,-0.73565644,2,7,0.542888879776001,0.1
sym_JUPUSDT,-0.8263271,2,7,0.542888879776001,0.1
sym_LDOUSDT,-0.736597,2,7,0.542888879776001,0.1
sym_LINKUSDT,-0.40156326,2,7,0.542888879776001,0.1
sym_LTCUSDT,-0.16792399,2,7,0.542888879776001,0.1
sym_NEARUSDT,-0.64302427,2,7,0.542888879776001,0.1
sym_ONDOUSDT,-0.79042023,2,7,0.542888879776001,0.1
sym_OPUSDT,-0.84065354,2,7,0.542888879776001,0.1
sym_ORDIUSDT,-0.43086222,2,7,0.542888879776001,0.1
sym_PENDLEUSDT,-0.53997344,2,7,0.542888879776001,0.1
sym_PENGUUSDT,-1.190875,2,7,0.542888879776001,0.1
sym_PUMPUSDT,-1.3852755,2,7,0.542888879776001,0.1
sym_RUNEUSDT,-0.67838556,2,7,0.542888879776001,0.1
sym_SEIUSDT,-0.9401431,2,7,0.542888879776001,0.1
sym_SOLUSDT,-0.103489816,2,7,0.542888879776001,0.1
sym_STRKUSDT,-1.029222,2,7,0.542888879776001,0.1
sym_SUIUSDT,-0.5787332,2,7,0.542888879776001,0.1
sym_TAOUSDT,0.037265413,2,7,0.542888879776001,0.1
sym_TIAUSDT,-0.6711687,2,7,0.542888879776001,0.1
sym_TONUSDT,-0.6369457,2,7,0.542888879776001,0.1
sym_TRBUSDT,-0.26737845,2,7,0.542888879776001,0.1
sym_UNIUSDT,-0.46288827,2,7,0.542888879776001,0.1
sym_VIRTUALUSDT,-0.6559504,2,7,0.542888879776001,0.1
sym_VVVUSDT,-0.57388306,2,7,0.542888879776001,0.1
sym_WIFUSDT,-0.7037104,2,7,0.542888879776001,0.1
sym_WLDUSDT,-0.7167133,2,7,0.542888879776001,0.1
sym_XRPUSDT,-0.63460064,2,7,0.542888879776001,0.1
sym_ZECUSDT,-0.2815775,2,7,0.542888879776001,0.1
return_1d,0.07046132,2,19,0.6122893691062927,0.1
atr_pct,-0.00625607,2,19,0.6122893691062927,0.1
dom_level_vs_bk,-0.36154917,2,19,0.6122893691062927,0.1
dom_change_288b_vs_bk,-0.051478114,2,19,0.6122893691062927,0.1
bk_ema_slope_4h,0.025187243,2,19,0.6122893691062927,0.1
corr_change_3d_vs_bk,0.018387487,2,19,0.6122893691062927,0.1
obv_z_1d,0.017080396,2,19,0.6122893691062927,0.1
vwap_slope_96,-0.004060434,2,19,0.6122893691062927,0.1
bars_since_high_xs_rank,0.010554277,2,19,0.6122893691062927,0.1
idio_vol_1d_vs_bk_xs_rank,-0.017803097,2,19,0.6122893691062927,0.1
funding_rate,-0.010629005,2,19,0.6122893691062927,0.1
funding_rate_z_7d,0.019629868,2,19,0.6122893691062927,0.1
corr_to_btc_1d,-0.01585364,2,19,0.6122893691062927,0.1
idio_vol_to_btc_1h,0.0100526465,2,19,0.6122893691062927,0.1
beta_to_btc_change_5d,0.008996573,2,19,0.6122893691062927,0.1
funding_rate_1d_change,0.0005226133,2,19,0.6122893691062927,0.1
sym_ADAUSDT,-0.905581,2,19,0.6122893691062927,0.1
sym_APTUSDT,-0.66668326,2,19,0.6122893691062927,0.1
sym_ARBUSDT,-0.99728924,2,19,0.6122893691062927,0.1
sym_ASTERUSDT,0.0,2,19,0.6122893691062927,0.1
sym_ATOMUSDT,-0.65166175,2,19,0.6122893691062927,0.1
sym_AVAXUSDT,-0.41431245,2,19,0.6122893691062927,0.1
sym_AXSUSDT,-0.7512417,2,19,0.6122893691062927,0.1
sym_BCHUSDT,0.049983997,2,19,0.6122893691062927,0.1
sym_BIOUSDT,-1.2627219,2,19,0.6122893691062927,0.1
sym_BNBUSDT,0.15221594,2,19,0.6122893691062927,0.1
sym_DOGEUSDT,-1.0371006,2,19,0.6122893691062927,0.1
sym_DOTUSDT,-0.6606256,2,19,0.6122893691062927,0.1
sym_ENAUSDT,-0.8977779,2,19,0.6122893691062927,0.1
sym_ETCUSDT,-0.44249943,2,19,0.6122893691062927,0.1
sym_ETHUSDT,0.3636859,2,19,0.6122893691062927,0.1
sym_FILUSDT,-0.70909446,2,19,0.6122893691062927,0.1
sym_GMXUSDT,-0.44353068,2,19,0.6122893691062927,0.1
sym_HBARUSDT,-1.0817217,2,19,0.6122893691062927,0.1
sym_HYPEUSDT,-0.31762388,2,19,0.6122893691062927,0.1
sym_ICPUSDT,-0.64933234,2,19,0.6122893691062927,0.1
sym_INJUSDT,-0.50941527,2,19,0.6122893691062927,0.1
sym_JTOUSDT,-0.812866,2,19,0.6122893691062927,0.1
sym_JUPUSDT,-0.9287685,2,19,0.6122893691062927,0.1
sym_LDOUSDT,-0.8477819,2,19,0.6122893691062927,0.1
sym_LINKUSDT,-0.45393524,2,19,0.6122893691062927,0.1
sym_LTCUSDT,-0.19005147,2,19,0.6122893691062927,0.1
sym_NEARUSDT,-0.7209517,2,19,0.6122893691062927,0.1
sym_ONDOUSDT,-0.8651696,2,19,0.6122893691062927,0.1
sym_OPUSDT,-0.93421376,2,19,0.6122893691062927,0.1
sym_ORDIUSDT,-0.48851687,2,19,0.6122893691062927,0.1
sym_PENDLEUSDT,-0.6026493,2,19,0.6122893691062927,0.1
sym_PENGUUSDT,-1.3567879,2,19,0.6122893691062927,0.1
sym_PUMPUSDT,-1.510376,2,19,0.6122893691062927,0.1
sym_RUNEUSDT,-0.76143384,2,19,0.6122893691062927,0.1
sym_SEIUSDT,-1.0581205,2,19,0.6122893691062927,0.1
sym_SOLUSDT,-0.08654912,2,19,0.6122893691062927,0.1
sym_STRKUSDT,-1.1699594,2,19,0.6122893691062927,0.1
sym_SUIUSDT,-0.6602078,2,19,0.6122893691062927,0.1
sym_TAOUSDT,0.041269355,2,19,0.6122893691062927,0.1
sym_TIAUSDT,-0.7504519,2,19,0.6122893691062927,0.1
sym_TONUSDT,-0.68561727,2,19,0.6122893691062927,0.1
sym_TRBUSDT,-0.30500844,2,19,0.6122893691062927,0.1
sym_UNIUSDT,-0.52506465,2,19,0.6122893691062927,0.1
sym_VIRTUALUSDT,-0.74218404,2,19,0.6122893691062927,0.1
sym_VVVUSDT,-0.64692456,2,19,0.6122893691062927,0.1
sym_WIFUSDT,-0.8111291,2,19,0.6122893691062927,0.1
sym_WLDUSDT,-0.8071619,2,19,0.6122893691062927,0.1
sym_XRPUSDT,-0.72932035,2,19,0.6122893691062927,0.1
sym_ZECUSDT,-0.3242721,2,19,0.6122893691062927,0.1
return_1d,0.07019021,2,2718,0.526340663433075,0.1
atr_pct,-0.009858249,2,2718,0.526340663433075,0.1
dom_level_vs_bk,-0.30891865,2,2718,0.526340663433075,0.1
dom_change_288b_vs_bk,-0.051544663,2,2718,0.526340663433075,0.1
bk_ema_slope_4h,0.026848545,2,2718,0.526340663433075,0.1
corr_change_3d_vs_bk,0.014366196,2,2718,0.526340663433075,0.1
obv_z_1d,0.013929287,2,2718,0.526340663433075,0.1
vwap_slope_96,-0.0040800017,2,2718,0.526340663433075,0.1
bars_since_high_xs_rank,0.010628861,2,2718,0.526340663433075,0.1
idio_vol_1d_vs_bk_xs_rank,-0.016265403,2,2718,0.526340663433075,0.1
funding_rate,-0.011068734,2,2718,0.526340663433075,0.1
funding_rate_z_7d,0.025081009,2,2718,0.526340663433075,0.1
corr_to_btc_1d,-0.010961418,2,2718,0.526340663433075,0.1
idio_vol_to_btc_1h,0.012782934,2,2718,0.526340663433075,0.1
beta_to_btc_change_5d,0.009478215,2,2718,0.526340663433075,0.1
funding_rate_1d_change,-0.0019577239,2,2718,0.526340663433075,0.1
sym_ADAUSDT,-0.7636279,2,2718,0.526340663433075,0.1
sym_APTUSDT,-0.5736257,2,2718,0.526340663433075,0.1
sym_ARBUSDT,-0.86120903,2,2718,0.526340663433075,0.1
sym_ASTERUSDT,0.0,2,2718,0.526340663433075,0.1
sym_ATOMUSDT,-0.5731296,2,2718,0.526340663433075,0.1
sym_AVAXUSDT,-0.365184,2,2718,0.526340663433075,0.1
sym_AXSUSDT,-0.66075015,2,2718,0.526340663433075,0.1
sym_BCHUSDT,0.05894915,2,2718,0.526340663433075,0.1
sym_BIOUSDT,-1.0979981,2,2718,0.526340663433075,0.1
sym_BNBUSDT,0.1236041,2,2718,0.526340663433075,0.1
sym_DOGEUSDT,-0.9066184,2,2718,0.526340663433075,0.1
sym_DOTUSDT,-0.5787253,2,2718,0.526340663433075,0.1
sym_ENAUSDT,-0.8016917,2,2718,0.526340663433075,0.1
sym_ETCUSDT,-0.37369612,2,2718,0.526340663433075,0.1
sym_ETHUSDT,0.31777462,2,2718,0.526340663433075,0.1
sym_FILUSDT,-0.6218999,2,2718,0.526340663433075,0.1
sym_GMXUSDT,-0.36564162,2,2718,0.526340663433075,0.1
sym_HBARUSDT,-0.92544436,2,2718,0.526340663433075,0.1
sym_HYPEUSDT,-0.27017146,2,2718,0.526340663433075,0.1
sym_ICPUSDT,-0.58051986,2,2718,0.526340663433075,0.1
sym_INJUSDT,-0.4361801,2,2718,0.526340663433075,0.1
sym_JTOUSDT,-0.70410985,2,2718,0.526340663433075,0.1
sym_JUPUSDT,-0.7822386,2,2718,0.526340663433075,0.1
sym_LDOUSDT,-0.7053588,2,2718,0.526340663433075,0.1
sym_LINKUSDT,-0.40284443,2,2718,0.526340663433075,0.1
sym_LTCUSDT,-0.17626514,2,2718,0.526340663433075,0.1
sym_NEARUSDT,-0.63141304,2,2718,0.526340663433075,0.1
sym_ONDOUSDT,-0.7731962,2,2718,0.526340663433075,0.1
sym_OPUSDT,-0.8348427,2,2718,0.526340663433075,0.1
sym_ORDIUSDT,-0.42391083,2,2718,0.526340663433075,0.1
sym_PENDLEUSDT,-0.52634746,2,2718,0.526340663433075,0.1
sym_PENGUUSDT,-1.1527312,2,2718,0.526340663433075,0.1
sym_PUMPUSDT,-1.3639828,2,2718,0.526340663433075,0.1
sym_RUNEUSDT,-0.6521064,2,2718,0.526340663433075,0.1
sym_SEIUSDT,-0.9229986,2,2718,0.526340663433075,0.1
sym_SOLUSDT,-0.090220094,2,2718,0.526340663433075,0.1
sym_STRKUSDT,-1.0105023,2,2718,0.526340663433075,0.1
sym_SUIUSDT,-0.56162775,2,2718,0.526340663433075,0.1
sym_TAOUSDT,0.025445333,2,2718,0.526340663433075,0.1
sym_TIAUSDT,-0.66053295,2,2718,0.526340663433075,0.1
sym_TONUSDT,-0.62981856,2,2718,0.526340663433075,0.1
sym_TRBUSDT,-0.26441905,2,2718,0.526340663433075,0.1
sym_UNIUSDT,-0.45760414,2,2718,0.526340663433075,0.1
sym_VIRTUALUSDT,-0.6390578,2,2718,0.526340663433075,0.1
sym_VVVUSDT,-0.564823,2,2718,0.526340663433075,0.1
sym_WIFUSDT,-0.69365394,2,2718,0.526340663433075,0.1
sym_WLDUSDT,-0.6983815,2,2718,0.526340663433075,0.1
sym_XRPUSDT,-0.62846786,2,2718,0.526340663433075,0.1
sym_ZECUSDT,-0.26852342,2,2718,0.526340663433075,0.1
return_1d,0.064858645,3,42,0.7421714663505554,0.1
atr_pct,0.008353206,3,42,0.7421714663505554,0.1
dom_level_vs_bk,-0.42119434,3,42,0.7421714663505554,0.1
dom_change_288b_vs_bk,-0.040589314,3,42,0.7421714663505554,0.1
bk_ema_slope_4h,0.016347868,3,42,0.7421714663505554,0.1
corr_change_3d_vs_bk,0.013027159,3,42,0.7421714663505554,0.1
obv_z_1d,0.025988339,3,42,0.7421714663505554,0.1
vwap_slope_96,-0.023039749,3,42,0.7421714663505554,0.1
bars_since_high_xs_rank,0.013131676,3,42,0.7421714663505554,0.1
idio_vol_1d_vs_bk_xs_rank,0.0029885517,3,42,0.7421714663505554,0.1
funding_rate,0.0013451902,3,42,0.7421714663505554,0.1
funding_rate_z_7d,0.012948274,3,42,0.7421714663505554,0.1
corr_to_btc_1d,0.016722672,3,42,0.7421714663505554,0.1
idio_vol_to_btc_1h,0.001765702,3,42,0.7421714663505554,0.1
beta_to_btc_change_5d,0.0062903115,3,42,0.7421714663505554,0.1
funding_rate_1d_change,-0.00993205,3,42,0.7421714663505554,0.1
sym_ADAUSDT,-1.0286363,3,42,0.7421714663505554,0.1
sym_APTUSDT,-0.75844586,3,42,0.7421714663505554,0.1
sym_ARBUSDT,-1.138362,3,42,0.7421714663505554,0.1
sym_ASTERUSDT,0.0,3,42,0.7421714663505554,0.1
sym_ATOMUSDT,-0.7320919,3,42,0.7421714663505554,0.1
sym_AVAXUSDT,-0.4525609,3,42,0.7421714663505554,0.1
sym_AXSUSDT,-0.8271848,3,42,0.7421714663505554,0.1
sym_BCHUSDT,0.09426551,3,42,0.7421714663505554,0.1
sym_BIOUSDT,-1.4013772,3,42,0.7421714663505554,0.1
sym_BNBUSDT,0.19968651,3,42,0.7421714663505554,0.1
sym_DOGEUSDT,-1.23723,3,42,0.7421714663505554,0.1
sym_DOTUSDT,-0.7665645,3,42,0.7421714663505554,0.1
sym_ENAUSDT,-1.0980221,3,42,0.7421714663505554,0.1
sym_ETCUSDT,-0.48703575,3,42,0.7421714663505554,0.1
sym_ETHUSDT,0.3923048,3,42,0.7421714663505554,0.1
sym_FILUSDT,-0.8227143,3,42,0.7421714663505554,0.1
sym_GMXUSDT,-0.50389534,3,42,0.7421714663505554,0.1
sym_HBARUSDT,-1.253258,3,42,0.7421714663505554,0.1
sym_HYPEUSDT,-0.36402994,3,42,0.7421714663505554,0.1
sym_ICPUSDT,-0.7386257,3,42,0.7421714663505554,0.1
sym_INJUSDT,-0.57192063,3,42,0.7421714663505554,0.1
sym_JTOUSDT,-0.9189538,3,42,0.7421714663505554,0.1
sym_JUPUSDT,-1.096607,3,42,0.7421714663505554,0.1
sym_LDOUSDT,-1.0025667,3,42,0.7421714663505554,0.1
sym_LINKUSDT,-0.48548213,3,42,0.7421714663505554,0.1
sym_LTCUSDT,-0.19221748,3,42,0.7421714663505554,0.1
sym_NEARUSDT,-0.8498012,3,42,0.7421714663505554,0.1
sym_ONDOUSDT,-1.0288948,3,42,0.7421714663505554,0.1
sym_OPUSDT,-1.0744742,3,42,0.7421714663505554,0.1
sym_ORDIUSDT,-0.60160804,3,42,0.7421714663505554,0.1
sym_PENDLEUSDT,-0.72728455,3,42,0.7421714663505554,0.1
sym_PENGUUSDT,-1.5957217,3,42,0.7421714663505554,0.1
sym_PUMPUSDT,-1.7290407,3,42,0.7421714663505554,0.1
sym_RUNEUSDT,-0.91798866,3,42,0.7421714663505554,0.1
sym_SEIUSDT,-1.2256011,3,42,0.7421714663505554,0.1
sym_SOLUSDT,-0.095103934,3,42,0.7421714663505554,0.1
sym_STRKUSDT,-1.3521132,3,42,0.7421714663505554,0.1
sym_SUIUSDT,-0.80667573,3,42,0.7421714663505554,0.1
sym_TAOUSDT,0.0074990313,3,42,0.7421714663505554,0.1
sym_TIAUSDT,-0.88452005,3,42,0.7421714663505554,0.1
sym_TONUSDT,-0.7788391,3,42,0.7421714663505554,0.1
sym_TRBUSDT,-0.34554085,3,42,0.7421714663505554,0.1
sym_UNIUSDT,-0.62097263,3,42,0.7421714663505554,0.1
sym_VIRTUALUSDT,-0.9260268,3,42,0.7421714663505554,0.1
sym_VVVUSDT,-0.7757505,3,42,0.7421714663505554,0.1
sym_WIFUSDT,-0.9934993,3,42,0.7421714663505554,0.1
sym_WLDUSDT,-0.97573525,3,42,0.7421714663505554,0.1
sym_XRPUSDT,-0.827695,3,42,0.7421714663505554,0.1
sym_ZECUSDT,-0.33856004,3,42,0.7421714663505554,0.1
return_1d,0.06464323,3,1337,0.6891570687294006,0.1
atr_pct,0.0017099297,3,1337,0.6891570687294006,0.1
dom_level_vs_bk,-0.39367005,3,1337,0.6891570687294006,0.1
dom_change_288b_vs_bk,-0.042808477,3,1337,0.6891570687294006,0.1
bk_ema_slope_4h,0.017251063,3,1337,0.6891570687294006,0.1
corr_change_3d_vs_bk,0.012635813,3,1337,0.6891570687294006,0.1
obv_z_1d,0.027853504,3,1337,0.6891570687294006,0.1
vwap_slope_96,-0.02267248,3,1337,0.6891570687294006,0.1
bars_since_high_xs_rank,0.00911754,3,1337,0.6891570687294006,0.1
idio_vol_1d_vs_bk_xs_rank,0.0034165557,3,1337,0.6891570687294006,0.1
funding_rate,0.000704525,3,1337,0.6891570687294006,0.1
funding_rate_z_7d,0.012669898,3,1337,0.6891570687294006,0.1
corr_to_btc_1d,0.01926036,3,1337,0.6891570687294006,0.1
idio_vol_to_btc_1h,0.00715772,3,1337,0.6891570687294006,0.1
beta_to_btc_change_5d,0.006059077,3,1337,0.6891570687294006,0.1
funding_rate_1d_change,-0.009533934,3,1337,0.6891570687294006,0.1
sym_ADAUSDT,-0.9546373,3,1337,0.6891570687294006,0.1
sym_APTUSDT,-0.7072137,3,1337,0.6891570687294006,0.1
sym_ARBUSDT,-1.0638669,3,1337,0.6891570687294006,0.1
sym_ASTERUSDT,0.0,3,1337,0.6891570687294006,0.1
sym_ATOMUSDT,-0.6814476,3,1337,0.6891570687294006,0.1
sym_AVAXUSDT,-0.4215779,3,1337,0.6891570687294006,0.1
sym_AXSUSDT,-0.7800456,3,1337,0.6891570687294006,0.1
sym_BCHUSDT,0.083472304,3,1337,0.6891570687294006,0.1
sym_BIOUSDT,-1.3123435,3,1337,0.6891570687294006,0.1
sym_BNBUSDT,0.19503723,3,1337,0.6891570687294006,0.1
sym_DOGEUSDT,-1.1409688,3,1337,0.6891570687294006,0.1
sym_DOTUSDT,-0.70629245,3,1337,0.6891570687294006,0.1
sym_ENAUSDT,-1.0117432,3,1337,0.6891570687294006,0.1
sym_ETCUSDT,-0.4363953,3,1337,0.6891570687294006,0.1
sym_ETHUSDT,0.37827173,3,1337,0.6891570687294006,0.1
sym_FILUSDT,-0.77531785,3,1337,0.6891570687294006,0.1
sym_GMXUSDT,-0.46628052,3,1337,0.6891570687294006,0.1
sym_HBARUSDT,-1.1663933,3,1337,0.6891570687294006,0.1
sym_HYPEUSDT,-0.33955556,3,1337,0.6891570687294006,0.1
sym_ICPUSDT,-0.6932475,3,1337,0.6891570687294006,0.1
sym_INJUSDT,-0.5293948,3,1337,0.6891570687294006,0.1
sym_JTOUSDT,-0.837304,3,1337,0.6891570687294006,0.1
sym_JUPUSDT,-1.020571,3,1337,0.6891570687294006,0.1
sym_LDOUSDT,-0.91717803,3,1337,0.6891570687294006,0.1
sym_LINKUSDT,-0.46183848,3,1337,0.6891570687294006,0.1
sym_LTCUSDT,-0.17570117,3,1337,0.6891570687294006,0.1
sym_NEARUSDT,-0.7881213,3,1337,0.6891570687294006,0.1
sym_ONDOUSDT,-0.9545075,3,1337,0.6891570687294006,0.1
sym_OPUSDT,-1.0089368,3,1337,0.6891570687294006,0.1
sym_ORDIUSDT,-0.55554765,3,1337,0.6891570687294006,0.1
sym_PENDLEUSDT,-0.66232526,3,1337,0.6891570687294006,0.1
sym_PENGUUSDT,-1.4806646,3,1337,0.6891570687294006,0.1
sym_PUMPUSDT,-1.6246176,3,1337,0.6891570687294006,0.1
sym_RUNEUSDT,-0.851483,3,1337,0.6891570687294006,0.1
sym_SEIUSDT,-1.1251657,3,1337,0.6891570687294006,0.1
sym_SOLUSDT,-0.0701678,3,1337,0.6891570687294006,0.1
sym_STRKUSDT,-1.2548336,3,1337,0.6891570687294006,0.1
sym_SUIUSDT,-0.74115455,3,1337,0.6891570687294006,0.1
sym_TAOUSDT,0.022942573,3,1337,0.6891570687294006,0.1
sym_TIAUSDT,-0.8433877,3,1337,0.6891570687294006,0.1
sym_TONUSDT,-0.71304303,3,1337,0.6891570687294006,0.1
sym_TRBUSDT,-0.32498264,3,1337,0.6891570687294006,0.1
sym_UNIUSDT,-0.5662781,3,1337,0.6891570687294006,0.1
sym_VIRTUALUSDT,-0.8452903,3,1337,0.6891570687294006,0.1
sym_VVVUSDT,-0.7316922,3,1337,0.6891570687294006,0.1
sym_WIFUSDT,-0.9227863,3,1337,0.6891570687294006,0.1
sym_WLDUSDT,-0.89633614,3,1337,0.6891570687294006,0.1
sym_XRPUSDT,-0.7802849,3,1337,0.6891570687294006,0.1
sym_ZECUSDT,-0.30230272,3,1337,0.6891570687294006,0.1
return_1d,0.058760542,3,7,0.7103365659713745,0.1
atr_pct,0.010662937,3,7,0.7103365659713745,0.1
dom_level_vs_bk,-0.40796277,3,7,0.7103365659713745,0.1
dom_change_288b_vs_bk,-0.041516624,3,7,0.7103365659713745,0.1
bk_ema_slope_4h,0.015287032,3,7,0.7103365659713745,0.1
corr_change_3d_vs_bk,0.010032003,3,7,0.7103365659713745,0.1
obv_z_1d,0.02974569,3,7,0.7103365659713745,0.1
vwap_slope_96,-0.020899614,3,7,0.7103365659713745,0.1
bars_since_high_xs_rank,0.009779801,3,7,0.7103365659713745,0.1
idio_vol_1d_vs_bk_xs_rank,0.0021703104,3,7,0.7103365659713745,0.1
funding_rate,-0.0001289983,3,7,0.7103365659713745,0.1
funding_rate_z_7d,0.012731765,3,7,0.7103365659713745,0.1
corr_to_btc_1d,0.01821748,3,7,0.7103365659713745,0.1
idio_vol_to_btc_1h,-0.0023907395,3,7,0.7103365659713745,0.1
beta_to_btc_change_5d,0.007294443,3,7,0.7103365659713745,0.1
funding_rate_1d_change,-0.008257279,3,7,0.7103365659713745,0.1
sym_ADAUSDT,-0.98392963,3,7,0.7103365659713745,0.1
sym_APTUSDT,-0.7171321,3,7,0.7103365659713745,0.1
sym_ARBUSDT,-1.0944371,3,7,0.7103365659713745,0.1
sym_ASTERUSDT,0.0,3,7,0.7103365659713745,0.1
sym_ATOMUSDT,-0.71227354,3,7,0.7103365659713745,0.1
sym_AVAXUSDT,-0.44825822,3,7,0.7103365659713745,0.1
sym_AXSUSDT,-0.79926014,3,7,0.7103365659713745,0.1
sym_BCHUSDT,0.10430424,3,7,0.7103365659713745,0.1
sym_BIOUSDT,-1.3554418,3,7,0.7103365659713745,0.1
sym_BNBUSDT,0.20571418,3,7,0.7103365659713745,0.1
sym_DOGEUSDT,-1.1870303,3,7,0.7103365659713745,0.1
sym_DOTUSDT,-0.7211702,3,7,0.7103365659713745,0.1
sym_ENAUSDT,-1.0508914,3,7,0.7103365659713745,0.1
sym_ETCUSDT,-0.4636993,3,7,0.7103365659713745,0.1
sym_ETHUSDT,0.39387193,3,7,0.7103365659713745,0.1
sym_FILUSDT,-0.78845143,3,7,0.7103365659713745,0.1
sym_GMXUSDT,-0.48606065,3,7,0.7103365659713745,0.1
sym_HBARUSDT,-1.212207,3,7,0.7103365659713745,0.1
sym_HYPEUSDT,-0.35464248,3,7,0.7103365659713745,0.1
sym_ICPUSDT,-0.7253553,3,7,0.7103365659713745,0.1
sym_INJUSDT,-0.5426936,3,7,0.7103365659713745,0.1
sym_JTOUSDT,-0.854291,3,7,0.7103365659713745,0.1
sym_JUPUSDT,-1.0536021,3,7,0.7103365659713745,0.1
sym_LDOUSDT,-0.9590991,3,7,0.7103365659713745,0.1
sym_LINKUSDT,-0.47136298,3,7,0.7103365659713745,0.1
sym_LTCUSDT,-0.18582805,3,7,0.7103365659713745,0.1
sym_NEARUSDT,-0.7987082,3,7,0.7103365659713745,0.1
sym_ONDOUSDT,-0.9894682,3,7,0.7103365659713745,0.1
sym_OPUSDT,-1.0346943,3,7,0.7103365659713745,0.1
sym_ORDIUSDT,-0.5630041,3,7,0.7103365659713745,0.1
sym_PENDLEUSDT,-0.69344676,3,7,0.7103365659713745,0.1
sym_PENGUUSDT,-1.5354893,3,7,0.7103365659713745,0.1
sym_PUMPUSDT,-1.6562461,3,7,0.7103365659713745,0.1
sym_RUNEUSDT,-0.88863426,3,7,0.7103365659713745,0.1
sym_SEIUSDT,-1.1888164,3,7,0.7103365659713745,0.1
sym_SOLUSDT,-0.08335704,3,7,0.7103365659713745,0.1
sym_STRKUSDT,-1.2966845,3,7,0.7103365659713745,0.1
sym_SUIUSDT,-0.76083004,3,7,0.7103365659713745,0.1
sym_TAOUSDT,0.018559253,3,7,0.7103365659713745,0.1
sym_TIAUSDT,-0.86306685,3,7,0.7103365659713745,0.1
sym_TONUSDT,-0.73757714,3,7,0.7103365659713745,0.1
sym_TRBUSDT,-0.33265546,3,7,0.7103365659713745,0.1
sym_UNIUSDT,-0.59980476,3,7,0.7103365659713745,0.1
sym_VIRTUALUSDT,-0.88209784,3,7,0.7103365659713745,0.1
sym_VVVUSDT,-0.7491479,3,7,0.7103365659713745,0.1
sym_WIFUSDT,-0.9419002,3,7,0.7103365659713745,0.1
sym_WLDUSDT,-0.93047994,3,7,0.7103365659713745,0.1
sym_XRPUSDT,-0.80213815,3,7,0.7103365659713745,0.1
sym_ZECUSDT,-0.3213287,3,7,0.7103365659713745,0.1
return_1d,0.06385268,3,19,0.7407630085945129,0.1
atr_pct,0.009474869,3,19,0.7407630085945129,0.1
dom_level_vs_bk,-0.43337747,3,19,0.7407630085945129,0.1
dom_change_288b_vs_bk,-0.04360366,3,19,0.7407630085945129,0.1
bk_ema_slope_4h,0.015527065,3,19,0.7407630085945129,0.1
corr_change_3d_vs_bk,0.011916096,3,19,0.7407630085945129,0.1
obv_z_1d,0.030409368,3,19,0.7407630085945129,0.1
vwap_slope_96,-0.020937731,3,19,0.7407630085945129,0.1
bars_since_high_xs_rank,0.009621307,3,19,0.7407630085945129,0.1
idio_vol_1d_vs_bk_xs_rank,0.007282417,3,19,0.7407630085945129,0.1
funding_rate,0.005511772,3,19,0.7407630085945129,0.1
funding_rate_z_7d,0.008139821,3,19,0.7407630085945129,0.1
corr_to_btc_1d,0.019672561,3,19,0.7407630085945129,0.1
idio_vol_to_btc_1h,-0.0020394388,3,19,0.7407630085945129,0.1
beta_to_btc_change_5d,0.006552579,3,19,0.7407630085945129,0.1
funding_rate_1d_change,-0.007689823,3,19,0.7407630085945129,0.1
sym_ADAUSDT,-1.031063,3,19,0.7407630085945129,0.1
sym_APTUSDT,-0.7424258,3,19,0.7407630085945129,0.1
sym_ARBUSDT,-1.1485196,3,19,0.7407630085945129,0.1
sym_ASTERUSDT,0.0,3,19,0.7407630085945129,0.1
sym_ATOMUSDT,-0.7200987,3,19,0.7407630085945129,0.1
sym_AVAXUSDT,-0.4349222,3,19,0.7407630085945129,0.1
sym_AXSUSDT,-0.8330034,3,19,0.7407630085945129,0.1
sym_BCHUSDT,0.10858593,3,19,0.7407630085945129,0.1
