cycle_id,open_time,n_universe,n_predicted,btc_ret_30d,regime,pred_disp,top_k_long,bot_k_short,gross_target,gross_after_stop,net_target,sleeve_count,stop_engaged,stop_k_sigma,equity_pre,equity_post,pnl_bps,gross_pnl_bps,cost_bps,turnover,long_ret_bps,short_ret_bps,long_alpha_bps,short_alpha_bps,n_trades,univ_hash,notes
292,2026-04-20 16:00:00+00:00,153,94,0.0693704502733201,side,0.0668476894497871,"HYPEUSDT,XMRUSDT,ZROUSDT","MEMEUSDT,PYTHUSDT,SUPERUSDT",1.8900296718584464,1.8900296718584464,-2.4286128663675305e-17,6,False,3085.8920425636265,16431.90096865739,16423.487543998854,-5.120177315202973,-3.9788105411020784,1.1413667741015403,0.5072741218229069,63.95543758856521,-67.9342481296673,-16.910476333785752,20.846166442188807,10,36a22919,
293,2026-04-20 20:00:00+00:00,153,94,0.0831080408795643,side,0.0720956474542617,"MORPHOUSDT,POLYXUSDT,ZROUSDT","MEMEUSDT,MEUSDT,MOVEUSDT",1.921440385245088,1.921440385245088,3.122502256758253e-17,6,False,3087.0741128042605,16423.487543998854,16799.92402897547,229.2061804584052,230.2753835413941,1.0692030829879966,0.4752013702168873,175.87477652504302,54.40060701635115,220.7417510800348,7.292829713185739,9,36a22919,
294,2026-04-21 00:00:00+00:00,152,94,0.1077871009238684,side,0.0818992629647255,"MORPHOUSDT,POLYXUSDT,TRBUSDT","MEMEUSDT,MEUSDT,SUPERUSDT",1.921440385245088,1.921440385245088,4.510281037539698e-17,6,False,3161.509777680817,16799.92402897547,16808.186546525914,4.91818744905805,6.418187449059684,1.5000000000000004,0.6666666666666667,-8.994093836464476,15.41228128552416,0.8220213817577724,5.783145358531571,12,b5a7b93c,
295,2026-04-21 04:00:00+00:00,152,94,0.0912049252418645,side,0.0753294602036476,"MORPHOUSDT,POLYXUSDT,XLMUSDT","IPUSDT,MEMEUSDT,SUPERUSDT",2.0,2.0,3.122502256758253e-17,6,False,3160.5116815673987,16808.186546525914,16858.18682263781,29.747573287274324,30.1850107911956,0.4374375039211932,0.1944166684094191,44.8462407290618,-14.6612299378662,-0.5884401543045189,28.7117089004734,8,b5a7b93c,
296,2026-04-21 08:00:00+00:00,152,94,0.1061553845080576,side,0.0816127732396125,"BERAUSDT,TNSRUSDT,XLMUSDT","IMXUSDT,MEMEUSDT,SUPERUSDT",2.0,2.0,3.469446951953614e-18,6,False,3160.6310471682527,16858.18682263781,16834.965478376755,-13.774520655965798,-12.31983265207081,1.4546880038949197,0.6465280017310753,47.77410998886676,-60.09394264093757,23.575962507488114,-35.482034526353225,10,b5a7b93c,
297,2026-04-21 12:00:00+00:00,152,94,0.1199110553088129,side,0.0835670828819274,"SUSDT,XLMUSDT,ZROUSDT","COMPUSDT,IMXUSDT,MEMEUSDT",2.0,2.0,-3.469446951953614e-18,6,False,3162.6547476640585,16834.965478376755,16838.415335636473,2.049221463595894,3.329516951360337,1.2802954877648107,0.5690202167843602,-75.61055424388653,78.94007119524687,-19.70481334693975,28.42684657835509,10,b5a7b93c,
298,2026-04-21 16:00:00+00:00,152,94,0.1019889035375243,bull,0.0857722237706184,"ASTERUSDT,MORPHOUSDT,XLMUSDT","BERAUSDT,ETHFIUSDT,IPUSDT",1.8899889090937687,1.8899889090937687,6.938893903907228e-18,6,False,3163.164894690597,16838.415335636473,16942.115901087265,61.58570351410821,63.085703514109056,1.5000000000000002,0.6666666666666666,-114.98468564393646,178.07038915804551,-41.391799856974295,116.59062846850205,12,b5a7b93c,
299,2026-04-21 20:00:00+00:00,152,94,0.0996039221085876,side,0.0766330733895301,"ASTERUSDT,METUSDT,XLMUSDT","COMPUSDT,SUPERUSDT,XMRUSDT",1.8899889090937687,1.8899889090937687,1.9081958235744878e-17,6,False,3164.323180646448,16942.115901087265,16970.643229076966,16.838114056267468,18.338114056268555,1.5000000000000004,0.6666666666666667,140.5901868342633,-122.25207277799478,17.142577407885362,-7.670557531561815,12,b5a7b93c,
300,2026-04-22 00:00:00+00:00,152,94,0.1227400470797455,side,0.0829607844352722,"BCHUSDT,MORPHOUSDT,POLYXUSDT","MEMEUSDT,MEUSDT,SUPERUSDT",1.8899889090937687,1.8899889090937687,-2.949029909160572e-17,6,False,3164.31292673169,16970.643229076966,16916.230040437895,-32.06312683884698,-31.568301247052243,0.4948255917935796,0.2199224852415909,89.95993876076543,-121.52824000781764,-42.80116775383037,3.7737361692845015,7,b5a7b93c,
301,2026-04-22 04:00:00+00:00,152,94,0.1391327207226789,side,0.0820633471012115,"POLYXUSDT,PROVEUSDT,TRBUSDT","1000FLOKIUSDT,METUSDT,SUPERUSDT",1.8711981361654424,1.8711981361654424,-4.336808689942018e-17,6,False,3167.954279732958,16916.230040437895,16953.809330678287,22.21493213946568,23.090406787776896,0.8754746483104977,0.3890998436935545,94.0489402221252,-70.9585334343483,52.17999912587915,-30.87754757134486,10,b5a7b93c,
302,2026-04-22 08:00:00+00:00,152,94,0.140542681892867,bull,0.0750429853796958,"BCHUSDT,TAOUSDT,TRXUSDT","BERAUSDT,IPUSDT,ZROUSDT",1.9255560105848584,1.9255560105848584,1.214306433183765e-17,6,False,3167.893019134758,16953.809330678287,16860.855757401307,-54.82754433764836,-53.3275443376483,1.5000000000000004,0.6666666666666667,-17.512795991908824,-35.814748345739474,-38.837065777207606,-12.907573676858812,11,b5a7b93c,
303,2026-04-22 12:00:00+00:00,152,94,0.1198536754249681,bull,0.0858510434627533,"ATOMUSDT,POLYXUSDT,PROVEUSDT","BERAUSDT,IPUSDT,ZROUSDT",1.981209227071673,1.981209227071673,1.734723475976807e-18,6,False,3178.297145533536,16860.855757401307,16810.122669111053,-30.08927246648401,-28.5892724664848,1.5000000000000002,0.6666666666666666,-42.358051037925904,13.768778571441102,-131.61587590765723,121.03430303940816,11,b5a7b93c,
304,2026-04-22 16:00:00+00:00,152,94,0.1305102004486062,bull,0.0936663597822189,"ASTERUSDT,CAKEUSDT,XLMUSDT","BERAUSDT,IPUSDT,ZROUSDT",1.981209227071673,1.981209227071673,-6.765421556309548e-17,6,False,3181.663343556777,16810.122669111053,16807.430231578055,-1.6016763149180138,-1.0186222964736853,0.5830540184441279,0.2591351193085012,-56.72631847142036,55.70769617494668,-16.377014828125112,5.424416372313153,8,b5a7b93c,
305,2026-04-22 20:00:00+00:00,152,94,0.1166494836600937,bull,0.0884529501199722,"ASTERUSDT,MORPHOUSDT,XLMUSDT","BERAUSDT,IPUSDT,ZROUSDT",2.0,2.0,-6.591949208711867e-17,6,False,3178.2500921257383,16807.430231578055,16927.528036191085,71.45518556869442,72.46964362650914,1.014458057815783,0.4508702479181256,-102.55359205412206,175.02323568063122,-64.30443334886021,128.20649027396666,10,b5a7b93c,
306,2026-04-23 00:00:00+00:00,153,94,0.104607462791846,bull,0.0807379558682441,"ASTERUSDT,TRBUSDT,XLMUSDT","BERAUSDT,IPUSDT,ZROUSDT",2.0,2.0,-4.510281037539698e-17,6,False,3171.715335497654,16927.528036191085,16998.306873799997,41.81286095499989,43.312860954999095,1.5000000000000004,0.6666666666666667,-109.53024448049408,152.8431054354932,-70.03783712358555,103.5888661584954,12,7e5eb1e4,
307,2026-04-23 04:00:00+00:00,153,94,0.1016237747269492,bull,0.0755680054426193,"ARBUSDT,POLYXUSDT,PYTHUSDT","BERAUSDT,IPUSDT,ZROUSDT",2.0,2.0,-1.3877787807814457e-17,6,False,3172.385329618736,16998.306873799997,17066.606402027275,40.180194847847325,41.35478858844469,1.1745937405974751,0.5220416624877667,35.68833665098067,5.666451937464017,16.333813934202173,26.653743494503903,11,7e5eb1e4,
308,2026-04-23 08:00:00+00:00,153,94,0.095697425315018,side,0.0725832730531692,"MORPHOUSDT,POLYXUSDT,XLMUSDT","GALAUSDT,IPUSDT,METUSDT",2.0,2.0,-3.4694469519536136e-17,6,False,3171.690457837075,17066.606402027275,16957.76719383453,-63.77319874196923,-62.433604426937045,1.3395943150312075,0.5953752511249811,2.4304688421679743,-64.86407326910502,24.245977231362883,-84.93533586776364,11,7e5eb1e4,
309,2026-04-23 12:00:00+00:00,153,94,0.0950207819654809,side,0.0708980709314346,"MORPHOUSDT,TRXUSDT,YGGUSDT","IPUSDT,METUSDT,SUPERUSDT",2.0,2.0,-2.0816681711721685e-17,6,False,3183.242861997119,16957.76719383453,16949.45529827813,-4.901527106363796,-3.531119874771749,1.3704072315927027,0.6090698807078678,104.1787847956471,-107.70990467041884,53.52905241264384,-57.90457339244354,11,7e5eb1e4,
310,2026-04-23 16:00:00+00:00,153,94,0.1214981254091938,side,0.0692664161324501,"TRXUSDT,XMRUSDT,YGGUSDT","IPUSDT,METUSDT,ZROUSDT",2.0,2.0,3.122502256758253e-17,6,False,3182.795888117605,16949.45529827813,17068.80197599825,70.41328209068858,71.45361457509301,1.0403324844032278,0.4623699930681012,-47.98633346553413,119.43994804062716,-7.809299710449089,76.4017158626766,10,7e5eb1e4,
311,2026-04-23 20:00:00+00:00,153,94,0.1229103565507119,side,0.0700312256813049,"RSRUSDT,XMRUSDT,YGGUSDT","IPUSDT,METUSDT,TNSRUSDT",2.0,2.0,1.3877787807814457e-17,6,False,3186.108296844708,17068.80197599825,16995.785151957483,-42.7779431406142,-41.4808310902762,1.297112050339029,0.576494244595124,75.96691796263477,-117.44774905291096,48.83336256675664,-89.30576504522777,11,7e5eb1e4,
312,2026-04-24 00:00:00+00:00,153,94,0.1066910311709836,bull,0.0682123079895973,"ALGOUSDT,ASTERUSDT,LINEAUSDT","BERAUSDT,TAOUSDT,ZROUSDT",2.0,2.0,4.163336342344337e-17,6,False,3176.479781170356,16995.785151957483,17043.16273658391,27.87607880590826,28.50760291105677,0.6315241051479058,0.2806773800657359,-56.536617139336286,85.04422005039305,-14.179599634938178,40.54981524069897,9,7e5eb1e4,
313,2026-04-24 04:00:00+00:00,153,94,0.0984378183217513,side,0.0749190971255302,"ASTERUSDT,HYPEUSDT,SKYUSDT","IPUSDT,SUPERUSDT,TNSRUSDT",2.0,2.0,-4.163336342344337e-17,6,False,3176.339201143109,17043.16273658391,17003.95345136924,-23.005873863131374,-21.66281567083725,1.343058192294876,0.596914752131056,29.53436575841908,-51.19718142925634,36.705820248221215,-61.31285636024408,11,7e5eb1e4,
314,2026-04-24 08:00:00+00:00,153,94,0.092706580649525,side,0.077643908560276,"BCHUSDT,SKYUSDT,TAOUSDT","IPUSDT,METUSDT,SUPERUSDT",1.9573940458406391,1.9573940458406391,-1.214306433183765e-17,6,False,3179.8041434701813,17003.95345136924,17035.07700311819,18.30371497896651,19.38325726462425,1.079542285657308,0.479796571403248,40.52052772532793,-21.13727046070368,-0.6829352658675975,35.593965971017305,10,7e5eb1e4,
315,2026-04-24 12:00:00+00:00,153,94,0.0893445170173066,side,0.0715665966272354,"ASTERUSDT,SKYUSDT,TRXUSDT","ETHFIUSDT,METUSDT,SUPERUSDT",1.9573940458406391,1.9573940458406391,-1.7347234759768068e-17,6,False,3177.6906440477787,17035.07700311819,17062.40379750252,16.041485682353603,16.729729726625116,0.6882440442698171,0.3058862418976965,-47.77765907250368,64.50738879912879,-32.4747503592459,40.90143822625283,9,7e5eb1e4,
316,2026-04-24 16:00:00+00:00,153,94,0.100341946468859,side,0.0725268870592117,"CAKEUSDT,DOTUSDT,SEIUSDT","METUSDT,TNSRUSDT,TRBUSDT",1.9573940458406391,1.9573940458406391,1.7347234759768068e-17,6,False,3177.656672544305,17062.40379750252,17080.36689667257,10.527883048155193,11.851156651069346,1.323273602914445,0.5881216012953089,28.460730298978724,-16.609573647909382,59.82107377886529,-56.09876649902893,11,7e5eb1e4,
317,2026-04-24 20:00:00+00:00,153,94,0.0963889493762886,side,0.096550166606903,"ATOMUSDT,TRXUSDT,XMRUSDT","MEMEUSDT,METUSDT,SUPERUSDT",1.9573940458406391,1.9573940458406391,-1.0408340855860844e-17,6,False,3175.438482969611,17080.36689667257,17251.893205013937,100.42308188050784,101.4625440158996,1.0394621353917746,0.4619831712852331,-17.229835914417635,118.69237993031724,-6.609483862667211,102.27175894425798,10,7e5eb1e4,
318,2026-04-25 00:00:00+00:00,155,94,0.0867067284398801,side,0.0865926370024681,"ARBUSDT,POLYXUSDT,XMRUSDT","METUSDT,MEUSDT,WCTUSDT",2.0,2.0,-2.775557561562892e-17,6,False,3186.762686804258,17251.893205013937,17099.340122477577,-88.42686464812084,-86.92686464811983,1.5000000000000002,0.6666666666666666,22.893770712118787,-109.82063536023864,8.235728256561778,-86.2379153709633,12,ca842b2d,
319,2026-04-25 04:00:00+00:00,155,94,0.0961142710250408,side,0.0915820300579071,"MORPHOUSDT,TAOUSDT,XMRUSDT","MEUSDT,TNSRUSDT,YGGUSDT",2.0,2.0,-1.3877787807814457e-17,6,False,3209.142357980303,17099.340122477577,17167.916840432135,40.10489145391768,41.39573418614298,1.2908427322239495,0.573707880988422,19.630741044812414,21.76499314133057,27.93479568852681,8.439357073662462,11,ca842b2d,
320,2026-04-25 08:00:00+00:00,155,94,0.1064293191922682,side,0.0899198576807975,"ASTERUSDT,MINAUSDT,SKYUSDT","SUPERUSDT,TNSRUSDT,YGGUSDT",2.0,2.0,-2.775557561562892e-17,6,False,3208.841956701237,17167.916840432135,17299.376355305565,76.5727817156183,77.68201197100247,1.1092302553843292,0.4929912246152574,-26.723046991338347,104.4050589623408,-34.696310684550326,117.63496300102172,10,ca842b2d,
321,2026-04-25 12:00:00+00:00,155,94,0.1197569362773038,side,0.0992374122142791,"ASTERUSDT,RENDERUSDT,RSRUSDT","LINEAUSDT,WCTUSDT,YGGUSDT",2.0,2.0,-6.938893903907228e-18,6,False,3214.0673293662444,17299.376355305565,17464.313987536654,95.34310881704369,96.62392859165176,1.2808197746078702,0.5692532331590534,-3.294391685349761,99.91832027700153,14.170810227648332,80.24599967270355,11,ca842b2d,
322,2026-04-25 16:00:00+00:00,155,94,0.121634846097081,bull,0.0811484977602958,"RENDERUSDT,TRBUSDT,XMRUSDT","BERAUSDT,TAOUSDT,ZROUSDT",1.9078158029275472,1.9078158029275472,1.3877787807814457e-17,6,False,3220.4709097179616,17464.313987536654,17266.278179786466,-113.39455296756309,-111.894552967564,1.5000000000000004,0.6666666666666667,-58.76108300638906,-53.13346996117496,-50.495678844287,-63.4495151738075,11,ca842b2d,
323,2026-04-25 20:00:00+00:00,155,94,0.1290517232562522,bull,0.0876928865909576,"MINAUSDT,POLYXUSDT,RSRUSDT","TAOUSDT,TRUMPUSDT,ZROUSDT",1.9078158029275472,1.9078158029275472,1.7347234759768068e-17,6,False,3254.6897144008417,17266.278179786466,17358.115982396917,53.189113284393294,54.689113284392455,1.5000000000000004,0.6666666666666667,47.84064094708137,6.848472337311089,5.44091767485142,48.88857551517801,12,ca842b2d,
324,2026-04-26 00:00:00+00:00,155,94,0.1286811174510458,bull,0.0982368513941764,"POLYXUSDT,XMRUSDT","TAOUSDT,TRUMPUSDT,ZROUSDT",1.7988645442622682,1.7988645442622682,5.551115123125783e-17,6,False,3252.2791740459347,17358.115982396917,17483.09155167678,71.998349018179,72.81232879261869,0.8139797744407014,0.3617687886403117,55.951249084785886,16.861079707832804,85.75814897549498,-14.142248614814651,9,ca842b2d,
325,2026-04-26 04:00:00+00:00,155,94,0.1291259244552538,bull,0.0960931107401847,"ALGOUSDT,POLYXUSDT,RUNEUSDT","TAOUSDT,TRUMPUSDT,ZROUSDT",1.891048741334721,1.891048741334721,4.510281037539698e-17,6,False,3256.8303956863547,17483.09155167678,17789.132902710564,175.04990472032966,176.54990472033015,1.5000000000000002,0.6666666666666666,202.1583685517496,-25.608463831419414,101.44897320251832,87.91766202537542,11,ca842b2d,
326,2026-04-26 08:00:00+00:00,155,94,0.1389538454356738,bull,0.0869260877370834,"ENSUSDT,TRBUSDT,ZROUSDT","BERAUSDT,TAOUSDT",1.7905115369639897,1.7905115369639897,5.551115123125783e-17,6,False,3299.9610656168406,17789.132902710564,17847.482064055934,32.800452762078706,34.157240392442155,1.3567876303629942,0.6030167246057752,55.24571568414127,-21.088475291699112,62.80233992668104,-27.56782904816245,11,ca842b2d,
327,2026-04-26 12:00:00+00:00,155,94,0.1714325183036331,bull,0.0873879715800285,"CAKEUSDT,SNXUSDT,TRXUSDT","BERAUSDT,TAOUSDT,ZROUSDT",1.7905115369639897,1.7905115369639897,-1.3877787807814457e-17,6,False,3300.140609334652,17847.482064055934,17815.48217907374,-17.929635602009977,-16.429635602010553,1.5000000000000004,0.6666666666666667,-5.022343171877284,-11.40729243013327,-4.652866668528422,-11.8030497237513,12,ca842b2d,
328,2026-04-26 16:00:00+00:00,155,94,0.1834035168622503,bull,0.0831559300422668,"TRXUSDT,XLMUSDT","BERAUSDT,TAOUSDT,ZROUSDT",1.7243965491047846,1.7243965491047846,1.3877787807814457e-17,6,False,3303.2251804543416,17815.48217907374,17759.491558527578,-31.42806912738526,-30.6459553277752,0.7821137996102352,0.3476061331601044,7.838781500452702,-38.4847368282279,-10.548633692633793,-17.723223074449432,8,ca842b2d,
329,2026-04-26 20:00:00+00:00,155,94,0.1842168621791911,bull,0.0616091601550579,"TRXUSDT,XLMUSDT,XMRUSDT","BERAUSDT,TAOUSDT,ZROUSDT",1.7243965491047846,1.7243965491047846,2.0816681711721685e-17,6,False,3306.756130090454,17759.491558527578,17787.113112254538,15.55312191001151,16.705564360708053,1.1524424506948798,0.5121966447532799,6.435582698390105,10.26998166231795,-27.57146883502348,66.83702140877179,10,ca842b2d,
330,2026-04-27 00:00:00+00:00,156,94,0.185878749917187,bull,0.0698899626731872,"MORPHOUSDT,SKYUSDT,XMRUSDT","BERAUSDT,TAOUSDT,ZROUSDT",1.833347807770064,1.833347807770064,6.591949208711867e-17,6,False,3306.8403594671795,17787.113112254538,17625.174137209193,-91.04286571033042,-90.28911578258382,0.7537499277469473,0.3349999678875321,26.171248758676423,-116.46036454126023,11.97784867759298,-89.31501699387933,8,66cb29b2,
331,2026-04-27 04:00:00+00:00,156,94,0.1947927949976509,bull,0.086102657020092,"SKYUSDT,XLMUSDT,XMRUSDT","BERAUSDT,TAOUSDT,ZROUSDT",1.833347807770064,1.833347807770064,2.4286128663675305e-17,6,False,3330.6198160473514,17625.174137209193,18021.50906506633,224.86865932315453,225.8984032029913,1.0297438798368292,0.4576639465941463,-149.77983166196597,375.67823486495735,-90.44127457116538,256.9798231112268,10,66cb29b2,
332,2026-04-27 08:00:00+00:00,156,94,0.1677060843522031,bull,0.069793976843357,"ASTERUSDT,RSRUSDT,SKYUSDT","BERAUSDT,TAOUSDT,ZROUSDT",1.933885012140796,1.933885012140796,2.4286128663675305e-17,6,False,3405.952198893556,18021.50906506633,18188.92380950741,92.897184046373,93.71701586072912,0.8198318143562963,0.364369695269465,63.4912313386389,30.22578452209023,61.62859286553298,34.605290502802674,8,66cb29b2,
333,2026-04-27 12:00:00+00:00,156,94,0.1727739209175973,bull,0.0788719728589057,"RSRUSDT,SKYUSDT,SNXUSDT","BERAUSDT,TAOUSDT,ZROUSDT",1.933885012140796,1.933885012140796,2.775557561562892e-17,6,False,3413.7090360295947,18188.92380950741,18371.18279424679,100.20328121013306,101.1081323500537,0.9048511399201226,0.402156062186721,-65.83203560238175,166.94016795243544,-12.24843146174082,64.83478187345833,8,66cb29b2,
334,2026-04-27 16:00:00+00:00,156,94,0.1456731178364916,bull,0.0732592716813087,"HBARUSDT,HYPEUSDT,TRBUSDT","BERAUSDT,TAOUSDT,ZROUSDT",2.0,2.0,1.3877787807814457e-17,6,False,3424.6843763702195,18371.18279424679,18517.85991645905,79.84087026677271,80.77678817277925,0.935917906007118,0.4159635137809413,52.24063290251839,28.536155270260863,39.00704642046747,48.87728175688201,8,66cb29b2,
335,2026-04-27 20:00:00+00:00,156,94,0.1488570886497646,bull,0.0499456860125064,"ASTERUSDT,POLYXUSDT,SUPERUSDT","BERAUSDT,TAOUSDT,ZROUSDT",2.0,2.0,6.245004513516506e-17,6,False,3428.1541140019303,18517.85991645905,18365.810432177044,-82.1096417015572,-81.22958472814119,0.8800569734158161,0.3911364326292516,34.7802398048402,-116.00982453298138,3.062797556604327,-71.7955478115031,9,66cb29b2,
336,2026-04-28 00:00:00+00:00,155,94,0.1629472517977379,bull,0.0584992505609989,"HBARUSDT,RSRUSDT,SUPERUSDT","FETUSDT,TAOUSDT,ZROUSDT",2.0,2.0,-3.4694469519536136e-17,6,False,3449.9255838277672,18365.810432177044,18334.448852803303,-17.076066144511156,-15.938237569882176,1.1378285746290284,0.5057015887240126,-62.60193400023788,46.66369643035569,-7.667510660291782,-27.49708254224737,10,13ac4158,
337,2026-04-28 04:00:00+00:00,155,94,0.1483584961272088,bull,0.0482683628797531,"POLYXUSDT,YGGUSDT,ZETAUSDT","BERAUSDT,TAOUSDT,ZROUSDT",2.0,2.0,-4.163336342344337e-17,6,False,3452.988179710423,18334.448852803303,18459.68323336333,68.30550597155279,69.16430229964931,0.8587963280963398,0.3816872569317065,-27.583090318211585,96.7473926178609,-27.25058969886459,96.3214186065802,9,13ac4158,
338,2026-04-28 08:00:00+00:00,155,94,0.151624548736462,bull,0.0580557845532894,"ASTERUSDT,MORPHOUSDT,RUNEUSDT","FETUSDT,TAOUSDT,ZROUSDT",2.0,2.0,-7.63278329429795e-17,6,False,3456.2758357566054,18459.68323336333,18324.3799275868,-73.29665632181221,-72.40954425055479,0.8871120712578208,0.3942720316701425,-49.79518183903444,-22.61436241152036,19.71585885812513,-106.97916493476832,9,13ac4158,
339,2026-04-28 12:00:00+00:00,155,94,0.1410589796670389,bull,0.0774208903312683,"ASTERUSDT,MORPHOUSDT","BERAUSDT,TAOUSDT,ZROUSDT",1.931032179251958,1.931032179251958,2.775557561562892e-17,6,False,3472.476062176136,18324.3799275868,18089.12445813537,-128.3838636729268,-127.44662854286958,0.9372351300582724,0.4165489466925655,68.05884872823208,-195.50547727110165,84.65917564287338,-216.164664599598,8,13ac4158,
340,2026-04-28 16:00:00+00:00,155,94,0.1440096898204224,bull,0.0692781656980514,"COMPUSDT,DOGEUSDT,ZETAUSDT","FETUSDT,TAOUSDT,ZROUSDT",1.931032179251958,1.931032179251958,-6.938893903907228e-18,6,False,3515.993227903102,18089.12445813537,18159.40468410043,38.8521988047069,39.93748040389848,1.0852815991910898,0.482347377418262,118.71515123316836,-78.77767082926987,78.98648247338208,-25.58173360852267,10,13ac4158,
341,2026-04-28 20:00:00+00:00,155,94,0.1506814242059591,bull,0.0820506289601326,"RENDERUSDT,RUNEUSDT,XMRUSDT","BERAUSDT,TAOUSDT,ZROUSDT",1.9310321792519576,1.9310321792519576,1.0408340855860844e-16,6,False,3516.3177665446715,18159.40468410043,18180.74608135024,11.75225599135131,12.668745545741192,0.9164895543907776,0.4073286908403455,-20.22422775095196,32.89297329669316,-9.283354269959124,18.566231942287512,9,13ac4158,
342,2026-04-29 00:00:00+00:00,154,94,0.1591413497719087,bull,0.0673008784651756,"POLYXUSDT,XMRUSDT,ZETAUSDT","BERAUSDT,TAOUSDT,ZROUSDT",1.9310321792519576,1.9310321792519576,1.1796119636642288e-16,6,False,3516.519375054832,18180.74608135024,18300.731387750555,65.99580999780596,67.08750987289706,1.0916998750915006,0.4851999444851113,154.26852448332966,-87.18101461043258,87.2404485774601,-0.980111434346748,10,d5567833,
343,2026-04-29 04:00:00+00:00,154,94,0.1444273800382163,bull,0.0741908773779869,"DOGEUSDT,POLYXUSDT,XMRUSDT","BERAUSDT,TAOUSDT,ZROUSDT",1.931032179251958,1.931032179251958,4.163336342344337e-17,6,False,3519.895432504649,18300.731387750555,18164.00523206811,-74.71076034368858,-74.08037127604014,0.6303890676480297,0.2801729189546799,-25.66808657682912,-48.41228469921101,-35.91562994690296,-35.54056589120196,8,d5567833,
344,2026-04-29 08:00:00+00:00,154,94,0.1364588391751449,bull,0.0741119086742401,"DOGEUSDT,HYPEUSDT,XMRUSDT","BERAUSDT,TAOUSDT,ZROUSDT",1.931032179251958,1.931032179251958,2.775557561562892e-17,6,False,3532.590925623611,18164.00523206811,18417.432914780107,139.52191682073348,140.62337785527652,1.1014610345427427,0.4895382375745522,48.309769917995474,92.31360793728103,-2.069577428385955,152.58208141250984,10,d5567833,
345,2026-04-29 12:00:00+00:00,155,94,0.1428877169521969,bull,0.0909698083996772,"CCUSDT,HYPEUSDT,XMRUSDT","FETUSDT,TAOUSDT,ZROUSDT",2.0,2.0,1.249000902703301e-16,6,False,3558.229761874311,18417.432914780107,18388.884506614035,-15.500753171285991,-14.413453133710949,1.0873000375748236,0.483244461144366,-204.53288034091904,190.11942720720813,-44.47548525396122,15.35694966786988,9,3439cd29,
346,2026-04-29 16:00:00+00:00,155,94,0.1278766990161619,bull,0.1014041751623153,"ASTERUSDT,HYPEUSDT,ZETAUSDT","BERAUSDT,TAOUSDT,ZROUSDT",2.0,2.0,9.71445146547012e-17,6,False,3558.6794801773776,18388.884506614035,18449.230090034085,32.816337172788025,33.68095192094174,0.8646147481545259,0.3842732214020115,-44.39864637918447,78.07959830012621,1.0276539693826603,28.1879866985712,9,3439cd29,
347,2026-04-29 20:00:00+00:00,155,94,0.1363978707187751,bull,0.0668280348181724,"HYPEUSDT,MINAUSDT,ZETAUSDT","TAOUSDT,TRUMPUSDT,ZROUSDT",2.0,2.0,0.0,6,False,3558.056693148824,18449.230090034085,18327.35125742233,-66.06174459149399,-65.06146668901745,1.0002779024776594,0.4445679566567375,69.30189536827109,-134.36336205728855,47.14950932937148,-110.509455632656,10,3439cd29,
348,2026-04-30 00:00:00+00:00,155,94,0.1346040682483473,bull,0.0781571343541145,"MORPHOUSDT,POLYXUSDT,SUPERUSDT","BERAUSDT,TRUMPUSDT,ZROUSDT",2.0,2.0,4.857225732735061e-17,6,False,3570.6397222559103,18327.35125742233,18540.691567456463,116.40542435052154,117.19284580367145,0.7874214531514052,0.3499650902895134,30.445654473583964,86.74719133008749,27.844885148690373,89.66402090231288,9,3439cd29,
349,2026-04-30 04:00:00+00:00,155,94,0.1209575684257382,bull,0.0697169080376625,"COMPUSDT,MINAUSDT,POLYXUSDT","BERAUSDT,TRUMPUSDT,ZROUSDT",2.0,2.0,3.8163916471489756e-17,6,False,3587.2884996933403,18540.691567456463,18554.453776850543,7.422705536096056,8.215633612441968,0.7929280763464571,0.3524124783762031,35.85990879773319,-27.644275185291217,-4.5825835724381445,20.93523177554029,9,3439cd29,
350,2026-04-30 08:00:00+00:00,155,94,0.1291614878273792,bull,0.0763487219810485,"POLYXUSDT,SUPERUSDT","TAOUSDT,TRUMPUSDT,ZROUSDT",1.895853499220764,1.895853499220764,6.938893903907228e-18,6,False,3586.60388313662,18554.453776850543,18569.377606405546,8.04325998193395,9.135944596462032,1.0926846145280715,0.4856376064569206,-22.94513835802362,32.08108295448565,-16.849404951858276,24.667380913784847,9,3439cd29,
351,2026-04-30 12:00:00+00:00,155,94,0.1401387764889248,bull,0.0691984146833419,"CCUSDT,COMPUSDT,POLYXUSDT","TAOUSDT,TRUMPUSDT,ZROUSDT",1.895853499220764,1.895853499220764,1.3877787807814457e-17,6,False,3586.8330676202213,18569.377606405546,18599.692021641244,16.32494953694341,17.09309369278951,0.7681441558458691,0.341397402598164,44.552643901911566,-27.459550209122057,2.5833937089412737,22.635997042522952,9,3439cd29,
352,2026-04-30 16:00:00+00:00,155,94,0.143686228498397,bull,0.0606179349124431,"COMPUSDT,HYPEUSDT,POLYXUSDT","TAOUSDT,TRUMPUSDT,ZROUSDT",1.895853499220764,1.895853499220764,0.0,6,False,3576.4849323361486,18599.692021641244,18694.285628657195,50.85762006483183,51.79111592725991,0.933495862426732,0.4148870499674364,-24.82610192612196,76.61721785338186,-17.307928106708744,67.73271451461602,9,3439cd29,
