era,feature,label,n_cyc,med_n_sym,block_days,ic_raw,t_raw,ic_pred_orth,t_pred_orth,ic_v0_orth,t_v0_orth
oos,resid_ret_24h,m48,5881,92,2,-0.014534144115309556,-3.7936904991521745,-0.012561745769212868,-3.3761186529905935,0.004946651943814799,2.4964752154374144
oos,resid_ret_36h,m48,5881,92,2,-0.019065525158720294,-4.70982176776918,-0.016727548868840973,-4.261623782906101,-0.0006183937711783971,-0.27500719296945586
oos,resid_ret_3d,m48,5881,92,2,-0.0185134985631988,-3.997153477487919,-0.016540900101468168,-3.674709010456636,0.00535926445586047,1.993641084098983
oos,resid_ret_5d,m48,5881,92,2,-0.016189998065923097,-3.359372856243097,-0.014966917729864849,-3.2086116081415192,0.0010420356107015698,0.3327669752219802
oos,resid_ret_12h,m72,5875,92,3,-0.010178766042658306,-2.839239748960877,-0.008624515391374274,-2.4721725644385857,0.0023605359075272703,1.7682519609251632
oos,resid_ret_24h,m72,5875,92,3,-0.015518195055881302,-3.3228812385507998,-0.013521585186044589,-3.014434087305991,0.003133746877155291,1.5959994583374768
oos,resid_ret_36h,m72,5875,92,3,-0.01766447102572394,-3.458155055253018,-0.01566655018556293,-3.1793617854344745,-1.3084021000650309e-05,-0.005823154321330733
oos,resid_ret_3d,m72,5875,92,3,-0.012707617612429556,-2.096264891198753,-0.011660466934053535,-1.986798418596263,0.006830078430136279,2.1700178490185014
oos,resid_ret_5d,m72,5875,92,3,-0.015974753155005572,-2.4228197524126487,-0.015019331773703017,-2.3730810707469585,-0.0023115700529978533,-0.6071854361378398
oos,resid_ret_12h,r4,5892,92,1,-0.02848158894508866,-11.518108776754504,-0.027287954352459304,-11.217685793793867,0.01076524790784417,7.243451054594473
oos,resid_ret_24h,r4,5892,92,1,-0.02569548670005747,-10.3736632979108,-0.024165436056980093,-10.002593034485063,0.008924417537301717,5.828630317103526
oos,resid_ret_36h,r4,5892,92,1,-0.027170790860762368,-11.214153285314415,-0.02547871541378004,-10.751192381829052,0.0007256350983952184,0.45109339898948336
oos,resid_ret_3d,r4,5892,92,1,-0.02814709228922196,-11.930145293545188,-0.02600000673815108,-11.258126566695672,0.0014711184590848238,0.9567018679988217
oos,resid_ret_5d,r4,5892,92,1,-0.02658945322937803,-11.26961770541401,-0.024953310258949313,-10.827195817998122,-0.004244451410539351,-2.5620184421612144
oos,resid_ret_12h,r12,5890,92,1,-0.026036842540655226,-7.891683784722279,-0.024973861807167014,-7.7470965295317695,0.005745027293785546,3.987828682410059
oos,resid_ret_24h,r12,5890,92,1,-0.025752890296432355,-7.240264990004895,-0.023652402135968142,-6.813725380175298,0.00862557507780587,4.858837471009493
oos,resid_ret_36h,r12,5890,92,1,-0.030668701921157168,-8.62512738627037,-0.028468895688281412,-8.214125406030163,-0.0003073802154737772,-0.1519049645224426
oos,resid_ret_3d,r12,5890,92,1,-0.03561926147617724,-9.87676593079275,-0.03253720704328012,-9.253983186623937,0.0038270763658322963,1.8363472811562827
oos,resid_ret_5d,r12,5890,92,1,-0.03236123061547601,-8.719818504860918,-0.030132593809545742,-8.325890118194542,-0.003940568945862491,-1.6502603694825357
oos,resid_ret_12h,r24,5887,92,1,-0.020227769387467558,-5.8151269994940975,-0.018930634193424126,-5.551647817292718,0.006040837849738558,4.274945914200504
oos,resid_ret_24h,r24,5887,92,1,-0.026004178197579608,-6.417939685866728,-0.02397775430834709,-6.032642314734609,0.0079010023194751,4.172421507988753
oos,resid_ret_36h,r24,5887,92,1,-0.031968770924528205,-7.331815273840348,-0.02941434439723642,-6.925865043063533,-0.000946968190850679,-0.42469762821474616
oos,resid_ret_3d,r24,5887,92,1,-0.03834635765635214,-8.53669489005198,-0.034794808994681674,-7.950228546408148,0.006360350020111667,2.618427757562049
oos,resid_ret_5d,r24,5887,92,1,-0.032730086205004706,-7.270500251904789,-0.030355059214175514,-6.909384038626232,-0.0021940585253799132,-0.7798634528657189
oos,resid_ret_12h,r48,5881,92,2,-0.019375424560616566,-5.204077690832069,-0.01836149114620286,-5.001178235138989,0.003523579311603878,2.6961645150689924
oos,resid_ret_24h,r48,5881,92,2,-0.025922656303668294,-5.524776823817096,-0.02433375132625245,-5.278654635966698,0.007792294768968152,3.7995454317401616
oos,resid_ret_36h,r48,5881,92,2,-0.031234594187889382,-5.8744410089341015,-0.029208826811693362,-5.630542350904876,-0.0012739194747851694,-0.5423846510289388
oos,resid_ret_3d,r48,5881,92,2,-0.03368280365115613,-5.612898380735979,-0.031087915484558453,-5.328484632641376,0.007526808113454485,2.400183813734137
oos,resid_ret_5d,r48,5881,92,2,-0.02667913304163047,-4.383959566251359,-0.025222427254464247,-4.260421940660994,0.0012656360835225384,0.3489604933904248
oos,resid_ret_12h,r72,5875,92,3,-0.01634987420174374,-4.333599587177594,-0.015100961160730224,-4.053787605948082,0.004335058126302256,3.532168018434549
oos,resid_ret_24h,r72,5875,92,3,-0.023404687057248613,-4.5227877617230225,-0.021651184109725292,-4.300502124182846,0.00575996532849644,3.016083486027359
oos,resid_ret_36h,r72,5875,92,3,-0.02782180792532535,-4.556381301395293,-0.025910321980608362,-4.366226974440566,-0.0011938704388163696,-0.5254027380774471
oos,resid_ret_3d,r72,5875,92,3,-0.025862461879983152,-3.6261119378156774,-0.02411000909462035,-3.4633407084376877,0.01025677755781397,2.8805492923627916
oos,resid_ret_5d,r72,5875,92,3,-0.022346349111895338,-2.9735477666443906,-0.021282373495469024,-2.908413196060718,0.0005487971134001156,0.13131599324104354
oos,resid_rev_2c,h4,5892,92,1,0.03479807778563494,14.158632220664922,0.03366756431335588,14.002453245085608,-0.00031578952950353474,-0.1429237972115702
oos,resid_rev_3c,h4,5892,92,1,0.03312446721430955,13.429798787139891,0.03175131026449742,13.110244317484113,0.00044471627619545936,0.1952536209876302
oos,resid_rev_6c,h4,5892,92,1,0.02981427026705253,12.047410115690235,0.028067530139052072,11.641267713337147,-0.000857121172147248,-0.5680922760164796
oos,resid_rev_12c,h4,5892,92,1,0.030971461542983848,12.99273470069917,0.029001382545647204,12.462385495056719,0.003052556235767028,1.9077047970906418
oos,resid_rev_2c,h12,5890,92,1,0.026944936736581455,8.93917148216625,0.026068099358181433,8.862357904787375,0.0030384860484163113,1.4229784401005428
oos,resid_rev_3c,h12,5890,92,1,0.029248955502886958,8.920621870438179,0.028077781884868515,8.774884037183943,0.0016455316952621712,0.7279537108613033
oos,resid_rev_6c,h12,5890,92,1,0.029639864549011324,8.46375594401746,0.027382645280220143,8.023506149344703,-0.005226504285593892,-2.7945939826675223
oos,resid_rev_12c,h12,5890,92,1,0.0353143477928898,10.156759577906605,0.032509631944003706,9.617037986348295,0.002854287790936979,1.3350790681513143
oos,resid_rev_2c,h24,5887,92,1,0.020456941177001566,6.807709980692953,0.019351133153467405,6.587261655257063,0.0035633374030025035,1.5920878307985384
oos,resid_rev_3c,h24,5887,92,1,0.024186751927096576,7.148207539672763,0.022801551727971298,6.869231776046721,0.00395804714919775,1.7534219492697454
oos,resid_rev_6c,h24,5887,92,1,0.03086324537802202,7.883265353767852,0.028640086000840684,7.442427218882625,-0.003984130586260833,-1.9453472460680372
oos,resid_rev_12c,h24,5887,92,1,0.03804195408226899,8.982007048367025,0.034628982966201656,8.3836743002205,0.0015741349982741337,0.6415830124057857
oos,resid_rev_2c,h48,5881,92,2,0.01875160487327412,6.166773996871814,0.017737192993630725,5.908289951987628,0.0021538398374341488,0.9878990919099654
oos,resid_rev_3c,h48,5881,92,2,0.022172351581705576,6.280063137029222,0.02102779185229384,6.033489050855061,0.005463050617580078,2.355302936310728
oos,resid_rev_6c,h48,5881,92,2,0.02953619694902655,6.712708530280215,0.027458407129020822,6.342825274106548,-0.0045904473021870324,-2.0642642115555017
oos,resid_rev_12c,h48,5881,92,2,0.037145122018377844,6.826704860330224,0.03400872985449124,6.456032719912267,0.0037536368839700637,1.377944104418283
oos,resid_rev_2c,h72,5875,92,3,0.015127777692374523,5.110686627468272,0.013983116366068405,4.767218239471692,0.0015016404684310692,0.6746028620852871
oos,resid_rev_3c,h72,5875,92,3,0.018636072658613362,5.311612784061241,0.017164546503053702,4.962792754768685,0.0037079925800644837,1.6107058930595761
oos,resid_rev_6c,h72,5875,92,3,0.026528460859858927,5.572936629311307,0.024269003934556495,5.250361437686245,-0.0033683879561456306,-1.4908189381443484
oos,resid_rev_12c,h72,5875,92,3,0.03176466063844424,5.179422565063022,0.02883970450871203,4.850165464950222,0.0021639226924853915,0.8630123239606512
oos,resid_rev_2c,m48,5881,92,2,0.009572312533222318,3.362130382343518,0.008403778573555896,3.0307916700337354,-0.0006471753995873764,-0.3164596257478664
oos,resid_rev_3c,m48,5881,92,2,0.011874271563660584,3.7160819001617122,0.010537639076069331,3.3970676089945093,0.0029325764778694832,1.3087826019272035
oos,resid_rev_6c,m48,5881,92,2,0.016183574916135673,4.242700057325127,0.014136841672629219,3.814313791231226,-0.0023007076279204786,-1.0927142393332068
oos,resid_rev_12c,m48,5881,92,2,0.023623262927199927,5.5137792385992945,0.021023411500349008,5.080122052217461,0.003243982594322966,1.2975670129898451
oos,resid_rev_2c,m72,5875,92,3,0.008005487140177979,2.6122141865178468,0.006811774816867312,2.2729551754872896,2.235928290340384e-05,0.010268127194267455
oos,resid_rev_3c,m72,5875,92,3,0.01206925726519873,3.3566175483724208,0.010493198530140632,2.9997085029054182,0.001589747706543196,0.696062819661289
oos,resid_rev_6c,m72,5875,92,3,0.018443862128724633,3.93364462298283,0.01636468100191143,3.6385102922521506,-0.0003135613370131991,-0.14610932028389412
oos,resid_rev_12c,m72,5875,92,3,0.02073123008550985,3.7392012181765093,0.018496805688989166,3.4602516667934546,0.00021322004394682705,0.08517738183748491
oos,resid_rev_2c,r4,5892,92,1,0.0332371732836742,13.482096045561267,0.03223412732503646,13.335519494466308,0.0008684592951178047,0.36750148822985346
oos,resid_rev_3c,r4,5892,92,1,0.03229995997271256,12.986062783241238,0.03101464981255407,12.675871787070083,0.003250540938009482,1.3558886529112564
oos,resid_rev_6c,r4,5892,92,1,0.02917531641364914,11.694048787708816,0.027514859242463347,11.317449610861622,-0.0015875632755595875,-1.0609658507937438
oos,resid_rev_12c,r4,5892,92,1,0.031177804891357647,12.882806722770024,0.02928316535749205,12.368449175738535,0.002606437859236209,1.6317920581344152
oos,resid_rev_2c,r12,5890,92,1,0.0254978982361411,8.455809396315814,0.024810869277833464,8.415534685228009,0.0034951975960051413,1.4985467975746134
oos,resid_rev_3c,r12,5890,92,1,0.0282732224770958,8.493394654322248,0.02722070069527323,8.364629426212401,0.0022189615429299052,0.9331613849128914
oos,resid_rev_6c,r12,5890,92,1,0.028427092167365522,8.022998187990712,0.02621770056261435,7.5928152830652405,-0.005640308896658347,-3.0100101756865127
oos,resid_rev_12c,r12,5890,92,1,0.035605713992354696,9.946518653557744,0.032878712644663965,9.438218447887612,0.0026860447898433104,1.2809568724845664
oos,resid_rev_2c,r24,5887,92,1,0.019310648539609548,6.174196903888442,0.018199571232195223,5.951469847311702,0.0025900827429328308,1.0452634654620951
oos,resid_rev_3c,r24,5887,92,1,0.022758377986712104,6.5136696865308625,0.021387372421792228,6.242849046778671,0.0037701841567052917,1.5557661891725987
oos,resid_rev_6c,r24,5887,92,1,0.028837777517756655,7.13827866239732,0.02668727114294599,6.737199831016585,-0.0035353667840677516,-1.709125876711103
oos,resid_rev_12c,r24,5887,92,1,0.03820273963928017,8.610575197670675,0.034880311728027184,8.0702296259786,0.002157010692931476,0.8860424563194782
oos,resid_rev_2c,r48,5881,92,2,0.0179360043887385,5.660890114565939,0.0170651375945054,5.4800951166024525,0.0022920344708160017,0.9838016775612893
oos,resid_rev_3c,r48,5881,92,2,0.021067213586195753,5.7120756355546085,0.020048669691413598,5.515511618080789,0.005043230041109794,2.157456746742843
oos,resid_rev_6c,r48,5881,92,2,0.028424572839837868,6.133226915064529,0.026735973644733048,5.86854271506374,-0.0030065661388537805,-1.3710185982960343
oos,resid_rev_12c,r48,5881,92,2,0.03761554330860257,6.626522119735888,0.03488038245167202,6.332367075959077,0.004368211512077666,1.6532435477894327
oos,resid_rev_2c,r72,5875,92,3,0.01530240432876128,4.809271694470432,0.014334107727996795,4.532389645595105,0.0008615458476714763,0.3629484742511444
oos,resid_rev_3c,r72,5875,92,3,0.018625614631790976,4.982333298931017,0.017346897890549245,4.694904818026242,0.0032423337188818967,1.3850595331194457
oos,resid_rev_6c,r72,5875,92,3,0.026515838450877783,5.186941302816766,0.024671275982714885,4.955144802699354,-0.002391309591982645,-1.043882868712587
oos,resid_rev_12c,r72,5875,92,3,0.032401033304912195,4.903490788231023,0.029899562654104477,4.652215025344705,0.0016871169656855985,0.665379873038991
oos,corr_12h,h4,5892,92,1,0.04134774299153253,21.926411787363573,0.03885203373479453,20.994032020466133,0.0003148669132147129,0.22217637676136537
oos,corr_1d,h4,5892,92,1,0.042658758952469344,22.08223439203797,0.03992001030541083,21.12150456256755,-0.005171272084743006,-2.416807679612105
oos,corr_3d,h4,5892,92,1,0.04150491822247195,20.357156750354324,0.03907033347477092,19.52164324541443,0.0016500063821223295,1.1632899291096221
oos,corr_12h,h12,5890,92,1,0.050516719790518944,17.7158295920666,0.04767320995699963,17.19147108876502,-0.0008771034092047918,-0.5468856386193894
oos,corr_1d,h12,5890,92,1,0.053681664617981344,17.83897760468408,0.05057314601226331,17.248057413812873,-0.00598427548591174,-2.8995356307120463
oos,corr_3d,h12,5890,92,1,0.054296249592673845,17.05024384636902,0.05154025564182665,16.56383439003002,0.003058637123720362,1.4678048746105146
oos,corr_12h,h24,5887,92,1,0.055109708367088894,15.80760916936009,0.05200558188596701,15.296624614204234,-0.0013580400146635963,-0.844351122694162
oos,corr_1d,h24,5887,92,1,0.05889860942914521,15.798586284480223,0.0555718570209025,15.289882634472512,-0.008582049283807801,-4.088278328078297
oos,corr_3d,h24,5887,92,1,0.060491529224822725,15.33207639245983,0.05762176859841692,14.95058381659104,0.002487061856225974,1.0112371645077005
oos,corr_12h,h48,5881,92,2,0.054983422774271595,11.736930681619128,0.05239682691164489,11.619579487241214,0.0005423941808798523,0.34009739813585377
oos,corr_1d,h48,5881,92,2,0.059382205764243516,11.611729336916815,0.05664239694997735,11.494643091148966,-0.008239381697182913,-3.8368592368669874
oos,corr_3d,h48,5881,92,2,0.060165447540697484,10.780635319242009,0.057831193619416355,10.692067732523284,0.0026734697396311314,0.8677957020062697
oos,corr_12h,h72,5875,92,3,0.054225694915240236,9.754238662868673,0.0518422892404046,9.677147432816168,0.0003353912437809734,0.21935933237096533
oos,corr_1d,h72,5875,92,3,0.05898073004907222,9.660815774072173,0.05646684211949236,9.593189107912446,-0.008693815523512118,-3.9479194619701845
oos,corr_3d,h72,5875,92,3,0.05954815167649538,9.009244286423415,0.05750708595249561,8.989847243637113,0.0031300080094678255,0.9227963627120755
oos,corr_12h,m48,5881,92,2,0.04432681507650216,11.20796417395426,0.04200706165300298,11.077430775528118,0.00274649824692144,1.7032810508900345
oos,corr_1d,m48,5881,92,2,0.04816675620570337,11.218957956637016,0.04578335553757461,11.106763482328901,-0.0052874406435279514,-2.4452412203270524
oos,corr_3d,m48,5881,92,2,0.04882374500984508,10.863562580500545,0.04675626608246865,10.768202771130309,0.0016963945148816902,0.6408339332539591
oos,corr_12h,m72,5875,92,3,0.04537334650909678,8.526999453796066,0.04353093101335904,8.480008474642243,0.0014619358403506037,0.896679443069991
oos,corr_1d,m72,5875,92,3,0.04900414176751053,8.482534037877441,0.047097967009662164,8.456006549838337,-0.006986612009111988,-3.1222041423165514
oos,corr_3d,m72,5875,92,3,0.04913222479825681,8.146164507895168,0.04765888291548379,8.156407533758852,0.0023444280337249577,0.6968381250908585
oos,corr_12h,r4,5892,92,1,0.042016956014144395,21.681387263229798,0.03962885132407199,20.688431484649026,0.0004397238780578567,0.312247870344404
oos,corr_1d,r4,5892,92,1,0.04326475985132726,21.660485994212625,0.040604218068360225,20.599351573998295,-0.0073807310769194836,-3.2559166751565685
oos,corr_3d,r4,5892,92,1,0.04154491494103795,20.155619946196985,0.039147214476229535,19.213554451683986,0.0026779732870668435,1.8963669953480478
oos,corr_12h,r12,5890,92,1,0.052562410755144236,17.569211203145734,0.05001166136251998,17.001803043246873,0.00043921447412063734,0.2781283973198347
oos,corr_1d,r12,5890,92,1,0.05491681778388206,17.544378979658845,0.052096987793531384,16.92153241294775,-0.008080362889529631,-3.6089584021467425
oos,corr_3d,r12,5890,92,1,0.05453288863658844,16.763558407063897,0.052084648972243526,16.259728336572937,0.004528222376356905,2.1649198858950927
oos,corr_12h,r24,5887,92,1,0.05717595733217483,15.70306487833956,0.054529207021304225,15.236629420842666,0.00017508390923044896,0.10876894321384838
oos,corr_1d,r24,5887,92,1,0.059919342798047386,15.599860533947597,0.05705359432869326,15.142139955504245,-0.008034956381048832,-3.492332388676175
oos,corr_3d,r24,5887,92,1,0.0604617153226678,15.1449184830047,0.058052734113094334,14.805862662445296,0.004463693509602946,1.780563005601013
oos,corr_12h,r48,5881,92,2,0.05685171132417617,11.812023431849552,0.0549029707431476,11.680849055636978,0.002080954381850453,1.2901832244982252
oos,corr_1d,r48,5881,92,2,0.06044373455784938,11.594030153188037,0.05845742030736858,11.497096802973243,-0.009187566219778774,-4.01480458331484
oos,corr_3d,r48,5881,92,2,0.06025979731227743,10.752747075247838,0.05864514995688978,10.697987398488918,0.0050950779376486045,1.610561088584225
oos,corr_12h,r72,5875,92,3,0.05600725207930143,9.856629405609802,0.0544933509873616,9.76192965581471,0.0024008627430015398,1.5322799513750187
oos,corr_1d,r72,5875,92,3,0.059470346452853505,9.56072541655812,0.05790402184799543,9.500906144204077,-0.0086407144317229,-3.839283899214372
oos,corr_3d,r72,5875,92,3,0.05946989203442505,8.864830997048548,0.058255330964514664,8.85640594919556,0.006436261991754368,1.803489646822275
oos,dd_1d,h4,5892,92,1,0.008534726693653572,3.3182144553653425,0.006524586953022443,2.5701548023090237,0.0019587865933198226,1.2070649030063192
oos,dd_3d,h4,5892,92,1,0.007002677078558303,2.66498201808975,0.005739384000709406,2.2196549213014314,0.004777684962181357,3.003717831560695
oos,dd_7d,h4,5892,92,1,0.007534609665211537,2.858667502842861,0.006465273561284557,2.5031055292796855,0.002575109356247948,1.5841745678612538
oos,dd_1d,h12,5890,92,1,0.023462375214399273,6.236387890305219,0.020823399926552223,5.6515518410602485,0.00829864010118118,4.354442638793526
oos,dd_3d,h12,5890,92,1,0.01644537103537707,4.093810318067692,0.014895412921251757,3.790366276447074,0.00837187015967837,3.944707259594647
oos,dd_7d,h12,5890,92,1,0.01568012939627942,3.8509040625879956,0.014690111531800762,3.692626604184411,0.007028840645304046,3.059427096724029
oos,dd_1d,h24,5887,92,1,0.028220576387352633,6.348810435653191,0.025369190089324024,5.834352305223703,0.0063739982684719275,3.2857591133894375
oos,dd_3d,h24,5887,92,1,0.02072682552235266,4.201517007947131,0.019119431734417523,3.959609233484623,0.006498666913785268,2.6465453094774385
oos,dd_7d,h24,5887,92,1,0.02045642012014607,4.002418747076346,0.019465836586743678,3.8952666086459904,0.007178160989485022,2.6400022518247495
oos,dd_1d,h48,5881,92,2,0.031139133313857245,5.429392168180633,0.02876261089429875,5.129204986081016,0.0035725571076849873,1.6170462918465243
oos,dd_3d,h48,5881,92,2,0.02621971560013139,4.085886779075601,0.02487898315487098,3.963822906988319,0.004304012432618334,1.4749135146006145
oos,dd_7d,h48,5881,92,2,0.026146169012178592,3.7757495732071686,0.025254399240689878,3.739295837958432,0.007279851739833036,2.027489451407787
oos,dd_1d,h72,5875,92,3,0.03519620799747504,5.394768527925631,0.03311523971017772,5.206944417478758,0.002408807249265953,1.0290605666030925
oos,dd_3d,h72,5875,92,3,0.03218743343782249,4.272997375269174,0.03097316224771084,4.225411356363845,0.0059928614324842025,1.8284903877284997
oos,dd_7d,h72,5875,92,3,0.032224535891455894,3.863347211552139,0.031208785630579678,3.8546061905207343,0.007776312684528927,1.8536310644291027
oos,dd_1d,m48,5881,92,2,0.033663298811471586,7.283274836569884,0.03241186918579327,7.174427948880239,0.0025881303012867097,1.28722050931862
oos,dd_3d,m48,5881,92,2,0.03315893198319822,6.753968244475376,0.03245253054991844,6.749056260030621,0.004067021389024876,1.615066880277661
oos,dd_7d,m48,5881,92,2,0.02884401217186167,5.396044245473242,0.028119343268463805,5.3981067081379885,0.0036296388009687173,1.2467416593471576
oos,dd_1d,m72,5875,92,3,0.03593016480195674,6.304426877240031,0.034916341500937885,6.268483980621237,0.002361073954131232,0.9960872877121656
oos,dd_3d,m72,5875,92,3,0.036026102679747034,5.604973688969351,0.0354010384945912,5.656394994770696,0.006692647255614795,2.1244850473330605
oos,dd_7d,m72,5875,92,3,0.03152348680867452,4.402528440488164,0.030821822492967832,4.441153217981088,0.00309766611762117,0.8285477228155501
oos,dd_1d,r4,5892,92,1,0.003738134162480864,1.3397460015515523,0.0017767122003446618,0.6472740466540037,0.0017316308289163755,1.0688016594567045
oos,dd_3d,r4,5892,92,1,0.00146287316357881,0.5195757215135596,0.0002852179769728614,0.10290965601122659,0.004455767701494466,2.8371870610642755
oos,dd_7d,r4,5892,92,1,0.002076829200941055,0.733440222822996,0.001181631682577734,0.4251687495051869,0.0021969265508607113,1.3683901514305192
oos,dd_1d,r12,5890,92,1,0.016326822453815035,3.924598905554889,0.013986611087548612,3.4357832948615585,0.0077358108417179515,4.068641071270047
oos,dd_3d,r12,5890,92,1,0.008539937572682023,1.954415670721892,0.00721017727544021,1.6850896032781904,0.008063168173487283,3.8287537839866275
oos,dd_7d,r12,5890,92,1,0.006972697814100706,1.5627967147382944,0.006232868594619926,1.4290162200532153,0.006099269548660077,2.6807498740312163
oos,dd_1d,r24,5887,92,1,0.019813018870373823,4.004244395785845,0.01727657413718146,3.576568797370066,0.006306267219267422,3.2651471038038564
oos,dd_3d,r24,5887,92,1,0.011098544783271616,2.051309299850906,0.009752333028039305,1.84372190658481,0.006064087432791989,2.5088327859323214
oos,dd_7d,r24,5887,92,1,0.009811956581376147,1.7486354040244736,0.009038910201351669,1.6504850343930266,0.006381025082073985,2.3894860416122907
oos,dd_1d,r48,5881,92,2,0.020374826060227575,3.133945155570899,0.018463283200806018,2.9137622061034976,0.003505103545862123,1.6273395212944275
oos,dd_3d,r48,5881,92,2,0.01451967395390005,2.006251313686201,0.013518536814024536,1.9123131031592797,0.004213731329551473,1.4735942890728935
oos,dd_7d,r48,5881,92,2,0.011294236427809962,1.4787930265473588,0.010756645139892313,1.4485044734701036,0.005719150193072412,1.6329046512195189
oos,dd_1d,r72,5875,92,3,0.021134442541834452,2.8332228181730654,0.01969155194969623,2.7120664618210655,0.002551933872191698,1.1205756220537004
oos,dd_3d,r72,5875,92,3,0.01696669350731956,1.9654232726693799,0.01617909946317568,1.925901183119664,0.0063144042725601,1.9619306915610837
oos,dd_7d,r72,5875,92,3,0.013779352448770541,1.4703119133898452,0.01324697988435634,1.4568921962218027,0.006642209015576885,1.6178907458819243
