sym,t,fold,side,ret,pnl,win,absmove,fz,vq
ATOMUSDT,2025-11-07 20:00:00+00:00,4,L,-0.011319533921778202,-0.005659766960889101,0,0.011319533921778202,0.482265151465588,Q1_low
WLDUSDT,2025-11-07 20:00:00+00:00,4,L,-0.015921330079436302,-0.007960665039718151,0,0.015921330079436302,1.4885845810931186,Q4_high
PENDLEUSDT,2025-11-07 20:00:00+00:00,4,S,-0.0194704607129097,0.0194704607129097,1,0.0194704607129097,0.5766898952220108,Q3
ATOMUSDT,2025-11-08 00:00:00+00:00,4,L,-0.0032711809035390615,-0.0010903936345130205,0,0.0032711809035390615,0.44488802836549135,Q1_low
ETCUSDT,2025-11-08 00:00:00+00:00,4,L,-0.04437673091888428,-0.014792243639628092,0,0.04437673091888428,0.47801372013684446,Q1_low
WLDUSDT,2025-11-08 00:00:00+00:00,4,L,-0.008089459501206875,-0.0026964865004022918,0,0.008089459501206875,1.4391853922464217,Q4_high
DOTUSDT,2025-11-08 00:00:00+00:00,4,S,0.03553921729326248,-0.011846405764420828,0,0.03553921729326248,-1.1807090509024603,Q2
ORDIUSDT,2025-11-08 00:00:00+00:00,4,S,0.17730870842933655,-0.05910290280977885,0,0.17730870842933655,0.7832653091291957,Q4_high
PENDLEUSDT,2025-11-08 00:00:00+00:00,4,S,-0.009300154633820057,0.0031000515446066856,1,0.009300154633820057,0.5770936500212085,Q3
ETCUSDT,2025-11-08 04:00:00+00:00,4,L,-0.024001391604542732,-0.012000695802271366,0,0.024001391604542732,1.6709111273263637,Q1_low
WLDUSDT,2025-11-08 04:00:00+00:00,4,L,-0.014631805941462517,-0.007315902970731258,0,0.014631805941462517,1.3822961177465,Q4_high
DOTUSDT,2025-11-08 04:00:00+00:00,4,S,-0.03905325382947922,0.01952662691473961,1,0.03905325382947922,0.8755050169400826,Q2
ORDIUSDT,2025-11-08 04:00:00+00:00,4,S,-0.10219632089138031,0.051098160445690155,1,0.10219632089138031,1.604678775424361,Q4_high
UNIUSDT,2025-11-08 08:00:00+00:00,4,L,0.01484818197786808,0.00742409098893404,1,0.01484818197786808,1.2697901699985799,Q3
WLDUSDT,2025-11-08 08:00:00+00:00,4,L,0.015579357743263245,0.007789678871631622,1,0.015579357743263245,1.3290267671613771,Q4_high
ORDIUSDT,2025-11-08 08:00:00+00:00,4,S,-0.04593110457062721,0.04593110457062721,1,0.04593110457062721,-5.327256596836338,Q4_high
INJUSDT,2025-11-08 12:00:00+00:00,4,L,-0.05567699670791626,-0.02783849835395813,0,0.05567699670791626,0.7697201581705739,Q3
WLDUSDT,2025-11-08 12:00:00+00:00,4,L,-0.03942953050136566,-0.01971476525068283,0,0.03942953050136566,1.2676688351703747,Q4_high
ETCUSDT,2025-11-08 12:00:00+00:00,4,S,-0.03548886626958847,0.03548886626958847,1,0.03548886626958847,1.5013754891330202,Q1_low
ETCUSDT,2025-11-08 20:00:00+00:00,4,L,0.015350334346294403,0.0076751671731472015,1,0.015350334346294403,1.4234384148628834,Q1_low
WIFUSDT,2025-11-08 20:00:00+00:00,4,L,0.015417559072375298,0.007708779536187649,1,0.015417559072375298,0.6035104382566081,Q4_high
ORDIUSDT,2025-11-08 20:00:00+00:00,4,S,-0.017334576696157455,0.017334576696157455,1,0.017334576696157455,0.40946312252343203,Q4_high
ATOMUSDT,2025-11-09 00:00:00+00:00,4,L,-0.02718314714729786,-0.01359157357364893,0,0.02718314714729786,0.8413871246199066,Q1_low
ETCUSDT,2025-11-09 00:00:00+00:00,4,L,-0.02859058789908886,-0.01429529394954443,0,0.02859058789908886,1.4234384148628834,Q1_low
DOTUSDT,2025-11-09 00:00:00+00:00,4,S,-0.03232758492231369,0.016163792461156845,1,0.03232758492231369,1.4519027324111005,Q2
ORDIUSDT,2025-11-09 00:00:00+00:00,4,S,-0.04533383995294571,0.022666919976472855,1,0.04533383995294571,-0.09755796948384424,Q4_high
ATOMUSDT,2025-11-09 08:00:00+00:00,4,L,0.008993428200483322,0.004496714100241661,1,0.008993428200483322,0.38759751505706413,Q1_low
INJUSDT,2025-11-09 08:00:00+00:00,4,L,-0.006594312377274036,-0.003297156188637018,0,0.006594312377274036,0.6041915635758468,Q3
RUNEUSDT,2025-11-09 08:00:00+00:00,4,S,0.003000750206410885,-0.003000750206410885,0,0.003000750206410885,-1.676084362807042,Q1_low
ATOMUSDT,2025-11-09 12:00:00+00:00,4,L,0.01405553612858057,0.007027768064290285,1,0.01405553612858057,0.3881540623684526,Q1_low
INJUSDT,2025-11-09 12:00:00+00:00,4,L,0.019222790375351906,0.009611395187675953,1,0.019222790375351906,0.567563745041331,Q3
ORDIUSDT,2025-11-09 12:00:00+00:00,4,S,0.020604396238923073,-0.010302198119461536,0,0.020604396238923073,0.9559362677901162,Q4_high
RUNEUSDT,2025-11-09 12:00:00+00:00,4,S,0.013712291605770588,-0.006856145802885294,0,0.013712291605770588,-1.5788691988028172,Q1_low
ATOMUSDT,2025-11-09 16:00:00+00:00,4,L,0.01284651830792427,0.006423259153962135,1,0.01284651830792427,0.3887109281874285,Q1_low
WLDUSDT,2025-11-09 16:00:00+00:00,4,L,0.00993743073195219,0.004968715365976095,1,0.00993743073195219,0.6026775214425051,Q4_high
ETCUSDT,2025-11-09 16:00:00+00:00,4,S,0.0019240317633375525,-0.0009620158816687763,0,0.0019240317633375525,1.3937159318994914,Q1_low
ORDIUSDT,2025-11-09 16:00:00+00:00,4,S,0.012497596442699432,-0.006248798221349716,0,0.012497596442699432,0.9634167429471998,Q4_high
UNIUSDT,2025-11-10 00:00:00+00:00,4,L,0.018911087885499,0.018911087885499,1,0.018911087885499,0.2981911803466896,Q3
ETCUSDT,2025-11-10 00:00:00+00:00,4,S,0.01475532352924347,-0.007377661764621735,0,0.01475532352924347,0.8410730462162382,Q1_low
ORDIUSDT,2025-11-10 00:00:00+00:00,4,S,0.0159523356705904,-0.0079761678352952,0,0.0159523356705904,1.084377477704198,Q4_high
UNIUSDT,2025-11-10 04:00:00+00:00,4,L,0.004789702128618956,0.004789702128618956,1,0.004789702128618956,0.30589743618956894,Q3
ETCUSDT,2025-11-10 04:00:00+00:00,4,S,-0.003558500437065959,0.0017792502185329795,1,0.003558500437065959,0.8404175335335099,Q1_low
ORDIUSDT,2025-11-10 04:00:00+00:00,4,S,-0.023269012570381165,0.011634506285190582,1,0.023269012570381165,1.084377477704198,Q4_high
INJUSDT,2025-11-10 08:00:00+00:00,4,L,-0.011497157625854015,-0.003832385875284672,0,0.011497157625854015,-5.396408103665027,Q3
UNIUSDT,2025-11-10 08:00:00+00:00,4,L,0.058394160121679306,0.01946472004055977,1,0.058394160121679306,-0.1177303235809151,Q3
WLDUSDT,2025-11-10 08:00:00+00:00,4,L,0.0013229104224592447,0.0004409701408197482,1,0.0013229104224592447,-0.1659484673102812,Q4_high
DOTUSDT,2025-11-10 08:00:00+00:00,4,S,-0.0055265580303967,0.0018421860101322334,1,0.0055265580303967,-0.8268642245247851,Q2
ETCUSDT,2025-11-10 08:00:00+00:00,4,S,-0.0013545963447540998,0.0004515321149180333,1,0.0013545963447540998,-0.1732428089251748,Q1_low
ORDIUSDT,2025-11-10 08:00:00+00:00,4,S,-0.011040093377232552,0.003680031125744184,1,0.011040093377232552,1.0515737939655576,Q4_high
UNIUSDT,2025-11-10 12:00:00+00:00,4,L,-0.025897255167365074,-0.012948627583682537,0,0.025897255167365074,-0.09711011762746084,Q3
WLDUSDT,2025-11-10 12:00:00+00:00,4,L,-0.012490992434322834,-0.006245496217161417,0,0.012490992434322834,-0.2005214537545791,Q4_high
ETCUSDT,2025-11-10 12:00:00+00:00,4,S,-0.0016647141892462969,0.0008323570946231484,1,0.0016647141892462969,-0.1943852975864558,Q1_low
ORDIUSDT,2025-11-10 12:00:00+00:00,4,S,-0.0009792400524020195,0.0004896200262010098,1,0.0009792400524020195,1.0097414967054732,Q4_high
WLDUSDT,2025-11-10 16:00:00+00:00,4,L,-0.0030406226869672537,-0.0030406226869672537,0,0.0030406226869672537,-0.23749626809723526,Q4_high
ETCUSDT,2025-11-10 16:00:00+00:00,4,S,0.006608201656490564,-0.003304100828245282,0,0.006608201656490564,-0.2166584516142331,Q1_low
WIFUSDT,2025-11-10 16:00:00+00:00,4,S,0.007780507672578096,-0.003890253836289048,0,0.007780507672578096,0.801045051681058,Q4_high
AVAXUSDT,2025-11-10 20:00:00+00:00,4,L,0.01220323983579874,0.00610161991789937,1,0.01220323983579874,-1.0123270962551303,Q2
SUIUSDT,2025-11-10 20:00:00+00:00,4,L,0.002417030744254589,0.0012085153721272945,1,0.002417030744254589,-1.586169420071555,Q2
ATOMUSDT,2025-11-10 20:00:00+00:00,4,S,0.016329197213053703,-0.016329197213053703,0,0.016329197213053703,-0.2397400696571967,Q1_low
RUNEUSDT,2025-11-11 00:00:00+00:00,4,L,-0.0061482819728553295,-0.0061482819728553295,0,0.0061482819728553295,0.34558557880281643,Q1_low
ATOMUSDT,2025-11-11 00:00:00+00:00,4,S,0.0003213367599528283,-0.0003213367599528283,0,0.0003213367599528283,-0.3480584559979303,Q1_low
UNIUSDT,2025-11-11 04:00:00+00:00,4,L,-0.08255889266729355,-0.041279446333646774,0,0.08255889266729355,1.4076601093964787,Q3
WLDUSDT,2025-11-11 04:00:00+00:00,4,L,-0.05060269683599472,-0.02530134841799736,0,0.05060269683599472,0.9280410542457134,Q4_high
ATOMUSDT,2025-11-11 04:00:00+00:00,4,S,-0.03308705613017082,0.01654352806508541,1,0.03308705613017082,0.22933587422171547,Q1_low
INJUSDT,2025-11-11 04:00:00+00:00,4,S,-0.05556238442659378,0.02778119221329689,1,0.05556238442659378,-3.040243590578135,Q3
UNIUSDT,2025-11-11 08:00:00+00:00,4,L,0.022614840418100357,0.011307420209050179,1,0.022614840418100357,-1.6509718102489783,Q3
WLDUSDT,2025-11-11 08:00:00+00:00,4,L,0.00628535496070981,0.003142677480354905,1,0.00628535496070981,-1.4270813810786676,Q4_high
ATOMUSDT,2025-11-11 08:00:00+00:00,4,S,0.002990033244714141,-0.002990033244714141,0,0.002990033244714141,0.26343458011057425,Q1_low
RUNEUSDT,2025-11-11 12:00:00+00:00,4,L,-0.007909604348242283,-0.0039548021741211414,0,0.007909604348242283,-2.6718916957199927,Q1_low
UNIUSDT,2025-11-11 12:00:00+00:00,4,L,0.03248099610209465,0.016240498051047325,1,0.03248099610209465,-1.5968566340333588,Q3
ATOMUSDT,2025-11-11 12:00:00+00:00,4,S,0.010599535889923573,-0.005299767944961786,0,0.010599535889923573,0.21400525086933161,Q1_low
ETCUSDT,2025-11-11 12:00:00+00:00,4,S,-0.001749234739691019,0.0008746173698455095,1,0.001749234739691019,1.2228785337735757,Q1_low
RUNEUSDT,2025-11-11 16:00:00+00:00,4,L,-0.016198430210351944,-0.005399476736783981,0,0.016198430210351944,-2.4840193044565613,Q1_low
SUIUSDT,2025-11-11 16:00:00+00:00,4,L,-0.02040228433907032,-0.006800761446356773,0,0.02040228433907032,-0.5900263750819235,Q2
UNIUSDT,2025-11-11 16:00:00+00:00,4,L,-0.036813922226428986,-0.012271307408809662,0,0.036813922226428986,-1.5455424301831382,Q3
ATOMUSDT,2025-11-11 16:00:00+00:00,4,S,-0.02261553518474102,0.01130776759237051,1,0.02261553518474102,0.1573415285086359,Q1_low
INJUSDT,2025-11-11 16:00:00+00:00,4,S,0.009041591547429562,-0.004520795773714781,0,0.009041591547429562,-0.019110658453909007,Q3
RUNEUSDT,2025-11-11 20:00:00+00:00,4,L,-0.004502186551690102,-0.0015007288505633671,0,0.004502186551690102,-1.2261008860076432,Q1_low
SUIUSDT,2025-11-11 20:00:00+00:00,4,L,-0.011320199817419052,-0.003773399939139684,0,0.011320199817419052,-1.0112618662052038,Q2
UNIUSDT,2025-11-11 20:00:00+00:00,4,L,-0.02675469033420086,-0.008918230111400286,0,0.02675469033420086,-0.578507683832672,Q3
ATOMUSDT,2025-11-11 20:00:00+00:00,4,S,-0.009389671497046947,0.004694835748523474,1,0.009389671497046947,1.3884461683427687,Q1_low
INJUSDT,2025-11-11 20:00:00+00:00,4,S,-0.02073732763528824,0.01036866381764412,1,0.02073732763528824,0.7163854928909941,Q3
RUNEUSDT,2025-11-12 04:00:00+00:00,4,L,0.014915777370333672,0.004971925790111224,1,0.014915777370333672,-2.065415422532469,Q1_low
SUIUSDT,2025-11-12 04:00:00+00:00,4,L,-0.0016324511962011456,-0.0005441503987337152,0,0.0016324511962011456,-0.9722795443910018,Q2
UNIUSDT,2025-11-12 04:00:00+00:00,4,L,-0.03371559455990791,-0.011238531519969305,0,0.03371559455990791,1.3048543935902912,Q3
INJUSDT,2025-11-12 04:00:00+00:00,4,S,0.003947368357330561,-0.003947368357330561,0,0.003947368357330561,-1.3732993529623942,Q3
RUNEUSDT,2025-11-12 08:00:00+00:00,4,L,0.01811731979250908,0.00905865989625454,1,0.01811731979250908,-1.9293972298347695,Q1_low
SUIUSDT,2025-11-12 08:00:00+00:00,4,L,0.022544842213392258,0.011272421106696129,1,0.022544842213392258,-0.9294099563377844,Q2
INJUSDT,2025-11-12 08:00:00+00:00,4,S,0.02739187330007553,-0.013695936650037766,0,0.02739187330007553,-1.3039959648044193,Q3
WLDUSDT,2025-11-12 08:00:00+00:00,4,S,0.021438539028167725,-0.010719269514083862,0,0.021438539028167725,-0.5855498814264949,Q4_high
RUNEUSDT,2025-11-12 12:00:00+00:00,4,L,-0.033723246306180954,-0.016861623153090477,0,0.033723246306180954,0.6918396974323366,Q1_low
SUIUSDT,2025-11-12 12:00:00+00:00,4,L,-0.03319280967116356,-0.01659640483558178,0,0.03319280967116356,-2.5727073677688344,Q2
ATOMUSDT,2025-11-12 12:00:00+00:00,4,S,-0.03760628029704094,0.01880314014852047,1,0.03760628029704094,1.1677971914701977,Q1_low
INJUSDT,2025-11-12 12:00:00+00:00,4,S,-0.03559127449989319,0.017795637249946594,1,0.03559127449989319,-1.9496876963513596,Q3
ETCUSDT,2025-11-12 16:00:00+00:00,4,L,-0.011549442075192928,-0.0038498140250643096,0,0.011549442075192928,0.5935729088681017,Q1_low
RUNEUSDT,2025-11-12 16:00:00+00:00,4,L,-0.011332903988659382,-0.0037776346628864608,0,0.011332903988659382,0.4443423766521053,Q1_low
SUIUSDT,2025-11-12 16:00:00+00:00,4,L,-0.014384523034095764,-0.004794841011365254,0,0.014384523034095764,0.510559863089781,Q2
INJUSDT,2025-11-12 16:00:00+00:00,4,S,-0.04338624328374863,0.021693121641874313,1,0.04338624328374863,-1.7604292711698981,Q3
ORDIUSDT,2025-11-12 16:00:00+00:00,4,S,-0.02548818103969097,0.012744090519845486,1,0.02548818103969097,0.2479930449519208,Q4_high
ETCUSDT,2025-11-13 04:00:00+00:00,4,L,0.00849694199860096,0.0028323139995336533,1,0.00849694199860096,-1.3738954459404111,Q1_low
SUIUSDT,2025-11-13 04:00:00+00:00,4,L,0.013923670165240765,0.0046412233884135885,1,0.013923670165240765,-1.1345879488602004,Q2
WIFUSDT,2025-11-13 04:00:00+00:00,4,L,0.021197551861405373,0.007065850620468457,1,0.021197551861405373,-2.0677335789206293,Q4_high
ATOMUSDT,2025-11-13 04:00:00+00:00,4,S,-0.004044489469379187,0.0020222447346895933,1,0.004044489469379187,-2.8469030551261225,Q1_low
UNIUSDT,2025-11-13 04:00:00+00:00,4,S,-0.006039255298674107,0.0030196276493370533,1,0.006039255298674107,1.3748556766888458,Q3
ETCUSDT,2025-11-13 16:00:00+00:00,4,L,-0.036450181156396866,-0.018225090578198433,0,0.036450181156396866,0.18896466867113831,Q1_low
WIFUSDT,2025-11-13 16:00:00+00:00,4,L,-0.07995666563510895,-0.039978332817554474,0,0.07995666563510895,0.1572384957853422,Q4_high
ATOMUSDT,2025-11-13 16:00:00+00:00,4,S,-0.05672554299235344,0.02836277149617672,1,0.05672554299235344,-0.618508488083113,Q1_low
UNIUSDT,2025-11-13 16:00:00+00:00,4,S,-0.0458412691950798,0.0229206345975399,1,0.0458412691950798,-2.7663477944642922,Q3
RUNEUSDT,2025-11-13 20:00:00+00:00,4,L,0.016235962510108948,0.008117981255054474,1,0.016235962510108948,0.5832210569602478,Q1_low
WIFUSDT,2025-11-13 20:00:00+00:00,4,L,0.04097974672913551,0.020489873364567757,1,0.04097974672913551,0.8832010574233591,Q4_high
UNIUSDT,2025-11-13 20:00:00+00:00,4,S,0.031008783727884293,-0.015504391863942146,0,0.031008783727884293,0.9419695269697517,Q3
WLDUSDT,2025-11-13 20:00:00+00:00,4,S,0.025931034237146378,-0.012965517118573189,0,0.025931034237146378,-0.006054879593167627,Q4_high
SUIUSDT,2025-11-14 00:00:00+00:00,4,L,-0.019777635112404823,-0.019777635112404823,0,0.019777635112404823,-1.9432309294943064,Q2
UNIUSDT,2025-11-14 00:00:00+00:00,4,S,-0.02607460878789425,0.013037304393947124,1,0.02607460878789425,-1.5468291087674377,Q3
WLDUSDT,2025-11-14 00:00:00+00:00,4,S,-0.01815004087984562,0.00907502043992281,1,0.01815004087984562,-3.371810255124305,Q4_high
ATOMUSDT,2025-11-14 04:00:00+00:00,4,L,0.015162200666964054,0.007581100333482027,1,0.015162200666964054,0.3468631283268006,Q1_low
ETCUSDT,2025-11-14 04:00:00+00:00,4,L,0.005415886640548706,0.002707943320274353,1,0.005415886640548706,-1.8913144131272346,Q1_low
UNIUSDT,2025-11-14 04:00:00+00:00,4,S,-0.006494367029517889,0.0032471835147589445,1,0.006494367029517889,-1.463817807713566,Q3
WLDUSDT,2025-11-14 04:00:00+00:00,4,S,0.007941941730678082,-0.003970970865339041,0,0.007941941730678082,-2.960071433743754,Q4_high
WIFUSDT,2025-11-14 08:00:00+00:00,4,L,-0.04052823409438133,-0.04052823409438133,0,0.04052823409438133,1.019526113188287,Q4_high
DOTUSDT,2025-11-14 08:00:00+00:00,4,S,-0.0297474917024374,0.0297474917024374,1,0.0297474917024374,0.9600388273879443,Q2
RUNEUSDT,2025-11-14 12:00:00+00:00,4,L,0.0193947721272707,0.006464924042423566,1,0.0193947721272707,-0.6285301005438926,Q1_low
SUIUSDT,2025-11-14 12:00:00+00:00,4,L,0.0067389230243861675,0.002246307674795389,1,0.0067389230243861675,-0.43007444986345644,Q2
WIFUSDT,2025-11-14 12:00:00+00:00,4,L,0.009729472920298576,0.0032431576400995255,1,0.009729472920298576,0.9728725045647094,Q4_high
ATOMUSDT,2025-11-14 12:00:00+00:00,4,S,0.024811219424009323,-0.012405609712004662,0,0.024811219424009323,1.2938307324425284,Q1_low
DOTUSDT,2025-11-14 12:00:00+00:00,4,S,0.016399286687374115,-0.008199643343687057,0,0.016399286687374115,0.9285428317900234,Q2
RUNEUSDT,2025-11-14 16:00:00+00:00,4,L,0.0025637566577643156,0.0012818783288821578,1,0.0025637566577643156,-0.5953615162130891,Q1_low
SUIUSDT,2025-11-14 16:00:00+00:00,4,L,0.0071958499029278755,0.0035979249514639378,1,0.0071958499029278755,-0.3929949313937272,Q2
UNIUSDT,2025-11-14 16:00:00+00:00,4,S,-0.00828157365322113,0.00828157365322113,1,0.00828157365322113,1.1292084709230403,Q3
RUNEUSDT,2025-11-15 00:00:00+00:00,4,L,0.030985131859779358,0.010328377286593119,1,0.030985131859779358,0.11611340893763718,Q1_low
SUIUSDT,2025-11-15 00:00:00+00:00,4,L,0.023125678300857544,0.007708559433619182,1,0.023125678300857544,0.4254135330425564,Q2
WLDUSDT,2025-11-15 00:00:00+00:00,4,L,0.02086564153432846,0.0069552138447761536,1,0.02086564153432846,-1.2096990861799835,Q4_high
ATOMUSDT,2025-11-15 00:00:00+00:00,4,S,0.024502841755747795,-0.012251420877873898,0,0.024502841755747795,1.795701472070995,Q1_low
ORDIUSDT,2025-11-15 00:00:00+00:00,4,S,0.026198934763669968,-0.013099467381834984,0,0.026198934763669968,0.04706051331066998,Q4_high
RUNEUSDT,2025-11-15 04:00:00+00:00,4,L,-0.007547169923782349,-0.0037735849618911743,0,0.007547169923782349,0.857802699099138,Q1_low
WLDUSDT,2025-11-15 04:00:00+00:00,4,L,-0.01781521923840046,-0.00890760961920023,0,0.01781521923840046,-0.5470896809935676,Q4_high
ATOMUSDT,2025-11-15 04:00:00+00:00,4,S,0.022876949980854988,-0.011438474990427494,0,0.022876949980854988,0.37529690573737784,Q1_low
ORDIUSDT,2025-11-15 04:00:00+00:00,4,S,0.0010817827424034476,-0.0005408913712017238,0,0.0010817827424034476,0.4916288784844629,Q4_high
INJUSDT,2025-11-15 08:00:00+00:00,4,L,-0.014413884840905666,-0.007206942420452833,0,0.014413884840905666,0.13071230582188167,Q3
RUNEUSDT,2025-11-15 08:00:00+00:00,4,L,-0.005024443380534649,-0.0025122216902673244,0,0.005024443380534649,0.9825191291771938,Q1_low
ATOMUSDT,2025-11-15 08:00:00+00:00,4,S,-0.026431718841195107,0.013215859420597553,1,0.026431718841195107,1.0704572858552754,Q1_low
ETCUSDT,2025-11-15 08:00:00+00:00,4,S,-0.006084536202251911,0.0030422681011259556,1,0.006084536202251911,-2.4462783682439664,Q1_low
INJUSDT,2025-11-15 12:00:00+00:00,4,L,0.01910162717103958,0.00955081358551979,1,0.01910162717103958,0.16306208984236464,Q3
RUNEUSDT,2025-11-15 12:00:00+00:00,4,L,0.003275556256994605,0.0016377781284973025,1,0.003275556256994605,0.945018700145447,Q1_low
ATOMUSDT,2025-11-15 12:00:00+00:00,4,S,0.005917159840464592,-0.002958579920232296,0,0.005917159840464592,1.0553186391830238,Q1_low
ETCUSDT,2025-11-15 12:00:00+00:00,4,S,-0.0055356561206281185,0.0027678280603140593,1,0.0055356561206281185,-2.247019940240236,Q1_low
INJUSDT,2025-11-15 16:00:00+00:00,4,L,-0.001464343280531466,-0.000732171640265733,0,0.001464343280531466,0.19717065970023226,Q3
RUNEUSDT,2025-11-15 16:00:00+00:00,4,L,0.007481975015252829,0.0037409875076264143,1,0.007481975015252829,0.9090595562178347,Q1_low
ATOMUSDT,2025-11-15 16:00:00+00:00,4,S,-0.0031141869258135557,0.0015570934629067779,1,0.0031141869258135557,1.0404992054863536,Q1_low
ETCUSDT,2025-11-15 16:00:00+00:00,4,S,0.014538310468196869,-0.0072691552340984344,0,0.014538310468196869,-2.083130616082847,Q1_low
RUNEUSDT,2025-11-15 20:00:00+00:00,4,L,-0.009721847251057625,-0.009721847251057625,0,0.009721847251057625,0.8683608645446521,Q1_low
ETCUSDT,2025-11-15 20:00:00+00:00,4,S,-0.012135295197367668,0.006067647598683834,1,0.012135295197367668,-2.7336078330660034,Q1_low
UNIUSDT,2025-11-15 20:00:00+00:00,4,S,-0.017766498029232025,0.008883249014616013,1,0.017766498029232025,0.38976558526523875,Q3
ATOMUSDT,2025-11-16 00:00:00+00:00,4,L,-0.0024518389254808426,-0.0012259194627404213,0,0.0024518389254808426,-0.8637455167927754,Q1_low
WIFUSDT,2025-11-16 00:00:00+00:00,4,L,0.013659914955496788,0.006829957477748394,1,0.013659914955496788,0.7404363323566313,Q4_high
ETCUSDT,2025-11-16 00:00:00+00:00,4,S,-0.004443282727152109,0.0014810942423840363,1,0.004443282727152109,-2.478432974530024,Q1_low
PENDLEUSDT,2025-11-16 00:00:00+00:00,4,S,0.008983451873064041,-0.0029944839576880136,0,0.008983451873064041,0.7808985885518571,Q3
UNIUSDT,2025-11-16 00:00:00+00:00,4,S,0.0062559498474001884,-0.0020853166158000627,0,0.0062559498474001884,0.38079617568292806,Q3
ATOMUSDT,2025-11-16 04:00:00+00:00,4,L,0.004915730562061071,0.0016385768540203571,1,0.004915730562061071,-0.9134618298079025,Q1_low
SUIUSDT,2025-11-16 04:00:00+00:00,4,L,0.00011362344957888126,3.787448319296042e-05,1,0.00011362344957888126,0.24162447847841867,Q2
WIFUSDT,2025-11-16 04:00:00+00:00,4,L,-0.006040892098098993,-0.002013630699366331,0,0.006040892098098993,0.6771920582806468,Q4_high
PENDLEUSDT,2025-11-16 04:00:00+00:00,4,S,0.0019170145969837904,-0.0009585072984918952,0,0.0019170145969837904,0.7808985885518571,Q3
UNIUSDT,2025-11-16 04:00:00+00:00,4,S,0.05230436474084854,-0.02615218237042427,0,0.05230436474084854,-0.8547811970906598,Q3
ATOMUSDT,2025-11-16 08:00:00+00:00,4,L,-0.013976240530610085,-0.006988120265305042,0,0.013976240530610085,0.47336095078107576,Q1_low
WIFUSDT,2025-11-16 08:00:00+00:00,4,L,-0.018934082239866257,-0.009467041119933128,0,0.018934082239866257,-1.2571906841191878,Q4_high
PENDLEUSDT,2025-11-16 08:00:00+00:00,4,S,-0.01841064728796482,0.00920532364398241,1,0.01841064728796482,-0.4807853527023488,Q3
UNIUSDT,2025-11-16 08:00:00+00:00,4,S,-0.023889031261205673,0.011944515630602837,1,0.023889031261205673,1.0908158389640403,Q3
INJUSDT,2025-11-16 12:00:00+00:00,4,L,-0.02839396707713604,-0.02839396707713604,0,0.02839396707713604,1.4952508963733846,Q3
PENDLEUSDT,2025-11-16 12:00:00+00:00,4,S,-0.015420600771903992,0.007710300385951996,1,0.015420600771903992,-0.45298780436508107,Q3
UNIUSDT,2025-11-16 12:00:00+00:00,4,S,-0.032499998807907104,0.016249999403953552,1,0.032499998807907104,1.0573647872706184,Q3
SUIUSDT,2025-11-16 16:00:00+00:00,4,L,-0.007557274773716927,-0.007557274773716927,0,0.007557274773716927,-1.295654983084584,Q2
PENDLEUSDT,2025-11-16 16:00:00+00:00,4,S,0.0472063347697258,-0.0236031673848629,0,0.0472063347697258,-0.14663271175995965,Q3
UNIUSDT,2025-11-16 16:00:00+00:00,4,S,-0.019447844475507736,0.009723922237753868,1,0.019447844475507736,-1.0493061979010674,Q3
ATOMUSDT,2025-11-16 20:00:00+00:00,4,L,0.010607169009745121,0.0053035845048725605,1,0.010607169009745121,-0.7492586415498766,Q1_low
ORDIUSDT,2025-11-16 20:00:00+00:00,4,L,0.012939001433551311,0.006469500716775656,1,0.012939001433551311,-0.6236111065134591,Q4_high
PENDLEUSDT,2025-11-16 20:00:00+00:00,4,S,0.017812881618738174,-0.008906440809369087,0,0.017812881618738174,-0.22887965002484634,Q3
UNIUSDT,2025-11-16 20:00:00+00:00,4,S,-0.006518723908811808,0.003259361954405904,1,0.006518723908811808,-1.0129517136926913,Q3
ATOMUSDT,2025-11-17 00:00:00+00:00,4,L,0.0144770173355937,0.0144770173355937,1,0.0144770173355937,-0.7134227969612408,Q1_low
PENDLEUSDT,2025-11-17 00:00:00+00:00,4,S,0.017707515507936478,-0.008853757753968239,0,0.017707515507936478,-0.3336643818466749,Q3
UNIUSDT,2025-11-17 00:00:00+00:00,4,S,0.025687560439109802,-0.012843780219554901,0,0.025687560439109802,-0.9780801775631048,Q3
ATOMUSDT,2025-11-17 04:00:00+00:00,4,L,0.0049946485087275505,0.0016648828362425168,1,0.0049946485087275505,0.467191684650795,Q1_low
INJUSDT,2025-11-17 04:00:00+00:00,4,L,0.005144499707967043,0.0017148332359890144,1,0.005144499707967043,1.4367228442017534,Q3
SUIUSDT,2025-11-17 04:00:00+00:00,4,L,0.009071754291653633,0.003023918097217878,1,0.009071754291653633,2.4089414291558615,Q2
PENDLEUSDT,2025-11-17 04:00:00+00:00,4,S,0.011964633129537106,-0.011964633129537106,0,0.011964633129537106,0.8759290469606618,Q3
ATOMUSDT,2025-11-17 08:00:00+00:00,4,L,0.01845935359597206,0.00615311786532402,1,0.01845935359597206,0.4551334637566823,Q1_low
INJUSDT,2025-11-17 08:00:00+00:00,4,L,0.019720006734132767,0.006573335578044255,1,0.019720006734132767,1.3753012606177253,Q3
SUIUSDT,2025-11-17 08:00:00+00:00,4,L,-0.00365408044308424,-0.0012180268143614132,0,0.00365408044308424,2.2079039692430027,Q2
