symbol,fold,feature,ic
DOTUSDT,9,oiv_z_1d_n,0.012018403734663091
DOTUSDT,9,ls_count_z_1d_n,-0.03404347572206125
DOTUSDT,9,ls_count_chg_4h_n,-0.11327879282578672
DOTUSDT,9,ls_top_z_1d_n,0.004734696402817192
DOTUSDT,9,ls_taker_z_1d_n,0.0006453641683302958
DOTUSDT,9,ls_taker_chg_4h_n,0.00026843405260158244
FILUSDT,1,oi_chg_1h_n,-0.006050049544218613
FILUSDT,1,oi_chg_4h_n,0.011821713904276904
FILUSDT,1,oi_chg_1d_n,0.06407641075766313
FILUSDT,1,oi_z_1d_n,0.0020461824459932203
FILUSDT,1,oi_z_7d_n,0.07907636453678558
FILUSDT,1,oiv_z_1d_n,0.005972258275825302
FILUSDT,1,ls_count_z_1d_n,-0.06587946590070981
FILUSDT,1,ls_count_chg_4h_n,-0.04775474910291273
FILUSDT,1,ls_top_z_1d_n,0.025270144940177052
FILUSDT,1,ls_taker_z_1d_n,-0.013274635235066602
FILUSDT,1,ls_taker_chg_4h_n,-0.015571219953424136
FILUSDT,2,oi_chg_1h_n,0.04948873337822559
FILUSDT,2,oi_chg_4h_n,0.0526502783778786
FILUSDT,2,oi_chg_1d_n,0.02375971070103322
FILUSDT,2,oi_z_1d_n,0.015201628230689112
FILUSDT,2,oi_z_7d_n,0.07597883500870022
FILUSDT,2,oiv_z_1d_n,0.011831306736454264
FILUSDT,2,ls_count_z_1d_n,-0.04994886181064697
FILUSDT,2,ls_count_chg_4h_n,-0.017229174410489146
FILUSDT,2,ls_top_z_1d_n,0.0003797365429693922
FILUSDT,2,ls_taker_z_1d_n,-0.017776616652581276
FILUSDT,2,ls_taker_chg_4h_n,-0.01445074864794148
FILUSDT,3,oi_chg_1h_n,0.02858349499067861
FILUSDT,3,oi_chg_4h_n,0.022600489689528377
FILUSDT,3,oi_chg_1d_n,0.0010074596734879694
FILUSDT,3,oi_z_1d_n,-0.028849785811145428
FILUSDT,3,oi_z_7d_n,0.049056586867787154
FILUSDT,3,oiv_z_1d_n,-0.004176523904948374
FILUSDT,3,ls_count_z_1d_n,-0.05503170087434878
FILUSDT,3,ls_count_chg_4h_n,-0.02350472845676973
FILUSDT,3,ls_top_z_1d_n,-0.001868988476409726
FILUSDT,3,ls_taker_z_1d_n,-0.012532870621192696
FILUSDT,3,ls_taker_chg_4h_n,-0.010066539354194664
FILUSDT,4,oi_chg_1h_n,0.009831192021680663
FILUSDT,4,oi_chg_4h_n,-0.010491920848569843
FILUSDT,4,oi_chg_1d_n,-0.004739843195364156
FILUSDT,4,oi_z_1d_n,-0.04550629204876919
FILUSDT,4,oi_z_7d_n,0.03463263542411334
FILUSDT,4,oiv_z_1d_n,-0.018139371624570785
FILUSDT,4,ls_count_z_1d_n,-0.03622081556557988
FILUSDT,4,ls_count_chg_4h_n,-0.010612001562949518
FILUSDT,4,ls_top_z_1d_n,0.02506623401245426
FILUSDT,4,ls_taker_z_1d_n,-0.007872023385328396
FILUSDT,4,ls_taker_chg_4h_n,-0.00815405542001686
FILUSDT,5,oi_chg_1h_n,0.007247188501402662
FILUSDT,5,oi_chg_4h_n,-0.022137517436471
FILUSDT,5,oi_chg_1d_n,-0.03610273942624608
FILUSDT,5,oi_z_1d_n,-0.05064743572343704
FILUSDT,5,oi_z_7d_n,0.01975242592742318
FILUSDT,5,oiv_z_1d_n,-0.005195459662990111
FILUSDT,5,ls_count_z_1d_n,-0.04339447399878398
FILUSDT,5,ls_count_chg_4h_n,-0.028340111750819696
FILUSDT,5,ls_top_z_1d_n,0.012609619854349528
FILUSDT,5,ls_taker_z_1d_n,-0.003920640591925762
FILUSDT,5,ls_taker_chg_4h_n,-0.005604198070733643
FILUSDT,6,oi_chg_1h_n,0.08729180163821623
FILUSDT,6,oi_chg_4h_n,0.14202630330963295
FILUSDT,6,oi_chg_1d_n,0.12446862209484909
FILUSDT,6,oi_z_1d_n,0.050413833591924674
FILUSDT,6,oi_z_7d_n,0.06513587896015913
FILUSDT,6,oiv_z_1d_n,0.06482619071404741
FILUSDT,6,ls_count_z_1d_n,-0.06868827088005035
FILUSDT,6,ls_count_chg_4h_n,-0.022101803239792158
FILUSDT,6,ls_top_z_1d_n,-0.04936144769972996
FILUSDT,6,ls_taker_z_1d_n,-0.0032105257121652683
FILUSDT,6,ls_taker_chg_4h_n,-0.006520510275854387
FILUSDT,7,oi_chg_1h_n,0.08049965808490757
FILUSDT,7,oi_chg_4h_n,0.12996390838010985
FILUSDT,7,oi_chg_1d_n,0.10865900458674693
FILUSDT,7,oi_z_1d_n,0.0485518957380764
FILUSDT,7,oi_z_7d_n,0.047414466175217634
FILUSDT,7,oiv_z_1d_n,0.06148568478422188
FILUSDT,7,ls_count_z_1d_n,-0.0650154160481327
FILUSDT,7,ls_count_chg_4h_n,-0.02550008704212091
FILUSDT,7,ls_top_z_1d_n,-0.041892735624950016
FILUSDT,7,ls_taker_z_1d_n,-0.0030245366971057876
FILUSDT,7,ls_taker_chg_4h_n,-0.005843361418402419
FILUSDT,8,oi_chg_1h_n,0.06699881173134828
FILUSDT,8,oi_chg_4h_n,0.11295441719445706
FILUSDT,8,oi_chg_1d_n,0.10235377420092164
FILUSDT,8,oi_z_1d_n,0.04088045333277964
FILUSDT,8,oi_z_7d_n,0.03554178179950729
FILUSDT,8,oiv_z_1d_n,0.04335459183818147
FILUSDT,8,ls_count_z_1d_n,-0.060534827788573484
FILUSDT,8,ls_count_chg_4h_n,-0.023069467778804163
FILUSDT,8,ls_top_z_1d_n,-0.04112583414579052
FILUSDT,8,ls_taker_z_1d_n,-0.002112806499530599
FILUSDT,8,ls_taker_chg_4h_n,-0.005186911340255003
FILUSDT,9,oi_chg_1h_n,0.059008679390604016
FILUSDT,9,oi_chg_4h_n,0.09920806304369305
FILUSDT,9,oi_chg_1d_n,0.09334199279745449
FILUSDT,9,oi_z_1d_n,0.031009174385217917
FILUSDT,9,oi_z_7d_n,0.02929077088463223
FILUSDT,9,oiv_z_1d_n,0.04030643867735271
FILUSDT,9,ls_count_z_1d_n,-0.06398185783268436
FILUSDT,9,ls_count_chg_4h_n,-0.023827640026741998
FILUSDT,9,ls_top_z_1d_n,-0.037253603123065665
FILUSDT,9,ls_taker_z_1d_n,-0.0015190918436524716
FILUSDT,9,ls_taker_chg_4h_n,-0.0028571357305192386
INJUSDT,1,oi_chg_1h_n,-0.07740593706711549
INJUSDT,1,oi_chg_4h_n,-0.09243701083637107
INJUSDT,1,oi_chg_1d_n,-0.1499602495173292
INJUSDT,1,oi_z_1d_n,-0.062048410171099105
INJUSDT,1,oi_z_7d_n,-0.1682188576480965
INJUSDT,1,oiv_z_1d_n,0.04185776504798222
INJUSDT,1,ls_count_z_1d_n,-0.051656848937567286
INJUSDT,1,ls_count_chg_4h_n,-0.08514658719087796
INJUSDT,1,ls_top_z_1d_n,-0.011958685528680775
INJUSDT,1,ls_taker_z_1d_n,0.0025619911904425146
INJUSDT,1,ls_taker_chg_4h_n,-0.0019116361992056225
INJUSDT,2,oi_chg_1h_n,-0.048070824470537864
INJUSDT,2,oi_chg_4h_n,-0.1127428087647403
INJUSDT,2,oi_chg_1d_n,-0.12916093282804308
INJUSDT,2,oi_z_1d_n,-0.09381404462857952
INJUSDT,2,oi_z_7d_n,-0.15145953857596803
INJUSDT,2,oiv_z_1d_n,0.005542518278308412
INJUSDT,2,ls_count_z_1d_n,-0.03136992551602374
INJUSDT,2,ls_count_chg_4h_n,-0.0633061901349242
INJUSDT,2,ls_top_z_1d_n,-0.049544449215515166
INJUSDT,2,ls_taker_z_1d_n,0.0029753898430582145
INJUSDT,2,ls_taker_chg_4h_n,-0.000635244169758961
INJUSDT,3,oi_chg_1h_n,-0.04113625899630144
INJUSDT,3,oi_chg_4h_n,-0.1094809531378779
INJUSDT,3,oi_chg_1d_n,-0.09201975075425484
INJUSDT,3,oi_z_1d_n,-0.06710914639487171
INJUSDT,3,oi_z_7d_n,-0.09858315460471027
INJUSDT,3,oiv_z_1d_n,0.011468321647142036
INJUSDT,3,ls_count_z_1d_n,-0.022001820524021394
INJUSDT,3,ls_count_chg_4h_n,-0.028175069012726546
INJUSDT,3,ls_top_z_1d_n,-0.06461699665769402
INJUSDT,3,ls_taker_z_1d_n,-0.0015763351712985356
INJUSDT,3,ls_taker_chg_4h_n,4.292037429785515e-05
INJUSDT,4,oi_chg_1h_n,-0.03765007910827747
INJUSDT,4,oi_chg_4h_n,-0.10614390596185766
INJUSDT,4,oi_chg_1d_n,-0.08107068838170277
INJUSDT,4,oi_z_1d_n,-0.05625200458685501
INJUSDT,4,oi_z_7d_n,-0.09196716554343479
INJUSDT,4,oiv_z_1d_n,0.0143779235197688
INJUSDT,4,ls_count_z_1d_n,-0.017527082964001593
INJUSDT,4,ls_count_chg_4h_n,-0.02776173044735926
INJUSDT,4,ls_top_z_1d_n,-0.05460179901106587
INJUSDT,4,ls_taker_z_1d_n,0.0011859100201731464
INJUSDT,4,ls_taker_chg_4h_n,0.0009214093896402521
INJUSDT,5,oi_chg_1h_n,-0.04416165146980117
INJUSDT,5,oi_chg_4h_n,-0.09336638409686888
INJUSDT,5,oi_chg_1d_n,-0.05019612862611203
INJUSDT,5,oi_z_1d_n,-0.06255294890961546
INJUSDT,5,oi_z_7d_n,-0.05220178591325297
INJUSDT,5,oiv_z_1d_n,0.006332399257624549
INJUSDT,5,ls_count_z_1d_n,-0.010636603938065183
INJUSDT,5,ls_count_chg_4h_n,-0.027400294817002714
INJUSDT,5,ls_top_z_1d_n,-0.0340119389204933
INJUSDT,5,ls_taker_z_1d_n,0.005477538125718276
INJUSDT,5,ls_taker_chg_4h_n,0.0017629308315555879
INJUSDT,6,oi_chg_1h_n,-0.022583957361203125
INJUSDT,6,oi_chg_4h_n,-0.05799999025846426
INJUSDT,6,oi_chg_1d_n,-0.0047227555650734285
INJUSDT,6,oi_z_1d_n,-0.042103027699017484
INJUSDT,6,oi_z_7d_n,-0.0002520528942679248
INJUSDT,6,oiv_z_1d_n,0.014267623201508286
INJUSDT,6,ls_count_z_1d_n,-0.016303310963526944
INJUSDT,6,ls_count_chg_4h_n,-0.04121021739688711
INJUSDT,6,ls_top_z_1d_n,-0.024150255217616122
INJUSDT,6,ls_taker_z_1d_n,0.008581527415208451
INJUSDT,6,ls_taker_chg_4h_n,0.0024884842322238972
INJUSDT,7,oi_chg_1h_n,-0.009561488548633331
INJUSDT,7,oi_chg_4h_n,-0.04564049509879155
INJUSDT,7,oi_chg_1d_n,-0.010957661310473864
INJUSDT,7,oi_z_1d_n,-0.043373862100672685
INJUSDT,7,oi_z_7d_n,-0.000529615428498433
INJUSDT,7,oiv_z_1d_n,0.027044801280681447
INJUSDT,7,ls_count_z_1d_n,-0.02491331783862289
INJUSDT,7,ls_count_chg_4h_n,-0.04273111528011881
INJUSDT,7,ls_top_z_1d_n,-0.02312439193030485
INJUSDT,7,ls_taker_z_1d_n,0.004942243583523707
INJUSDT,7,ls_taker_chg_4h_n,-0.0008703056126990294
INJUSDT,8,oi_chg_1h_n,0.0026347852696566726
INJUSDT,8,oi_chg_4h_n,-0.03586485224132199
INJUSDT,8,oi_chg_1d_n,-0.006838357931275324
INJUSDT,8,oi_z_1d_n,-0.03314045539172899
INJUSDT,8,oi_z_7d_n,0.004961978629961118
INJUSDT,8,oiv_z_1d_n,0.01765919787474012
INJUSDT,8,ls_count_z_1d_n,-0.02968711808966843
INJUSDT,8,ls_count_chg_4h_n,-0.044016176420763165
INJUSDT,8,ls_top_z_1d_n,-0.016610305584436567
INJUSDT,8,ls_taker_z_1d_n,0.0044702049303534845
INJUSDT,8,ls_taker_chg_4h_n,-0.0022455986715101254
INJUSDT,9,oi_chg_1h_n,0.0012202517563152527
INJUSDT,9,oi_chg_4h_n,-0.0394751736799003
INJUSDT,9,oi_chg_1d_n,-0.015490170739072441
INJUSDT,9,oi_z_1d_n,-0.029882607407659346
INJUSDT,9,oi_z_7d_n,0.01568717062073181
INJUSDT,9,oiv_z_1d_n,0.018707330558563707
INJUSDT,9,ls_count_z_1d_n,-0.0243951783959305
INJUSDT,9,ls_count_chg_4h_n,-0.036899560715323805
INJUSDT,9,ls_top_z_1d_n,-0.021143004976971743
INJUSDT,9,ls_taker_z_1d_n,0.0017942453709562085
INJUSDT,9,ls_taker_chg_4h_n,-0.005598084203517263
LINKUSDT,1,oi_chg_1h_n,-0.0328297201887128
LINKUSDT,1,oi_chg_4h_n,-0.020914619737048393
LINKUSDT,1,oi_chg_1d_n,0.021463911194373485
LINKUSDT,1,oi_z_1d_n,-0.053218918624555536
LINKUSDT,1,oi_z_7d_n,-0.012459174523641887
LINKUSDT,1,oiv_z_1d_n,0.019351791461835754
LINKUSDT,1,ls_count_z_1d_n,-0.08065504276014511
LINKUSDT,1,ls_count_chg_4h_n,-0.024297145750291276
LINKUSDT,1,ls_top_z_1d_n,0.04503113633623203
LINKUSDT,1,ls_taker_z_1d_n,-0.01296285697253606
LINKUSDT,1,ls_taker_chg_4h_n,-0.012384722801458975
LINKUSDT,2,oi_chg_1h_n,0.03692844329745775
LINKUSDT,2,oi_chg_4h_n,0.04123900230919189
LINKUSDT,2,oi_chg_1d_n,0.037220463763883105
LINKUSDT,2,oi_z_1d_n,-0.008743751218542636
LINKUSDT,2,oi_z_7d_n,0.02472544697139581
LINKUSDT,2,oiv_z_1d_n,0.046362953031160586
LINKUSDT,2,ls_count_z_1d_n,-0.05017517391570386
LINKUSDT,2,ls_count_chg_4h_n,-0.048593231791161956
LINKUSDT,2,ls_top_z_1d_n,-0.0078155950259245
LINKUSDT,2,ls_taker_z_1d_n,-0.00704340867602762
LINKUSDT,2,ls_taker_chg_4h_n,-0.016483958028645468
LINKUSDT,3,oi_chg_1h_n,0.020697820829602098
LINKUSDT,3,oi_chg_4h_n,0.020445049628287176
LINKUSDT,3,oi_chg_1d_n,0.027896654028000675
LINKUSDT,3,oi_z_1d_n,0.023286144306451175
LINKUSDT,3,oi_z_7d_n,0.01157025639893337
LINKUSDT,3,oiv_z_1d_n,0.02703860675286136
LINKUSDT,3,ls_count_z_1d_n,-0.022967938725428034
LINKUSDT,3,ls_count_chg_4h_n,-0.04951900888577636
LINKUSDT,3,ls_top_z_1d_n,-0.005379626165019344
LINKUSDT,3,ls_taker_z_1d_n,0.0011937022308874535
LINKUSDT,3,ls_taker_chg_4h_n,-0.009900683807569947
LINKUSDT,4,oi_chg_1h_n,0.020499724224948293
LINKUSDT,4,oi_chg_4h_n,0.02146030702284483
LINKUSDT,4,oi_chg_1d_n,0.028164100958633153
LINKUSDT,4,oi_z_1d_n,0.022356589878658746
LINKUSDT,4,oi_z_7d_n,0.00779062412855154
LINKUSDT,4,oiv_z_1d_n,0.02611046144208335
LINKUSDT,4,ls_count_z_1d_n,-0.026432322368675723
LINKUSDT,4,ls_count_chg_4h_n,-0.047229362852301476
LINKUSDT,4,ls_top_z_1d_n,-0.004901035506783831
LINKUSDT,4,ls_taker_z_1d_n,0.003567141331231813
LINKUSDT,4,ls_taker_chg_4h_n,-0.007197698488431789
LINKUSDT,5,oi_chg_1h_n,0.0005836044491624107
LINKUSDT,5,oi_chg_4h_n,-0.012579039687563317
LINKUSDT,5,oi_chg_1d_n,0.011279324442064914
LINKUSDT,5,oi_z_1d_n,0.007712291223360953
LINKUSDT,5,oi_z_7d_n,-0.0029671857484465025
LINKUSDT,5,oiv_z_1d_n,0.01224318923943204
LINKUSDT,5,ls_count_z_1d_n,-0.04074988751033747
LINKUSDT,5,ls_count_chg_4h_n,-0.10901587817438306
LINKUSDT,5,ls_top_z_1d_n,-0.014718038259576764
LINKUSDT,5,ls_taker_z_1d_n,0.003945746790598764
LINKUSDT,5,ls_taker_chg_4h_n,-0.00457095701019923
LINKUSDT,6,oi_chg_1h_n,0.016346583538353
LINKUSDT,6,oi_chg_4h_n,0.008223332349712975
LINKUSDT,6,oi_chg_1d_n,0.02109788141714452
LINKUSDT,6,oi_z_1d_n,0.032784526143047665
LINKUSDT,6,oi_z_7d_n,0.011752694814043096
LINKUSDT,6,oiv_z_1d_n,0.012199841947390258
LINKUSDT,6,ls_count_z_1d_n,-0.019094114195510253
LINKUSDT,6,ls_count_chg_4h_n,-0.08082502712092766
LINKUSDT,6,ls_top_z_1d_n,-0.007307428965830929
LINKUSDT,6,ls_taker_z_1d_n,0.003502608888839954
LINKUSDT,6,ls_taker_chg_4h_n,-0.004476247345686202
LINKUSDT,7,oi_chg_1h_n,0.016731796494763487
LINKUSDT,7,oi_chg_4h_n,0.008616779844315685
LINKUSDT,7,oi_chg_1d_n,0.01768857136444503
LINKUSDT,7,oi_z_1d_n,0.02830714779803479
LINKUSDT,7,oi_z_7d_n,0.008573751463728043
LINKUSDT,7,oiv_z_1d_n,0.015211618814218904
LINKUSDT,7,ls_count_z_1d_n,-0.018425958179540573
LINKUSDT,7,ls_count_chg_4h_n,-0.0757789044590212
LINKUSDT,7,ls_top_z_1d_n,-0.01448037517149338
LINKUSDT,7,ls_taker_z_1d_n,0.0023924854725969062
LINKUSDT,7,ls_taker_chg_4h_n,-0.007574049770673661
LINKUSDT,8,oi_chg_1h_n,0.017330871800208057
LINKUSDT,8,oi_chg_4h_n,-0.002140184833161474
LINKUSDT,8,oi_chg_1d_n,0.005735669396291927
LINKUSDT,8,oi_z_1d_n,0.023224365293870734
LINKUSDT,8,oi_z_7d_n,0.004686388925064178
LINKUSDT,8,oiv_z_1d_n,0.0014110657448258381
LINKUSDT,8,ls_count_z_1d_n,-0.022098173175903506
LINKUSDT,8,ls_count_chg_4h_n,-0.0780806971125352
LINKUSDT,8,ls_top_z_1d_n,-0.006508019072334892
LINKUSDT,8,ls_taker_z_1d_n,-8.593624341413572e-05
LINKUSDT,8,ls_taker_chg_4h_n,-0.008993453604528934
LINKUSDT,9,oi_chg_1h_n,0.01553919648405239
LINKUSDT,9,oi_chg_4h_n,0.0015478612969952444
LINKUSDT,9,oi_chg_1d_n,0.009066336152688306
LINKUSDT,9,oi_z_1d_n,0.02555306152440004
LINKUSDT,9,oi_z_7d_n,0.006718283937494887
LINKUSDT,9,oiv_z_1d_n,0.0034949417655334093
LINKUSDT,9,ls_count_z_1d_n,-0.02471483440915757
LINKUSDT,9,ls_count_chg_4h_n,-0.07770039626782185
LINKUSDT,9,ls_top_z_1d_n,9.852431422449314e-05
LINKUSDT,9,ls_taker_z_1d_n,-0.002127771000569365
LINKUSDT,9,ls_taker_chg_4h_n,-0.011246209458702517
LTCUSDT,1,oi_chg_1h_n,-0.0294930915387895
LTCUSDT,1,oi_chg_4h_n,-0.03918063217801568
LTCUSDT,1,oi_chg_1d_n,-0.11937423640117822
LTCUSDT,1,oi_z_1d_n,-0.07890978818339292
LTCUSDT,1,oi_z_7d_n,-0.08496225589508928
LTCUSDT,1,oiv_z_1d_n,-0.06745183371933725
LTCUSDT,1,ls_count_z_1d_n,-0.08324978647882188
LTCUSDT,1,ls_count_chg_4h_n,-0.12405952105681431
LTCUSDT,1,ls_top_z_1d_n,0.03875250733713208
LTCUSDT,1,ls_taker_z_1d_n,-0.0177544255824836
LTCUSDT,1,ls_taker_chg_4h_n,-0.010646465349837268
LTCUSDT,2,oi_chg_1h_n,0.007652051042153167
LTCUSDT,2,oi_chg_4h_n,-0.011804586185831847
LTCUSDT,2,oi_chg_1d_n,-0.04403700595395003
LTCUSDT,2,oi_z_1d_n,-0.06638327731471494
LTCUSDT,2,oi_z_7d_n,-0.05127144537976852
LTCUSDT,2,oiv_z_1d_n,-0.04382576558156052
LTCUSDT,2,ls_count_z_1d_n,-0.06985409027725344
LTCUSDT,2,ls_count_chg_4h_n,-0.09315245954080051
LTCUSDT,2,ls_top_z_1d_n,-0.031196200902801775
LTCUSDT,2,ls_taker_z_1d_n,-0.020874829042427788
LTCUSDT,2,ls_taker_chg_4h_n,-0.012517601761989787
LTCUSDT,3,oi_chg_1h_n,-0.006732058072971086
LTCUSDT,3,oi_chg_4h_n,-0.02729485293065319
LTCUSDT,3,oi_chg_1d_n,-0.04809101646150854
LTCUSDT,3,oi_z_1d_n,-0.07292680293270258
LTCUSDT,3,oi_z_7d_n,-0.0690855720534819
LTCUSDT,3,oiv_z_1d_n,-0.05884977140851394
LTCUSDT,3,ls_count_z_1d_n,-0.07199312066231893
LTCUSDT,3,ls_count_chg_4h_n,-0.10039369753900272
LTCUSDT,3,ls_top_z_1d_n,-0.006302414276954952
LTCUSDT,3,ls_taker_z_1d_n,-0.02137880990022353
LTCUSDT,3,ls_taker_chg_4h_n,-0.008452308273312784
LTCUSDT,4,oi_chg_1h_n,-0.004215908959688954
LTCUSDT,4,oi_chg_4h_n,-0.025728626756345976
LTCUSDT,4,oi_chg_1d_n,-0.04574970050321094
LTCUSDT,4,oi_z_1d_n,-0.05943172417362138
LTCUSDT,4,oi_z_7d_n,-0.0586579942028554
LTCUSDT,4,oiv_z_1d_n,-0.0532398156720602
LTCUSDT,4,ls_count_z_1d_n,-0.07800586046933547
LTCUSDT,4,ls_count_chg_4h_n,-0.09541391784133804
LTCUSDT,4,ls_top_z_1d_n,0.0008960352006984651
LTCUSDT,4,ls_taker_z_1d_n,-0.017865035638779527
LTCUSDT,4,ls_taker_chg_4h_n,-0.003987843162407962
LTCUSDT,5,oi_chg_1h_n,-0.006199896770893755
LTCUSDT,5,oi_chg_4h_n,0.010998341576960394
LTCUSDT,5,oi_chg_1d_n,-0.08418261750862051
LTCUSDT,5,oi_z_1d_n,-0.043556113773356366
LTCUSDT,5,oi_z_7d_n,-0.03499740973247318
LTCUSDT,5,oiv_z_1d_n,-0.04361063654640943
LTCUSDT,5,ls_count_z_1d_n,-0.05794182544598379
LTCUSDT,5,ls_count_chg_4h_n,-0.11021080014301197
LTCUSDT,5,ls_top_z_1d_n,-0.006270425110573149
LTCUSDT,5,ls_taker_z_1d_n,-0.008353260798743966
LTCUSDT,5,ls_taker_chg_4h_n,0.0018464992423781533
LTCUSDT,6,oi_chg_1h_n,-0.06643751690886347
LTCUSDT,6,oi_chg_4h_n,-0.02202390811970516
LTCUSDT,6,oi_chg_1d_n,-0.08266649173836839
LTCUSDT,6,oi_z_1d_n,-0.03717694896939797
LTCUSDT,6,oi_z_7d_n,-0.04365476971016847
LTCUSDT,6,oiv_z_1d_n,-0.05536918544002866
LTCUSDT,6,ls_count_z_1d_n,-0.046780853125178386
LTCUSDT,6,ls_count_chg_4h_n,-0.09061406595441478
LTCUSDT,6,ls_top_z_1d_n,-0.0006801388168414865
LTCUSDT,6,ls_taker_z_1d_n,-0.008800659826395838
LTCUSDT,6,ls_taker_chg_4h_n,-0.0020804575684662437
LTCUSDT,7,oi_chg_1h_n,-0.06124375015989034
LTCUSDT,7,oi_chg_4h_n,-0.01777292843244693
LTCUSDT,7,oi_chg_1d_n,-0.08000584840492603
LTCUSDT,7,oi_z_1d_n,-0.031332885300876495
LTCUSDT,7,oi_z_7d_n,-0.04320276836522765
LTCUSDT,7,oiv_z_1d_n,-0.045537763491808436
LTCUSDT,7,ls_count_z_1d_n,-0.046438053176272205
LTCUSDT,7,ls_count_chg_4h_n,-0.07889463268348268
LTCUSDT,7,ls_top_z_1d_n,-0.0063252164935332
LTCUSDT,7,ls_taker_z_1d_n,-0.00855190059647343
LTCUSDT,7,ls_taker_chg_4h_n,-0.004490028259986159
LTCUSDT,8,oi_chg_1h_n,-0.05960136212523783
LTCUSDT,8,oi_chg_4h_n,-0.02225948705244598
LTCUSDT,8,oi_chg_1d_n,-0.08439733419196442
LTCUSDT,8,oi_z_1d_n,-0.03929117155136581
LTCUSDT,8,oi_z_7d_n,-0.04734084063716386
LTCUSDT,8,oiv_z_1d_n,-0.052464296064341935
LTCUSDT,8,ls_count_z_1d_n,-0.03550658757029025
LTCUSDT,8,ls_count_chg_4h_n,-0.06975975047536406
LTCUSDT,8,ls_top_z_1d_n,-0.0018717943007003123
LTCUSDT,8,ls_taker_z_1d_n,-0.008732196676628386
LTCUSDT,8,ls_taker_chg_4h_n,-0.0033681922614460513
LTCUSDT,9,oi_chg_1h_n,-0.052205912974656
LTCUSDT,9,oi_chg_4h_n,-0.01759331354303794
LTCUSDT,9,oi_chg_1d_n,-0.0727618283530991
LTCUSDT,9,oi_z_1d_n,-0.02739856827095234
LTCUSDT,9,oi_z_7d_n,-0.03492767224872063
LTCUSDT,9,oiv_z_1d_n,-0.0468519141853416
LTCUSDT,9,ls_count_z_1d_n,-0.03957731606847792
LTCUSDT,9,ls_count_chg_4h_n,-0.06596538665390976
LTCUSDT,9,ls_top_z_1d_n,0.0014580343212810473
LTCUSDT,9,ls_taker_z_1d_n,-0.008001955985862208
LTCUSDT,9,ls_taker_chg_4h_n,-0.0035900938081123634
NEARUSDT,1,oi_chg_1h_n,0.03710710941099372
NEARUSDT,1,oi_chg_4h_n,0.06784482971042657
NEARUSDT,1,oi_chg_1d_n,0.1027209227859029
NEARUSDT,1,oi_z_1d_n,0.05805376351661456
NEARUSDT,1,oi_z_7d_n,0.16487742512714368
NEARUSDT,1,oiv_z_1d_n,0.08187396505258974
NEARUSDT,1,ls_count_z_1d_n,-0.009875234020473562
NEARUSDT,1,ls_count_chg_4h_n,-0.02421390657689274
NEARUSDT,1,ls_top_z_1d_n,0.09383218260349317
NEARUSDT,1,ls_taker_z_1d_n,0.005576866753444852
NEARUSDT,1,ls_taker_chg_4h_n,-0.00015853352715914298
NEARUSDT,2,oi_chg_1h_n,0.0025464852871125996
NEARUSDT,2,oi_chg_4h_n,0.0010181697722087023
NEARUSDT,2,oi_chg_1d_n,0.0471389957047007
NEARUSDT,2,oi_z_1d_n,0.024330703271420936
NEARUSDT,2,oi_z_7d_n,0.06471216053856738
NEARUSDT,2,oiv_z_1d_n,0.02869503187841837
NEARUSDT,2,ls_count_z_1d_n,-0.013170745785427778
NEARUSDT,2,ls_count_chg_4h_n,-0.015269216271931828
NEARUSDT,2,ls_top_z_1d_n,0.08553171968041864
NEARUSDT,2,ls_taker_z_1d_n,0.009767627333876004
NEARUSDT,2,ls_taker_chg_4h_n,0.003370837306379752
NEARUSDT,3,oi_chg_1h_n,0.000576633310950056
NEARUSDT,3,oi_chg_4h_n,-0.02239128677025401
NEARUSDT,3,oi_chg_1d_n,0.03466692817874996
NEARUSDT,3,oi_z_1d_n,0.006933402508471854
NEARUSDT,3,oi_z_7d_n,0.04902909327403559
NEARUSDT,3,oiv_z_1d_n,0.007739452060199385
NEARUSDT,3,ls_count_z_1d_n,-0.003968663506852478
NEARUSDT,3,ls_count_chg_4h_n,-0.011673362170727196
NEARUSDT,3,ls_top_z_1d_n,0.03514970421827906
NEARUSDT,3,ls_taker_z_1d_n,0.00885217668636388
NEARUSDT,3,ls_taker_chg_4h_n,0.008806817409776978
NEARUSDT,4,oi_chg_1h_n,0.004386270619501166
NEARUSDT,4,oi_chg_4h_n,-0.010513876685464883
NEARUSDT,4,oi_chg_1d_n,0.03431424647299145
NEARUSDT,4,oi_z_1d_n,0.010561674489846275
NEARUSDT,4,oi_z_7d_n,0.06080382624699728
NEARUSDT,4,oiv_z_1d_n,0.006358761019851086
NEARUSDT,4,ls_count_z_1d_n,0.013001157772607684
NEARUSDT,4,ls_count_chg_4h_n,-0.004572594889713389
NEARUSDT,4,ls_top_z_1d_n,0.010103197127426782
NEARUSDT,4,ls_taker_z_1d_n,0.013447869044188217
NEARUSDT,4,ls_taker_chg_4h_n,0.016147249472553173
NEARUSDT,5,oi_chg_1h_n,0.0347886116279874
NEARUSDT,5,oi_chg_4h_n,-0.013898067459098962
NEARUSDT,5,oi_chg_1d_n,0.0008185890543426105
NEARUSDT,5,oi_z_1d_n,0.00394530010802298
NEARUSDT,5,oi_z_7d_n,0.01245020114561231
NEARUSDT,5,oiv_z_1d_n,0.0008447653982315986
